#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1    0.619269    0.619269           0
           2     0.61855     0.61891 0.000254215
           3    0.616889    0.618236 0.000575502
           4    0.625635    0.620086  0.00165899
           5    0.616027    0.619274  0.00151282
           6     0.61984    0.619368  0.00126362
           7    0.619696    0.619415  0.00108397
           8    0.615634    0.618943  0.00104648
           9    0.623968    0.619501  0.00106886
          10    0.617645    0.619315 0.000977955
          11    0.622605    0.619614 0.000933651
          12    0.615562    0.619277 0.000914877
          13    0.618921    0.619249 0.000844912
          14    0.620243     0.61932 0.000787537
          15    0.613374    0.618924 0.000828812
          16    0.618961    0.618926 0.000777015
          17    0.620005     0.61899 0.000733893
          18    0.623936    0.619265 0.000742781
          19    0.617944    0.619195 0.000706931
          20    0.621439    0.619307 0.000680432
          21     0.61834    0.619261 0.000649588
          22    0.615174    0.619075 0.000646088
          23      0.6277     0.61945 0.000718632
          24    0.615491    0.619285 0.000707371
          25    0.622118    0.619399  0.00068809
          26    0.617606     0.61933 0.000665069
          27    0.616645     0.61923 0.000647826
          28    0.624465    0.619417 0.000651109
          29     0.61563    0.619287  0.00064162
          30    0.620178    0.619316  0.00062092
          31    0.615614    0.619197 0.000612267
          32    0.622629    0.619304 0.000602456
          33     0.61848    0.619279 0.000584717
          34     0.61868    0.619262 0.000567785
          35    0.616049     0.61917 0.000558933
          36    0.622755    0.619269 0.000552207
          37     0.62289    0.619367 0.000545883
          38    0.617391    0.619315  0.00053399
          39     0.61786    0.619278 0.000521599
          40    0.621358     0.61933 0.000511144
          41     0.62039    0.619356 0.000499331
          42    0.612442    0.619191 0.000513857
          43    0.624635    0.619318 0.000517265
          44     0.61678     0.61926 0.000508715
          45    0.621304    0.619306 0.000499433
          46    0.619141    0.619302 0.000488589
          47    0.619965    0.619316 0.000478397
          48    0.621823    0.619368 0.000471273
          49     0.61859    0.619352 0.000461923
          50    0.618932    0.619344 0.000452761
          51     0.61902    0.619338 0.000443928
          52     0.61445    0.619244  0.00044523
          53    0.612351    0.619114  0.00045543
          54    0.618545    0.619103 0.000447117
          55    0.618731    0.619096 0.000439039
          56    0.620471    0.619121 0.000431885
          57    0.621522    0.619163 0.000426357
          58      0.6182    0.619146 0.000419328
          59    0.618356    0.619133 0.000412435
          60    0.615977     0.61908 0.000408902
          61    0.615116    0.619015 0.000407331
          62    0.621669    0.619058 0.000403003
          63     0.61494    0.618993 0.000401873
          64    0.621783    0.619036 0.000397952
          65    0.615845    0.618987 0.000394847
          66    0.618938    0.618987 0.000388865
          67    0.613898    0.618911 0.000390407
          68    0.626336     0.61902 0.000399646
          69     0.61634    0.618981 0.000395737
          70    0.621979    0.619024 0.000392395
          71    0.619992    0.619037 0.000387105
          72    0.622746    0.619089 0.000385141
          73    0.614159    0.619021  0.00038574
          74    0.623892    0.619087 0.000386101
          75    0.621323    0.619117 0.000382102
          76    0.618178    0.619105 0.000377274
          77    0.621705    0.619138 0.000373883
          78    0.619019    0.619137 0.000369093
          79    0.616229      0.6191 0.000366252
          80    0.619653    0.619107 0.000361739
          81    0.621228    0.619133  0.00035822
          82     0.61866    0.619127 0.000353898
          83    0.619868    0.619136 0.000349746
          84    0.612133    0.619053 0.000355382
          85    0.625505    0.619129 0.000359216
          86    0.618654    0.619123 0.000355082
          87    0.618331    0.619114 0.000351117
          88    0.618681    0.619109 0.000347162
          89    0.621125    0.619132 0.000343999
          90    0.612707    0.619061 0.000347505
          91    0.623156    0.619106 0.000346588
          92     0.61849    0.619099 0.000342886
          93    0.619298    0.619101 0.000339205
          94     0.61553    0.619063 0.000337717
          95    0.624322    0.619118 0.000338669
          96     0.61896    0.619117 0.000335145
          97    0.614085    0.619065  0.00033568
          98    0.619195    0.619066 0.000332258
          99    0.616013    0.619035  0.00033033
         100    0.621291    0.619058 0.000327796
