#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1    0.778523    0.778523           0
           2    0.776027    0.777275 0.000882638
           3    0.785931     0.78016  0.00242812
           4    0.778988    0.779867  0.00183868
           5    0.774729     0.77884  0.00173449
           6    0.782865    0.779511  0.00156982
           7    0.776821    0.779126  0.00139178
           8    0.772825    0.778339  0.00142335
           9    0.772976    0.777743  0.00138433
          10    0.786845    0.778653  0.00151587
          11    0.773758    0.778208  0.00144189
          12    0.777513     0.77815   0.0013229
          13    0.776036    0.777988  0.00123109
          14    0.775928     0.77784  0.00115192
          15    0.784767    0.778302    0.001164
          16    0.779108    0.778353  0.00109234
          17     0.77678     0.77826  0.00103199
          18     0.78935    0.778876  0.00114387
          19    0.774229    0.778632  0.00110951
          20     0.78098    0.778749  0.00106024
          21    0.777383    0.778684  0.00101174
          22    0.780402    0.778762  0.00096876
          23    0.776605    0.778668 0.000931169
          24    0.767277    0.778194  0.00100609
          25    0.787215    0.778554  0.00102852
          26    0.774427    0.778396  0.00100114
          27    0.775958    0.778305 0.000968122
          28    0.785129    0.778549 0.000963728
          29    0.772089    0.778326 0.000955893
          30    0.783577    0.778501 0.000939919
          31    0.777305    0.778463 0.000910392
          32    0.771874    0.778257 0.000904927
          33    0.777158    0.778224 0.000878117
          34    0.782289    0.778343 0.000860393
          35    0.772618     0.77818 0.000851217
          36    0.776822    0.778142 0.000828406
          37    0.776493    0.778097 0.000807214
          38    0.774378    0.777999 0.000791884
          39    0.783344    0.778136 0.000783345
          40    0.781226    0.778214 0.000767559
          41    0.769012    0.777989 0.000780959
          42    0.778627    0.778004 0.000762512
          43    0.776265    0.777964 0.000745852
          44    0.781713    0.778049 0.000733751
          45    0.769642    0.777862 0.000740847
          46    0.777148    0.777847 0.000724904
          47    0.786548    0.778032 0.000732742
          48    0.770613    0.777877 0.000733595
          49    0.781668    0.777955  0.00072269
          50    0.784946    0.778095 0.000721635
          51    0.778617    0.778105 0.000707558
          52    0.778145    0.778106 0.000693951
          53    0.778252    0.778108 0.000680863
          54    0.776523    0.778079 0.000668887
          55     0.78017    0.778117 0.000657806
          56    0.772094     0.77801 0.000654793
          57    0.783758     0.77811 0.000651026
          58    0.775394    0.778064 0.000641484
          59    0.781653    0.778124  0.00063349
          60    0.777226    0.778109 0.000623109
          61    0.774617    0.778052 0.000615519
          62    0.780562    0.778093 0.000606921
          63    0.777299     0.77808 0.000597418
          64    0.772614    0.777995 0.000594156
          65    0.782352    0.778062 0.000588785
          66    0.774793    0.778012 0.000581943
          67    0.783156    0.778089   0.0005783
          68    0.780432    0.778123 0.000570821
          69    0.770235    0.778009 0.000573882
          70    0.777773    0.778006 0.000565694
          71    0.778646    0.778015 0.000557798
          72    0.774018    0.777959 0.000552806
          73    0.774837    0.777916 0.000546886
          74    0.777199    0.777907 0.000539581
          75     0.77578    0.777878 0.000533132
          76    0.784642    0.777967 0.000533493
          77    0.770459     0.77787 0.000535403
          78    0.783796    0.777946 0.000533902
          79    0.772902    0.777882 0.000530948
          80    0.773143    0.777823 0.000527605
          81    0.780728    0.777859 0.000522309
          82    0.778081    0.777861 0.000515946
          83    0.774248    0.777818 0.000511564
          84    0.775215    0.777787 0.000506411
          85    0.772795    0.777728 0.000503848
          86    0.779106    0.777744 0.000498244
          87     0.77464    0.777708 0.000493793
          88    0.771798    0.777641 0.000492728
          89    0.772705    0.777586 0.000490304
          90    0.776109    0.777569 0.000485131
          91     0.77807    0.777575 0.000479831
          92    0.776612    0.777564  0.00047473
          93    0.785475    0.777649 0.000477185
          94     0.77588    0.777631  0.00047248
          95    0.770683    0.777558 0.000473133
          96    0.786438     0.77765 0.000477162
          97    0.777859    0.777652 0.000472248
          98    0.781174    0.777688 0.000468794
          99    0.781057    0.777722 0.000465292
         100    0.779965    0.777745  0.00046118
