BLOCK,ACTUAL_P,P_AVE,ERROR
159,-0.763594,-0.760477,0.00041984
160,-0.760421,-0.760476,0.000417216
161,-0.76189,-0.760485,0.000414717
162,-0.763247,-0.760502,0.000412507
163,-0.758557,-0.76049,0.000410149
164,-0.759449,-0.760484,0.000407697
165,-0.767732,-0.760528,0.000407586
166,-0.758316,-0.760514,0.000405349
167,-0.754967,-0.760481,0.00040428
168,-0.765218,-0.760509,0.000402855
169,-0.757691,-0.760493,0.000400817
170,-0.762412,-0.760504,0.000398618
171,-0.759148,-0.760496,0.000396366
172,-0.756831,-0.760475,0.000394634
173,-0.758363,-0.760463,0.000392541
174,-0.764216,-0.760484,0.000390878
175,-0.756619,-0.760462,0.000389268
176,-0.761951,-0.760471,0.000387148
177,-0.756882,-0.76045,0.000385491
178,-0.762293,-0.760461,0.000383464
179,-0.751804,-0.760412,0.000384359
180,-0.759677,-0.760408,0.000382246
181,-0.760595,-0.760409,0.000380135
182,-0.760186,-0.760408,0.000378049
183,-0.755993,-0.760384,0.000376752
184,-0.764965,-0.760409,0.000375526
185,-0.760865,-0.760411,0.000373504
186,-0.760244,-0.76041,0.000371497
187,-0.760871,-0.760413,0.000369519
188,-0.763465,-0.760429,0.00036791
189,-0.756753,-0.76041,0.000366477
190,-0.753682,-0.760374,0.000366255
191,-0.767296,-0.76041,0.000366126
192,-0.756223,-0.760389,0.000364868
193,-0.758238,-0.760377,0.000363147
194,-0.753466,-0.760342,0.000363019
195,-0.767396,-0.760378,0.000362955
196,-0.758034,-0.760366,0.0003613
197,-0.766622,-0.760398,0.000360859
198,-0.759316,-0.760392,0.000359078
199,-0.761005,-0.760395,0.000357287
200,-0.755625,-0.760372,0.000356296
201,-0.770275,-0.760421,0.000357913
202,-0.759843,-0.760418,0.000356153
203,-0.758456,-0.760408,0.00035453
204,-0.758324,-0.760398,0.000352939
205,-0.760654,-0.760399,0.00035122
206,-0.763123,-0.760413,0.000349763
207,-0.757158,-0.760397,0.000348427
208,-0.753551,-0.760364,0.000348303
209,-0.763714,-0.76038,0.000347005
210,-0.760802,-0.760382,0.000345358
211,-0.751155,-0.760338,0.000346479
212,-0.766911,-0.760369,0.000346229
213,-0.762268,-0.760378,0.000344718
214,-0.757044,-0.760363,0.000343459
215,-0.769044,-0.760403,0.000344227
216,-0.761909,-0.76041,0.000342704
217,-0.763103,-0.760422,0.000341349
218,-0.752398,-0.760385,0.000341762
219,-0.766161,-0.760412,0.000341218
220,-0.753691,-0.760381,0.000341032
221,-0.761076,-0.760384,0.000339503
222,-0.758901,-0.760378,0.000338039
223,-0.75973,-0.760375,0.000336536
224,-0.757572,-0.760362,0.000335266
225,-0.767272,-0.760393,0.00033518
226,-0.760468,-0.760393,0.000333697
227,-0.761788,-0.7604,0.000332283
228,-0.754163,-0.760372,0.00033195
229,-0.769199,-0.760411,0.00033273
230,-0.763174,-0.760423,0.000331501
231,-0.757259,-0.760409,0.000330348
232,-0.759179,-0.760404,0.000328967
233,-0.763418,-0.760417,0.000327809
234,-0.753306,-0.760386,0.000327814
235,-0.768199,-0.76042,0.0003281
236,-0.755002,-0.760397,0.000327512
237,-0.759019,-0.760391,0.000326182
238,-0.758217,-0.760382,0.000324939
239,-0.761442,-0.760386,0.00032361
240,-0.756098,-0.760368,0.000322754
241,-0.768425,-0.760402,0.000323142
242,-0.760595,-0.760402,0.000321808
243,-0.75862,-0.760395,0.000320567
244,-0.75972,-0.760392,0.000319265
245,-0.757931,-0.760382,0.00031812
246,-0.757615,-0.760371,0.000317026
247,-0.758514,-0.760364,0.000315831
248,-0.761466,-0.760368,0.000314589
249,-0.753714,-0.760341,0.000314458
250,-0.763378,-0.760353,0.000313435
251,-0.759544,-0.76035,0.000312203
252,-0.753195,-0.760322,0.000312253
253,-0.765805,-0.760343,0.00031177
254,-0.754251,-0.760319,0.000311464
255,-0.763591,-0.760332,0.000310506
256,-0.756992,-0.760319,0.000309568
257,-0.76023,-0.760319,0.000308363
258,-0.758504,-0.760312,0.000307248
259,-0.757228,-0.7603,0.000306293
