#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1    0.408383    0.408383           0
           2    0.407527    0.407955 0.000302617
           3    0.409704    0.408538 0.000517222
           4    0.410957    0.409143 0.000651798
           5    0.407285    0.408771 0.000618283
           6    0.411498    0.409226 0.000661474
           7    0.408552    0.409129 0.000573934
           8    0.410198    0.409263 0.000517499
           9    0.410318     0.40938 0.000473091
          10     0.40647    0.409089 0.000507465
          11    0.408808    0.409064 0.000461973
          12    0.406542    0.408854 0.000468843
          13    0.411848    0.409084 0.000486071
          14    0.408722    0.409058  0.00045204
          15    0.407356    0.408944 0.000435911
          16    0.410931    0.409069 0.000425974
          17    0.406551    0.408921 0.000425885
          18     0.41339    0.409169  0.00046907
          19     0.40838    0.409127 0.000446215
          20    0.405819    0.408962 0.000453524
          21    0.411451     0.40908 0.000447146
          22    0.407673    0.409016 0.000431373
          23    0.408308    0.408986 0.000413717
          24    0.408031    0.408946 0.000398386
          25    0.412851    0.409102 0.000411943
          26    0.407859    0.409054 0.000398864
          27    0.409906    0.409086 0.000385336
          28    0.408606    0.409069 0.000371955
          29    0.410162    0.409106 0.000361035
          30    0.407665    0.409058 0.000352185
          31    0.408702    0.409047 0.000341012
          32     0.40829    0.409023 0.000331175
          33    0.409909     0.40905 0.000322226
          34    0.411307    0.409116 0.000319513
          35    0.406493    0.409042 0.000319054
          36     0.41024    0.409075 0.000311923
          37    0.404346    0.408947 0.000328634
          38    0.411282    0.409008  0.00032568
          39    0.410832    0.409055 0.000320667
          40    0.410305    0.409086 0.000314169
          41    0.403368    0.408947  0.00033604
          42    0.417125    0.409142 0.000380289
          43    0.404273    0.409028 0.000387934
          44    0.411911    0.409094  0.00038461
          45    0.410144    0.409117 0.000376771
          46     0.40711    0.409074 0.000371098
          47    0.411528    0.409126 0.000366858
          48    0.409208    0.409128 0.000359219
          49    0.409587    0.409137  0.00035201
          50    0.407922    0.409113 0.000345808
          51    0.409441    0.409119 0.000339088
          52    0.410794    0.409151 0.000334093
          53    0.404568    0.409065 0.000338798
          54    0.414726     0.40917 0.000348364
          55    0.408151    0.409151 0.000342522
          56    0.408142    0.409133 0.000336879
          57    0.409884    0.409146 0.000331226
          58    0.408863    0.409141 0.000325551
          59    0.408925    0.409138 0.000320054
          60    0.411863    0.409183 0.000317926
          61    0.406022    0.409131 0.000316911
          62    0.411795    0.409174 0.000314699
          63    0.407788    0.409152 0.000310472
          64    0.414377    0.409234 0.000316171
          65    0.406791    0.409196 0.000313534
          66    0.408102     0.40918 0.000309221
          67    0.409317    0.409182 0.000304613
          68    0.412726    0.409234 0.000304559
          69    0.401876    0.409127 0.000318268
          70    0.408935    0.409125 0.000313733
          71    0.412133    0.409167 0.000312163
          72    0.408234    0.409154 0.000308096
          73    0.409225    0.409155 0.000303877
          74    0.408492    0.409146 0.000299903
          75    0.409756    0.409154 0.000296014
          76    0.411465    0.409185 0.000293677
          77    0.405992    0.409143 0.000292775
          78    0.409609    0.409149 0.000289082
          79    0.411954    0.409185 0.000287596
          80    0.407225     0.40916 0.000285042
          81    0.407041    0.409134 0.000282721
          82     0.41093    0.409156 0.000280121
          83    0.407793    0.409139 0.000277227
          84    0.410462    0.409155 0.000274373
          85    0.408429    0.409147 0.000271279
          86    0.409435     0.40915 0.000268145
          87    0.410634    0.409167 0.000265605
          88    0.409255    0.409168 0.000262589
          89    0.410509    0.409183  0.00026007
          90    0.407722    0.409167 0.000257687
          91    0.411888    0.409197 0.000256585
          92    0.407632     0.40918 0.000254359
          93     0.40954    0.409184 0.000251653
          94    0.407413    0.409165 0.000249679
          95     0.41536     0.40923 0.000255426
          96    0.405977    0.409196 0.000255004
          97    0.414154    0.409247 0.000257447
          98    0.404543    0.409199 0.000259256
          99    0.411771    0.409225 0.000257935
         100    0.407815    0.409211 0.000255741
