#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1    0.798584    0.798584           0
           2    0.799954    0.799269 0.000484625
           3    0.801175    0.799904 0.000611065
           4    0.798162    0.799469 0.000593565
           5    0.798989    0.799373 0.000482533
           6    0.802189    0.799842 0.000587586
           7       0.797    0.799436 0.000628446
           8    0.795549     0.79895 0.000713408
           9    0.796155     0.79864 0.000698487
          10    0.805819    0.799357 0.000926839
          11    0.802755    0.799666 0.000892554
          12    0.799089    0.799618 0.000819468
          13     0.80127    0.799745 0.000766224
          14    0.797789    0.799606 0.000724122
          15    0.797042    0.799435 0.000695726
          16    0.802407     0.79962 0.000676583
          17    0.799731    0.799627 0.000636815
          18    0.801169    0.799713 0.000607174
          19    0.798555    0.799652 0.000578267
          20    0.792882    0.799313 0.000640807
          21    0.800089     0.79935 0.000611356
          22    0.797042    0.799245 0.000592504
          23    0.798907     0.79923 0.000566926
          24    0.803032    0.799389 0.000564997
          25    0.795529    0.799234 0.000563096
          26    0.794283    0.799044 0.000572742
          27    0.797169    0.798975 0.000555722
          28    0.801056    0.799049 0.000540826
          29    0.805671    0.799277 0.000568341
          30    0.800187    0.799308 0.000550203
          31     0.79932    0.799308 0.000532455
          32    0.798041    0.799268 0.000517286
          33    0.796345     0.79918 0.000509139
          34     0.80164    0.799252 0.000499279
          35     0.79758    0.799204 0.000487295
          36    0.797466    0.799156 0.000476145
          37     0.80226     0.79924 0.000470609
          38    0.793067    0.799078 0.000485452
          39    0.804685    0.799221 0.000493838
          40    0.793634    0.799082 0.000500857
          41    0.797389     0.79904 0.000490339
          42    0.803133    0.799138 0.000488248
          43    0.800347    0.799166 0.000477702
          44    0.800017    0.799185 0.000467237
          45    0.806089    0.799339 0.000481383
          46    0.794927    0.799243 0.000480375
          47    0.799593     0.79925 0.000470212
          48    0.795145    0.799165 0.000468131
          49    0.806326    0.799311  0.00048085
          50    0.793779      0.7992 0.000483792
          51    0.805261    0.799319 0.000488683
          52    0.792843    0.799195   0.0004949
          53    0.799606    0.799202 0.000485623
          54    0.799422    0.799206 0.000476647
          55    0.797227     0.79917 0.000469337
          56    0.807003     0.79931 0.000481344
          57    0.795665    0.799246 0.000477129
          58    0.805826     0.79936   0.0004822
          59    0.795574    0.799296 0.000478278
          60    0.797685    0.799269  0.00047106
          61    0.796177    0.799218 0.000466056
          62     0.80359    0.799289 0.000463843
          63    0.802483    0.799339 0.000459244
          64    0.801452    0.799372 0.000453253
          65    0.804813    0.799456 0.000453943
          66    0.792057    0.799344 0.000460701
          67    0.808752    0.799484  0.00047474
          68    0.796513    0.799441 0.000469765
          69    0.799873    0.799447 0.000462999
          70    0.795888    0.799396 0.000459167
          71    0.796729    0.799358 0.000454234
          72    0.798816    0.799351 0.000447987
          73    0.797117     0.79932 0.000442895
          74    0.797101     0.79929 0.000437924
          75    0.803252    0.799343 0.000435259
          76    0.796272    0.799303 0.000431403
          77    0.800478    0.799318  0.00042607
          78    0.806122    0.799405 0.000429445
          79    0.793827    0.799335 0.000429774
          80    0.804287    0.799397 0.000428837
          81     0.79185    0.799303 0.000433545
          82    0.805849    0.799383 0.000435544
          83    0.809695    0.799507 0.000447665
          84    0.794099    0.799443 0.000446942
          85    0.810461    0.799573 0.000460098
          86    0.791885    0.799483  0.00046335
          87    0.798115    0.799468 0.000458291
          88    0.804948     0.79953 0.000457295
          89    0.797937    0.799512 0.000452507
          90    0.800354    0.799521 0.000447576
          91     0.79745    0.799499 0.000443236
          92    0.801497     0.79952  0.00043895
          93     0.80536    0.799583 0.000438698
          94    0.798307    0.799569 0.000434241
          95    0.796451    0.799537 0.000430908
          96     0.79412     0.79948 0.000430099
          97    0.803147    0.799518 0.000427323
          98    0.794815     0.79947 0.000425649
          99    0.805893    0.799535 0.000426265
         100    0.790663    0.799446 0.000431136
