STEP,DISTANCE,AVE_GOFR,ERROR
187,6.01087,0.98704,0.000604322
188,6.04319,0.986587,0.000687892
189,6.07551,0.985986,0.000771787
190,6.10782,0.985252,0.000671837
191,6.14014,0.985348,0.000698594
192,6.17246,0.986479,0.000654626
193,6.20477,0.98642,0.000729601
194,6.23709,0.985931,0.00072463
195,6.2694,0.986074,0.000698424
196,6.30172,0.987123,0.000591753
197,6.33404,0.9849,0.000671977
198,6.36635,0.986326,0.00059217
199,6.39867,0.98619,0.00069757
200,6.43099,0.98584,0.000562407
