BLOCK,ACTUAL_T,T_AVE,ERROR
177,1.10627,1.10251,0.00145601
178,1.11443,1.10257,0.00144937
179,1.0825,1.10246,0.00144561
180,1.09839,1.10244,0.00143775
181,1.11476,1.10251,0.00143142
182,1.10451,1.10252,0.0014236
183,1.1067,1.10254,0.001416
184,1.10203,1.10254,0.00140831
185,1.12904,1.10268,0.00140797
186,1.12403,1.1028,0.00140506
187,1.09517,1.10275,0.00139814
188,1.07445,1.1026,0.00139879
189,1.10979,1.10264,0.0013919
190,1.11439,1.1027,0.00138595
191,1.08193,1.1026,0.00138295
192,1.10204,1.10259,0.00137575
193,1.13146,1.10274,0.00137673
194,1.08991,1.10268,0.00137122
195,1.08966,1.10261,0.00136581
196,1.12408,1.10272,0.00136323
197,1.12447,1.10283,0.00136078
198,1.10289,1.10283,0.0013539
199,1.11402,1.10289,0.00134827
200,1.10614,1.1029,0.00134163
201,1.09158,1.10285,0.00133613
202,1.13087,1.10298,0.0013367
203,1.09689,1.10295,0.00133045
204,1.08899,1.10289,0.00132569
205,1.0891,1.10282,0.00132093
206,1.08683,1.10274,0.0013168
207,1.08066,1.10263,0.00131475
208,1.11357,1.10269,0.00130948
209,1.07227,1.10254,0.00131128
210,1.08868,1.10248,0.00130669
211,1.08844,1.10241,0.00130219
212,1.07113,1.10226,0.00130438
213,1.07784,1.10215,0.00130329
214,1.09058,1.10209,0.00129832
215,1.10284,1.1021,0.00129228
216,1.06959,1.10195,0.00129504
217,1.09494,1.10191,0.00128947
218,1.10493,1.10193,0.00128363
219,1.09347,1.10189,0.00127835
220,1.13185,1.10202,0.00127977
221,1.11068,1.10206,0.00127458
222,1.11981,1.10214,0.00127134
223,1.11656,1.10221,0.00126728
224,1.16244,1.10248,0.00128984
225,1.10589,1.10249,0.0012842
226,1.12591,1.1026,0.00128269
227,1.12989,1.10272,0.00128266
228,1.11906,1.10279,0.00127903
229,1.06862,1.10264,0.00128212
230,1.119,1.10271,0.00127852
231,1.11233,1.10275,0.00127366
232,1.05305,1.10254,0.00128606
233,1.07459,1.10242,0.00128613
234,1.09621,1.10239,0.0012809
235,1.11452,1.10244,0.00127649
236,1.09815,1.10242,0.00127121
237,1.11456,1.10248,0.00126688
238,1.0832,1.10239,0.00126414
239,1.07531,1.10228,0.00126392
240,1.09113,1.10223,0.00125951
241,1.09632,1.10221,0.00125452
242,1.08756,1.10215,0.0012508
243,1.10358,1.10216,0.00124566
244,1.12171,1.10224,0.00124313
245,1.07917,1.10214,0.00124162
246,1.08407,1.10207,0.00123874
247,1.08542,1.102,0.00123556
248,1.11866,1.10207,0.0012324
249,1.09741,1.10205,0.00122759
250,1.10139,1.10205,0.00122269
251,1.11903,1.10211,0.00121969
252,1.11546,1.10217,0.001216
253,1.08816,1.10211,0.00121245
254,1.09315,1.10208,0.00120819
255,1.10379,1.10208,0.00120347
256,1.09602,1.10206,0.001199
257,1.08368,1.10199,0.00119647
258,1.11436,1.10204,0.00119279
259,1.10913,1.10206,0.0011885
260,1.10418,1.10207,0.00118395
261,1.10281,1.10207,0.00117942
262,1.14569,1.10224,0.00118661
263,1.0945,1.10221,0.00118246
264,1.09755,1.10219,0.00117812
265,1.10137,1.10219,0.00117368
266,1.09938,1.10218,0.00116931
267,1.11695,1.10224,0.00116624
268,1.1107,1.10227,0.00116231
269,1.06749,1.10214,0.00116516
270,1.10052,1.10213,0.00116086
271,1.07518,1.10203,0.00116083
272,1.09493,1.10201,0.00115686
273,1.09284,1.10197,0.00115311
274,1.09712,1.10195,0.00114903
275,1.09306,1.10192,0.00114531
276,1.07605,1.10183,0.00114499
277,1.11798,1.10189,0.00114234
278,1.06462,1.10175,0.00114607
279,1.10446,1.10176,0.001142
280,1.08685,1.10171,0.00113917
281,1.11493,1.10176,0.00113608
282,1.13383,1.10187,0.00113773
283,1.08531,1.10181,0.00113522
284,1.07623,1.10172,0.00113479
285,1.11289,1.10176,0.00113148
286,1.0795,1.10168,0.0011302
287,1.12378,1.10176,0.00112888
288,1.11885,1.10182,0.00112652
289,1.09303,1.10179,0.00112303
290,1.06381,1.10166,0.00112677
291,1.06642,1.10154,0.00112938
292,1.13393,1.10165,0.00113095
293,1.06986,1.10154,0.00113228
294,1.09061,1.1015,0.00112904
295,1.10706,1.10152,0.00112537
296,1.10021,1.10152,0.00112158
297,1.09577,1.1015,0.00111797
298,1.08475,1.10144,0.00111563
299,1.09531,1.10142,0.00111208
300,1.0952,1.1014,0.00110857
