BLOCK,ACTUAL_TE,TE_AVE,ERROR
1,-3.83523,-3.83523,0
2,-3.83776,-3.8365,0.000893468
3,-3.83455,-3.83585,0.000797357
4,-3.83312,-3.83517,0.000840201
5,-3.83636,-3.83541,0.000705171
6,-3.8385,-3.83592,0.000752554
7,-3.83762,-3.83616,0.000683007
8,-3.83952,-3.83658,0.000715065
9,-3.83862,-3.83681,0.000670344
10,-3.83681,-3.83681,0.00060331
11,-3.83782,-3.8369,0.000555373
12,-3.8406,-3.83721,0.000588542
13,-3.84142,-3.83753,0.00062596
14,-3.83973,-3.83769,0.000600578
15,-3.84044,-3.83787,0.000587954
16,-3.83974,-3.83799,0.000562635
17,-3.84022,-3.83812,0.00054459
18,-3.84117,-3.83829,0.00054006
19,-3.84027,-3.83839,0.000521566
20,-3.83818,-3.83838,0.000495596
21,-3.83805,-3.83837,0.000472246
22,-3.83694,-3.8383,0.00045522
23,-3.83623,-3.83821,0.000444295
24,-3.83737,-3.83818,0.000427173
25,-3.83861,-3.83819,0.000410433
26,-3.84257,-3.83836,0.000427731
27,-3.83984,-3.83842,0.000415369
28,-3.84003,-3.83848,0.000404487
29,-3.84134,-3.83857,0.000402397
30,-3.83609,-3.83849,0.000397426
31,-3.83809,-3.83848,0.00038482
32,-3.83538,-3.83838,0.000384791
33,-3.83814,-3.83837,0.000373199
34,-3.83676,-3.83833,0.000365215
35,-3.83437,-3.83821,0.000371844
36,-3.83512,-3.83813,0.000371302
37,-3.83501,-3.83804,0.000370709
38,-3.83736,-3.83803,0.000361395
39,-3.8371,-3.838,0.000352914
40,-3.83663,-3.83797,0.000345743
41,-3.83971,-3.83801,0.00033991
42,-3.84009,-3.83806,0.000335391
43,-3.84207,-3.83815,0.000340321
44,-3.83679,-3.83812,0.000333987
45,-3.83534,-3.83806,0.000332233
46,-3.83449,-3.83798,0.000333927
47,-3.83651,-3.83795,0.000328278
48,-3.83677,-3.83793,0.000322355
49,-3.83668,-3.8379,0.00031677
50,-3.83826,-3.83791,0.000310518
51,-3.83622,-3.83788,0.000306198
52,-3.83471,-3.83781,0.000306283
53,-3.83855,-3.83783,0.000300816
54,-3.8383,-3.83784,0.000295372
55,-3.83708,-3.83782,0.000290321
56,-3.84029,-3.83787,0.000288468
57,-3.84115,-3.83792,0.000289106
58,-3.83695,-3.83791,0.000284605
59,-3.83503,-3.83786,0.000283944
60,-3.83675,-3.83784,0.000279815
61,-3.83704,-3.83783,0.000275532
62,-3.83837,-3.83784,0.000271227
63,-3.83843,-3.83785,0.000267084
64,-3.84057,-3.83789,0.000266273
65,-3.84053,-3.83793,0.000265258
66,-3.83911,-3.83795,0.000261845
67,-3.83941,-3.83797,0.000258841
68,-3.8372,-3.83796,0.000255279
69,-3.83738,-3.83795,0.000251718
70,-3.83453,-3.8379,0.000252821
71,-3.83488,-3.83786,0.000252808
72,-3.84049,-3.83789,0.000251929
73,-3.83898,-3.83791,0.00024892
74,-3.83868,-3.83792,0.000245774
75,-3.8371,-3.83791,0.000242739
76,-3.83398,-3.83786,0.000244989
77,-3.83804,-3.83786,0.000241819
78,-3.8398,-3.83788,0.000239997
79,-3.8426,-3.83794,0.000244259
80,-3.839,-3.83796,0.000241562
81,-3.83837,-3.83796,0.000238633
82,-3.83465,-3.83792,0.000239113
83,-3.83564,-3.83789,0.00023781
84,-3.83428,-3.83785,0.000238838
85,-3.83624,-3.83783,0.000236775
86,-3.83764,-3.83783,0.000234032
87,-3.83889,-3.83784,0.000231659
88,-3.83927,-3.83786,0.000229593
89,-3.841,-3.83789,0.000229708
90,-3.84146,-3.83793,0.00023055
91,-3.83689,-3.83792,0.000228302
92,-3.83734,-3.83792,0.000225907
93,-3.83964,-3.83793,0.000224237
94,-3.83822,-3.83794,0.000221871
95,-3.83713,-3.83793,0.000219698
96,-3.84008,-3.83795,0.000218552
97,-3.83823,-3.83795,0.000216318
98,-3.83757,-3.83795,0.000214146
99,-3.8371,-3.83794,0.000212155
100,-3.83651,-3.83793,0.000210518
