BLOCK,ACTUAL_TE,TE_AVE,ERROR
1,-3.78379,-3.78379,0
2,-3.78624,-3.78501,0.000865418
3,-3.78647,-3.7855,0.000699966
4,-3.78421,-3.78518,0.000594383
5,-3.78619,-3.78538,0.000508673
6,-3.78972,-3.7861,0.000784338
7,-3.78527,-3.78598,0.000681276
8,-3.78439,-3.78578,0.000624587
9,-3.78555,-3.78576,0.000555707
10,-3.78382,-3.78556,0.000532829
11,-3.7832,-3.78535,0.000525825
12,-3.78511,-3.78533,0.000482368
13,-3.78276,-3.78513,0.000484106
14,-3.78374,-3.78503,0.000459563
15,-3.78578,-3.78508,0.00043165
16,-3.78703,-3.7852,0.000421432
17,-3.78533,-3.78521,0.000396708
18,-3.78085,-3.78497,0.000442545
19,-3.78311,-3.78487,0.000429968
20,-3.78717,-3.78499,0.000423592
21,-3.78556,-3.78501,0.00040431
22,-3.78477,-3.785,0.00038608
23,-3.78235,-3.78489,0.000386171
24,-3.78278,-3.7848,0.000379909
25,-3.78359,-3.78475,0.000367795
26,-3.78816,-3.78488,0.000376355
27,-3.791,-3.78511,0.000425168
28,-3.78774,-3.7852,0.000420206
29,-3.78721,-3.78527,0.000411404
30,-3.79173,-3.78549,0.000450439
31,-3.78793,-3.78557,0.00044273
32,-3.78936,-3.78568,0.000444483
33,-3.7857,-3.78568,0.000431014
34,-3.7823,-3.78559,0.000429677
35,-3.7852,-3.78557,0.000417543
36,-3.78357,-3.78552,0.00040965
37,-3.78773,-3.78558,0.000402927
38,-3.78881,-3.78566,0.000401195
39,-3.78861,-3.78574,0.000397958
40,-3.78802,-3.7858,0.000392074
41,-3.78605,-3.7858,0.000382561
42,-3.78307,-3.78574,0.000378948
43,-3.78687,-3.78576,0.000371054
44,-3.78609,-3.78577,0.000362693
45,-3.78952,-3.78585,0.000364085
46,-3.78684,-3.78588,0.0003568
47,-3.78721,-3.7859,0.000350339
48,-3.78727,-3.78593,0.000344193
49,-3.78701,-3.78595,0.000337868
50,-3.78438,-3.78592,0.000332572
51,-3.78825,-3.78597,0.000329166
52,-3.78408,-3.78593,0.000324842
53,-3.78382,-3.78589,0.00032116
54,-3.78626,-3.7859,0.000315286
55,-3.78684,-3.78592,0.000310016
56,-3.78735,-3.78594,0.00030554
57,-3.78619,-3.78595,0.000300211
58,-3.78713,-3.78597,0.000295724
59,-3.7869,-3.78598,0.000291132
60,-3.78448,-3.78596,0.000287356
61,-3.78794,-3.78599,0.000284469
62,-3.79068,-3.78607,0.00028978
63,-3.78904,-3.78611,0.000288993
64,-3.7857,-3.78611,0.00028455
65,-3.78254,-3.78605,0.000285406
66,-3.78595,-3.78605,0.000281086
67,-3.78773,-3.78607,0.000278007
68,-3.78634,-3.78608,0.000273946
69,-3.78509,-3.78606,0.000270351
70,-3.78721,-3.78608,0.000266985
71,-3.78834,-3.78611,0.000265113
72,-3.78736,-3.78613,0.000262
73,-3.78741,-3.78615,0.000258997
74,-3.78358,-3.78611,0.000257815
75,-3.78539,-3.7861,0.000254557
76,-3.78452,-3.78608,0.000252054
77,-3.78363,-3.78605,0.000250777
78,-3.78413,-3.78603,0.000248767
79,-3.78489,-3.78601,0.000246031
80,-3.78731,-3.78603,0.000243488
81,-3.78667,-3.78604,0.00024061
82,-3.78608,-3.78604,0.000237676
83,-3.78319,-3.786,0.000237274
84,-3.78455,-3.78598,0.000235078
85,-3.78023,-3.78592,0.000241861
86,-3.78298,-3.78588,0.00024145
87,-3.78369,-3.78586,0.000239983
88,-3.78566,-3.78586,0.000237266
89,-3.78461,-3.78584,0.00023501
90,-3.78738,-3.78586,0.000233019
91,-3.7859,-3.78586,0.000230458
92,-3.78621,-3.78586,0.000227985
93,-3.78563,-3.78586,0.000225548
94,-3.78737,-3.78588,0.00022372
95,-3.78903,-3.78591,0.000223815
96,-3.78839,-3.78594,0.000222968
97,-3.78802,-3.78596,0.000221704
98,-3.78616,-3.78596,0.000219451
99,-3.78714,-3.78597,0.00021756
100,-3.7895,-3.78601,0.000218222
