generation,path_1,path_2,path_3,path_4,path_5,path_6,path_7,path_8
211,273.164,273.164,273.164,273.164,273.164,273.164,273.164,273.164
212,273.164,273.164,273.164,273.164,273.164,273.164,273.164,284.294
213,273.164,273.164,273.164,273.164,273.164,273.164,273.164,299.433
214,273.164,273.164,273.164,273.164,273.164,273.164,273.164,273.164
215,272.963,272.963,272.963,272.963,272.963,272.963,272.963,277.421
216,272.963,272.963,272.963,272.963,272.963,272.963,272.963,291.541
217,272.963,272.963,272.963,272.963,272.963,273.894,276.284,291.682
218,272.963,272.963,272.963,272.963,272.963,272.963,277.82,277.82
219,272.963,272.963,272.963,272.963,272.963,272.963,272.963,273.241
220,272.963,272.963,272.963,272.963,272.963,272.963,272.963,272.963
221,272.963,272.963,272.963,272.963,272.963,272.963,272.963,274.129
222,270.44,270.44,270.44,270.44,272.963,276.41,279.082,292.975
223,270.44,270.44,270.44,270.44,270.44,270.44,270.44,272.963
224,270.44,270.44,270.44,270.44,270.44,270.44,286.379,291.451
225,270.44,270.44,270.44,270.44,270.44,270.44,272.134,274.005
226,270.44,270.44,270.44,270.44,270.44,270.44,270.44,285.302
227,270.44,270.44,270.44,270.44,270.44,270.44,270.44,270.44
228,270.44,270.44,270.44,270.44,270.44,270.44,270.44,270.44
229,270.44,270.44,270.44,270.44,270.44,270.44,270.44,270.44
230,270.44,270.44,270.44,270.44,270.44,270.44,270.44,286.15
231,270.44,270.44,270.44,270.44,270.44,270.44,270.44,283.999
232,270.44,270.44,270.44,270.44,270.44,270.44,270.44,281.144
233,270.44,270.44,270.44,270.44,270.44,270.44,270.44,270.44
234,270.44,270.44,270.44,270.44,270.44,270.44,270.44,270.44
235,270.44,270.44,270.44,270.44,270.44,270.44,270.44,270.44
236,270.44,270.44,270.44,270.44,270.44,270.44,270.44,289.902
237,270.44,270.44,270.44,270.44,270.44,270.44,270.44,270.44
238,270.44,270.44,270.44,270.44,270.44,270.44,278.789,295.523
239,270.44,270.44,270.44,270.44,270.44,270.44,276.576,279.738
240,270.44,270.44,270.44,270.44,270.44,270.44,270.44,273.802
241,270.44,270.44,270.44,270.44,273.802,278.71,278.71,278.71
242,270.44,270.44,270.44,270.44,270.44,270.44,270.44,271.112
243,270.44,270.44,270.44,270.44,270.44,270.44,271.112,281.453
244,269.749,269.749,269.749,269.749,269.749,269.749,269.749,276.755
245,269.749,269.749,269.749,269.749,269.749,269.749,269.749,269.749
246,269.749,269.749,269.749,269.749,269.749,269.749,269.749,269.749
247,269.749,269.749,269.749,269.749,269.749,269.749,269.749,280.295
248,269.749,269.749,269.749,273.078,273.078,278.478,278.797,285.729
249,269.749,269.749,269.749,269.749,269.749,269.749,269.749,277.563
250,269.749,269.749,269.749,269.749,269.749,269.749,269.749,275.239
251,269.749,269.749,269.749,269.749,269.749,269.749,269.749,269.749
252,269.749,269.749,269.749,269.749,269.749,269.749,269.749,269.749
253,269.051,269.051,269.051,269.051,269.051,269.749,269.996,278.545
254,268.152,268.152,268.152,268.152,268.152,268.152,268.152,268.152
255,268.152,268.152,268.152,268.152,268.152,268.152,268.152,268.152
256,268.152,268.152,268.152,268.152,268.152,269.848,274.131,286.351
257,268.152,268.152,268.152,268.152,268.152,268.152,268.152,274.173
258,267.001,267.001,267.001,267.001,267.001,267.001,267.001,268.152
