       -0.765066         3.16216        0.912953
       -0.838632       -0.104052        0.683331
       -0.867376        0.727323        -1.05463
        -1.92638        0.181386        -0.61381
         1.40091        -0.75938       -0.089636
          1.0449         1.02386         1.04798
         1.32571        0.313527       -0.537565
        0.814921        0.888707        0.175705
      -0.0570896        0.209021         1.30431
        0.754428       -0.132702        0.112395
        0.420938       -0.447583        -0.91968
       -0.385953        0.251725      -0.0741127
       0.0159845       -0.662482          -1.951
        -0.28661        0.828879        -1.36602
         -0.2872        -0.44774        0.495518
        -1.69705       -0.518727       -0.394647
        0.871369          1.1258       -0.616761
        0.500298        -2.29173        0.483148
        -1.27752        -1.21769        -1.43892
        -2.00014        -0.76238         2.54289
        0.290321       -0.208582        -1.44904
         1.81533        -1.59792       -0.591499
        0.569888        -1.11337        0.108813
       -0.369419       -0.548182         1.97305
        -1.15501        0.973409         1.46135
       -0.510424        0.173715        0.772492
        -1.95738        0.219259         2.07275
        0.229704        -1.13099         0.13868
        -1.41891         1.84124       -0.237947
        0.789469        0.688489         1.56235
       -0.566965        -0.46001       0.0843536
       -0.604672        -1.61716       -0.368319
         1.71343        -1.13432          0.9778
        0.286651        -1.35247      -0.0604859
        0.171542         1.34429        0.566971
        -1.08327       -0.501021       -0.447579
        0.334612        0.257964       -0.512226
        0.890885       -0.259356         2.47756
       -0.106522       -0.418766       -0.712979
        0.855701        0.564205       -0.809726
       -0.925972        -0.30539       -0.977226
         1.13323       -0.396852       -0.319942
        0.905473        0.250205       -0.805299
       -0.147696        0.953324         1.62074
       -0.379427       -0.405347       -0.020432
       -0.187504        0.598985       -0.501613
         2.40354        -1.07489        0.371723
         2.24561         1.26512        -1.64176
      -0.0597581         1.45701       -0.301516
       -0.924621         1.24227        0.606611
         1.48656       -0.352776        0.419104
          0.7042        0.915171       -0.492702
        0.096771      -0.0863913         0.74991
      0.00701231       -0.809546         1.12729
        0.132654       -0.309692       -0.288077
       -0.252817         1.15962         2.51672
        -1.47784         1.08295         1.60921
           1.295       -0.771382         2.00748
        -0.31382       -0.756318        -1.06804
        -1.47652        0.819909        -1.29039
      -0.0617009         1.37782         0.60488
        -2.11148         1.68325         1.01541
       0.0871255       0.0719415          1.3109
        -1.03169       0.0377242       -0.515722
       -0.169719       -0.277368        -0.25354
        0.920216         1.62094         1.76165
       -0.065703         0.29165       -0.163429
       -0.291112       -0.641037        -1.81425
          1.0793       0.0167684       -0.555893
        0.695768       -0.915632         2.94964
        -1.25127        -1.45947         -1.5859
        -1.22126        -2.88092        -1.33326
       -0.483617        -1.29353       -0.619749
         -1.3499        0.192774        0.215443
       -0.277023        0.125923         1.17225
         0.02825     -0.00766175         1.43772
        -0.26578        0.138834        0.612337
       -0.274653        0.712448        -2.28827
         0.30909       -0.783622       -0.607192
         -1.5122        -1.78453        0.684093
        -1.73438       -0.122346        0.480253
         2.11465        0.591096       -0.621378
        0.747266         1.26483         1.16087
        0.162653       -0.276842        0.359815
         1.09074        0.656021       -0.798694
         2.03929        0.529508       -0.479764
        -1.00067         1.09807        0.721096
         1.07916       -0.646305        0.293762
       -0.711058        -1.79767        -2.53262
         1.21047         1.49989        -1.37807
       -0.197249         1.22567        0.114312
        0.204166       -0.275757        -1.17947
        0.131912        0.838159       -0.564344
       -0.297032        -1.16858       -0.799874
        0.659984       -0.152503          1.1615
        0.723071        -2.38934       -0.764258
         1.16676        -1.22029        -0.59302
        -1.05804        -1.93958         -2.9263
         1.28491         1.05363     -0.00985107
        -1.84302        0.792909        -1.29299
        0.789445        0.332704          1.4991
       -0.563266         1.84839      -0.0872759
        -1.38369        -1.45754        -1.55174
        0.365409         1.22756        -1.37893
       -0.382525        0.231936       -0.106016
       -0.406463        0.580674      -0.0312506
        0.365534       -0.583176        0.504703
         1.48987        0.468284        -0.25631
