STEP,DISTANCE,AVE_GOFR,ERROR
123,1.564628e+00,6.757775e-01,4.787552e-03
124,1.577453e+00,6.770649e-01,4.488862e-03
125,1.590278e+00,6.778031e-01,3.858123e-03
126,1.603102e+00,6.751905e-01,4.652558e-03
127,1.615927e+00,6.808257e-01,4.672295e-03
128,1.628752e+00,6.913760e-01,3.845767e-03
129,1.641577e+00,7.015806e-01,4.555617e-03
130,1.654402e+00,7.066961e-01,4.173861e-03
131,1.667227e+00,7.154034e-01,5.091833e-03
132,1.680051e+00,7.275148e-01,5.933485e-03
133,1.692876e+00,7.376265e-01,5.729534e-03
134,1.705701e+00,7.477570e-01,5.003084e-03
135,1.718526e+00,7.710088e-01,4.953621e-03
136,1.731351e+00,7.856359e-01,5.114789e-03
137,1.744175e+00,8.047396e-01,4.190080e-03
138,1.757000e+00,8.258102e-01,4.433237e-03
139,1.769825e+00,8.456870e-01,4.440648e-03
140,1.782650e+00,8.626297e-01,5.027234e-03
141,1.795475e+00,8.853533e-01,4.105378e-03
142,1.808300e+00,9.068731e-01,4.718307e-03
143,1.821124e+00,9.217432e-01,3.656553e-03
144,1.833949e+00,9.469804e-01,3.923349e-03
145,1.846774e+00,9.645910e-01,5.619811e-03
146,1.859599e+00,9.866955e-01,5.744130e-03
147,1.872424e+00,1.007449e+00,4.762969e-03
148,1.885248e+00,1.035363e+00,4.847307e-03
149,1.898073e+00,1.050482e+00,4.619382e-03
150,1.910898e+00,1.067212e+00,5.256893e-03
151,1.923723e+00,1.093560e+00,5.129136e-03
152,1.936548e+00,1.116128e+00,5.470025e-03
153,1.949373e+00,1.127337e+00,4.706627e-03
154,1.962197e+00,1.141389e+00,3.739419e-03
155,1.975022e+00,1.158116e+00,4.115096e-03
156,1.987847e+00,1.169111e+00,4.561742e-03
157,2.000672e+00,1.182121e+00,5.058812e-03
158,2.013497e+00,1.197151e+00,4.704500e-03
159,2.026321e+00,1.203767e+00,4.194586e-03
160,2.039146e+00,1.210486e+00,3.676782e-03
161,2.051971e+00,1.216011e+00,4.097052e-03
162,2.064796e+00,1.222627e+00,4.193645e-03
163,2.077621e+00,1.219320e+00,4.384073e-03
164,2.090446e+00,1.214568e+00,4.312005e-03
165,2.103270e+00,1.213253e+00,4.178070e-03
166,2.116095e+00,1.202844e+00,4.365877e-03
167,2.128920e+00,1.199541e+00,5.127673e-03
168,2.141745e+00,1.191010e+00,4.482344e-03
169,2.154570e+00,1.177218e+00,4.171805e-03
170,2.167395e+00,1.169010e+00,3.994751e-03
171,2.180219e+00,1.160360e+00,4.521164e-03
172,2.193044e+00,1.145890e+00,3.775551e-03
173,2.205869e+00,1.128650e+00,4.248458e-03
174,2.218694e+00,1.118688e+00,4.416420e-03
175,2.231519e+00,1.099089e+00,4.290623e-03
176,2.244343e+00,1.082225e+00,3.050712e-03
177,2.257168e+00,1.067567e+00,3.866498e-03
178,2.269993e+00,1.051754e+00,3.496746e-03
179,2.282818e+00,1.037591e+00,3.730127e-03
180,2.295643e+00,1.020975e+00,3.864827e-03
181,2.308468e+00,1.009160e+00,3.889307e-03
182,2.321292e+00,9.974296e-01,3.897603e-03
183,2.334117e+00,9.866348e-01,3.429562e-03
184,2.346942e+00,9.774646e-01,3.905188e-03
185,2.359767e+00,9.652046e-01,3.759444e-03
186,2.372592e+00,9.549688e-01,3.216729e-03
187,2.385416e+00,9.419815e-01,3.559530e-03
188,2.398241e+00,9.341129e-01,3.338539e-03
189,2.411066e+00,9.252208e-01,3.491102e-03
190,2.423891e+00,9.200777e-01,3.828778e-03
191,2.436716e+00,9.108491e-01,3.737129e-03
192,2.449541e+00,9.076988e-01,3.600816e-03
193,2.462365e+00,9.025101e-01,3.320934e-03
194,2.475190e+00,8.972500e-01,2.867245e-03
195,2.488015e+00,8.950988e-01,2.866386e-03
196,2.500840e+00,8.907835e-01,2.890616e-03
197,2.513665e+00,8.932134e-01,3.444010e-03
198,2.526489e+00,8.942271e-01,3.505941e-03
199,2.539314e+00,8.968528e-01,3.460845e-03
200,2.552139e+00,8.947121e-01,3.567709e-03
