        0.869252        0.150967        0.555512
         1.25923        -1.05666         -1.2257
       -0.919955         1.24528         1.48666
       0.0470982         1.08635            1.46
       -0.840821         1.47699        0.391299
       -0.671823        0.107254       0.0022353
      -0.0114599        0.712766        -0.73086
       -0.875315        0.225895       -0.590922
          2.7482       -0.238604       -0.670457
       -0.257605      -0.0014497          2.2565
        0.420014       -0.398037        0.140428
        0.171887         1.00659        0.733481
        -2.34253         -1.2105         -1.3373
         1.49854        -2.18725        0.704373
        -0.61819         1.36694       0.0262952
       -0.155845        0.917801        -1.45271
         2.36792         1.61763         -2.9533
        -2.36127         1.11433       0.0756676
       -0.920245        -2.99029        0.959444
       -0.447736         2.61518       -0.257163
         1.94649       -0.440871       -0.119309
        0.744419       -0.105867         1.63825
         1.19239        -1.55627       -0.281178
        -1.24243        -1.00433        0.605465
        -1.50532        0.402313         0.27817
        0.334165        -1.00736       -0.871756
         1.47648        -2.23979        0.297378
         0.89812         2.78066        -1.52971
       -0.205312       -0.339917        -2.00602
        0.334589        0.872108        0.775399
       -0.664824         0.15223        0.560314
       -0.955562        0.886773          2.1748
       -0.808885       -0.713977      -0.0909707
        0.158414       -0.682007        -2.17345
        0.731396         1.99206         0.63321
        0.995647        -3.40558        0.480344
       -0.185711         1.50313        -1.21966
        -2.78744        -1.01405       -0.531114
         0.25248       -0.317958        0.390261
        0.785347        -2.02267        0.135309
         2.20181         -1.8495         1.32318
        -3.54753        0.428286        -2.02921
       -0.214881       -0.747711       -0.984228
         2.83482         1.57489    -0.000216704
       -0.424524       -0.687425        0.411785
        0.829056         1.37602        0.959295
       -0.905632         -2.9407        -1.39218
      0.00545964        0.490416       -0.550985
       -0.542495        0.851362         1.07304
       -0.293884         1.51576        -0.32134
        0.471205        -2.10924         1.22824
       -0.962326        0.311017      -0.0429792
        -1.06322       0.0998599       -0.493614
         1.71852         2.03576         1.83471
      -0.0361075        -1.78617        0.105719
        -1.78636        -1.12943       -0.174202
         1.58257         1.00018         0.75372
       -0.512651       -0.396111       -0.618511
         1.75901        0.696028        -2.38577
          0.5479       -0.827133         1.81979
          2.2869        0.565284       -0.749961
       -0.306565        -1.19334         2.96544
        -2.39586        0.239233       -0.994706
          2.1338       -0.852875        0.124826
       -0.159799         1.38608       -0.475174
        0.638006        -1.18275       -0.849516
         1.16165          -1.458       0.0787488
       0.0455367        0.465675       -0.169558
        0.442433        -2.36274      -0.0107958
        -2.37723        -0.78998         1.12675
         1.72379        -1.49201        -0.32472
        -0.88532         2.37109       -0.284305
         2.98476       0.0535854         1.17177
        0.116337      -0.0346576        0.731486
       -0.170011         1.88866        -1.23325
        -1.29588       -0.823011         0.61668
        0.219992       -0.719391        0.345837
        -1.14002     -0.00422888       -0.678888
       -0.712439        0.130296        0.997472
       -0.141541        0.332054        0.234704
       -0.117341         0.61572       -0.910107
        0.692557       -0.662496       -0.893423
        0.282313        0.137126        -1.23097
        0.505519         0.54912        0.905169
       0.0710239        -2.91643       0.0226641
         1.92587         1.08078        0.735992
        -1.08467          3.3578         1.81298
      -0.0954828        0.409418       -0.124667
        -0.84014       -0.625415       -0.153184
       -0.196302         0.98955        0.384569
        -1.73758         2.21498       -0.975476
        0.775734        -0.26748         1.45764
        0.445592       -0.899159        -0.84647
         -1.3294       -0.193408       -0.091297
        -2.89899        -1.28972        0.588346
         1.37048         1.98504        0.783341
         1.19496        -1.99502        0.339378
        0.629029        0.619087       -0.812875
        -1.19683         1.57588        0.137339
        0.522454        0.448954        0.873716
        -1.03497         1.01304       -0.260641
        -1.27755         1.91058        0.683188
        0.648039        -1.49519       -0.584627
          1.4044       -0.641315        -1.36731
        -3.79995        0.626277        0.177806
        0.332449         1.47314       -0.943423
       -0.379677        -1.22834       -0.899134
        0.905378       -0.517452       -0.666826
