BLOCK,ACTUAL_M,M_AVE,ERROR
1,4.187600e-02,4.187600e-02,0.000000e+00
2,1.484000e-02,2.835800e-02,9.558669e-03
3,3.906800e-02,3.192800e-02,7.007473e-03
4,1.499200e-02,2.769400e-02,6.408311e-03
5,3.247600e-02,2.865040e-02,5.197527e-03
6,1.779200e-02,2.684067e-02,4.635644e-03
7,4.321600e-02,2.918000e-02,4.525338e-03
8,2.879200e-02,2.913150e-02,3.959930e-03
9,3.262000e-02,2.951911e-02,3.538858e-03
10,4.317200e-02,3.088440e-02,3.438264e-03
11,2.289200e-02,3.015782e-02,3.201545e-03
12,3.758800e-02,3.077700e-02,2.994027e-03
13,2.784800e-02,3.055169e-02,2.772181e-03
14,2.968800e-02,3.049000e-02,2.574855e-03
15,2.453600e-02,3.009307e-02,2.433601e-03
16,4.794800e-02,3.120900e-02,2.524425e-03
17,2.877600e-02,3.106588e-02,2.379983e-03
18,2.845200e-02,3.092067e-02,2.252187e-03
19,4.252800e-02,3.153158e-02,2.214958e-03
20,3.798400e-02,3.185420e-02,2.127576e-03
21,3.172800e-02,3.184819e-02,2.026271e-03
22,2.800400e-02,3.167345e-02,1.941688e-03
23,4.187600e-02,3.211704e-02,1.907264e-03
24,3.577200e-02,3.226933e-02,1.833864e-03
25,2.917200e-02,3.214544e-02,1.764690e-03
26,3.638400e-02,3.230846e-02,1.704330e-03
27,3.097600e-02,3.225911e-02,1.641921e-03
28,3.640800e-02,3.240729e-02,1.589953e-03
29,3.227600e-02,3.240276e-02,1.535134e-03
30,3.958000e-02,3.264200e-02,1.502489e-03
31,3.150800e-02,3.260542e-02,1.454467e-03
32,2.929200e-02,3.250187e-02,1.412696e-03
33,4.796000e-02,3.297030e-02,1.445464e-03
34,3.154800e-02,3.292847e-02,1.403555e-03
35,1.917600e-02,3.253554e-02,1.417387e-03
36,3.019200e-02,3.247044e-02,1.379510e-03
37,2.769200e-02,3.234130e-02,1.348257e-03
38,5.164000e-02,3.284916e-02,1.405175e-03
39,3.162000e-02,3.281764e-02,1.369499e-03
40,3.235200e-02,3.280600e-02,1.335311e-03
41,2.403200e-02,3.259200e-02,1.319779e-03
42,4.022800e-02,3.277381e-02,1.300818e-03
43,3.536000e-02,3.283395e-02,1.271956e-03
44,2.717200e-02,3.270527e-02,1.249540e-03
45,3.466000e-02,3.274871e-02,1.222527e-03
46,3.875600e-02,3.287930e-02,1.202906e-03
47,2.694000e-02,3.275294e-02,1.183931e-03
48,1.947600e-02,3.247633e-02,1.191139e-03
49,4.017600e-02,3.263347e-02,1.177149e-03
50,2.836000e-02,3.254800e-02,1.156705e-03
51,3.788800e-02,3.265271e-02,1.138754e-03
52,2.951600e-02,3.259238e-02,1.118451e-03
53,3.112000e-02,3.256460e-02,1.097693e-03
54,3.074000e-02,3.253081e-02,1.077885e-03
55,2.881600e-02,3.246327e-02,1.060401e-03
56,3.068400e-02,3.243150e-02,1.041942e-03
57,3.560400e-02,3.248716e-02,1.025147e-03
58,3.598800e-02,3.254752e-02,1.009248e-03
59,3.674800e-02,3.261871e-02,9.946499e-04
60,4.616800e-02,3.284453e-02,1.003380e-03
61,3.266800e-02,3.284164e-02,9.869351e-04
62,2.888800e-02,3.277787e-02,9.730748e-04
63,2.195600e-02,3.260610e-02,9.726727e-04
64,3.522400e-02,3.264700e-02,9.583344e-04
65,2.183200e-02,3.248062e-02,9.579256e-04
66,2.721600e-02,3.240085e-02,9.467269e-04
67,3.682400e-02,3.246687e-02,9.348955e-04
68,4.640000e-02,3.267176e-02,9.433335e-04
69,3.485200e-02,3.270336e-02,9.301911e-04
70,3.432000e-02,3.272646e-02,9.171893e-04
71,2.990000e-02,3.268665e-02,9.051346e-04
72,3.322800e-02,3.269417e-02,8.925945e-04
73,2.994400e-02,3.265649e-02,8.811619e-04
74,2.867600e-02,3.260270e-02,8.708946e-04
75,2.832000e-02,3.254560e-02,8.611527e-04
76,3.599600e-02,3.259100e-02,8.510176e-04
77,3.042000e-02,3.256281e-02,8.404324e-04
78,4.218000e-02,3.268610e-02,8.386531e-04
79,3.594000e-02,3.272729e-02,8.290481e-04
80,2.968000e-02,3.268920e-02,8.195596e-04
81,4.363600e-02,3.282435e-02,8.205087e-04
82,4.133200e-02,3.292810e-02,8.170358e-04
83,3.599200e-02,3.296501e-02,8.080255e-04
84,3.608000e-02,3.300210e-02,7.992566e-04
85,4.046800e-02,3.308993e-02,7.946652e-04
86,3.786800e-02,3.314549e-02,7.873647e-04
87,3.755600e-02,3.319618e-02,7.799449e-04
88,3.347200e-02,3.319932e-02,7.710881e-04
89,2.268400e-02,3.308117e-02,7.714228e-04
90,2.786400e-02,3.302320e-02,7.650264e-04
91,3.142400e-02,3.300563e-02,7.568213e-04
92,3.076800e-02,3.298130e-02,7.489857e-04
93,4.337200e-02,3.309303e-02,7.492191e-04
94,4.864400e-02,3.325847e-02,7.592941e-04
95,3.556800e-02,3.328278e-02,7.516906e-04
96,3.571600e-02,3.330812e-02,7.442877e-04
97,4.832400e-02,3.346293e-02,7.525410e-04
98,3.007600e-02,3.342837e-02,7.456552e-04
99,3.452400e-02,3.343943e-02,7.382054e-04
100,3.822400e-02,3.348728e-02,7.323723e-04
