BLOCK,ACTUAL_M,M_AVE,ERROR
1,4.097200e-02,4.097200e-02,0.000000e+00
2,1.182400e-02,2.639800e-02,1.030537e-02
3,3.907600e-02,3.062400e-02,7.688067e-03
4,1.536800e-02,2.681000e-02,6.645095e-03
5,2.897600e-02,2.724320e-02,5.330178e-03
6,1.900000e-02,2.586933e-02,4.615478e-03
7,3.975600e-02,2.785314e-02,4.361675e-03
8,2.827200e-02,2.790550e-02,3.816780e-03
9,2.647200e-02,2.774622e-02,3.396015e-03
10,3.957200e-02,2.892880e-02,3.255811e-03
11,1.694400e-02,2.783927e-02,3.136835e-03
12,3.412400e-02,2.836300e-02,2.918826e-03
13,2.724800e-02,2.827723e-02,2.695561e-03
14,2.985600e-02,2.839000e-02,2.505378e-03
15,2.315600e-02,2.804107e-02,2.362527e-03
16,4.688400e-02,2.921875e-02,2.491164e-03
17,2.440400e-02,2.893553e-02,2.360670e-03
18,2.742400e-02,2.885156e-02,2.231014e-03
19,3.936400e-02,2.940484e-02,2.181121e-03
20,3.404800e-02,2.963700e-02,2.084384e-03
21,2.829200e-02,2.957295e-02,1.986111e-03
22,2.447600e-02,2.934127e-02,1.909298e-03
23,4.139200e-02,2.986522e-02,1.896813e-03
24,2.986800e-02,2.986533e-02,1.817779e-03
25,2.650400e-02,2.973088e-02,1.750033e-03
26,2.939600e-02,2.971800e-02,1.682772e-03
27,2.694800e-02,2.961541e-02,1.623571e-03
28,3.034000e-02,2.964129e-02,1.565793e-03
29,3.408000e-02,2.979434e-02,1.519262e-03
30,3.512400e-02,2.997200e-02,1.478971e-03
31,2.698000e-02,2.987548e-02,1.434408e-03
32,3.078800e-02,2.990400e-02,1.389866e-03
33,4.228800e-02,3.027927e-02,1.397494e-03
34,2.627600e-02,3.016153e-02,1.361342e-03
35,1.675200e-02,2.977840e-02,1.375304e-03
36,2.926800e-02,2.976422e-02,1.337174e-03
37,2.086400e-02,2.952368e-02,1.322493e-03
38,4.769600e-02,3.000189e-02,1.371431e-03
39,2.528000e-02,2.988082e-02,1.341600e-03
40,3.398000e-02,2.998330e-02,1.311968e-03
41,2.440800e-02,2.984732e-02,1.286997e-03
42,3.331200e-02,2.992981e-02,1.258995e-03
43,3.242000e-02,2.998772e-02,1.231047e-03
44,2.720000e-02,2.992436e-02,1.204698e-03
45,3.214400e-02,2.997369e-02,1.178936e-03
46,3.516000e-02,3.008643e-02,1.158686e-03
47,2.056000e-02,2.988374e-02,1.151625e-03
48,2.250000e-02,2.972992e-02,1.137860e-03
49,3.747200e-02,2.988792e-02,1.125555e-03
50,2.661600e-02,2.982248e-02,1.104944e-03
51,3.114800e-02,2.984847e-02,1.083584e-03
52,2.605600e-02,2.977554e-02,1.065198e-03
53,2.702400e-02,2.972362e-02,1.046364e-03
54,2.919200e-02,2.971378e-02,1.027033e-03
55,2.631600e-02,2.965200e-02,1.010216e-03
56,3.146000e-02,2.968429e-02,9.926926e-04
57,3.424400e-02,2.976428e-02,9.784947e-04
58,3.592800e-02,2.987055e-02,9.673778e-04
59,2.676000e-02,2.981783e-02,9.524171e-04
60,4.444800e-02,3.006167e-02,9.672533e-04
61,2.852000e-02,3.003639e-02,9.517268e-04
62,2.734000e-02,2.999290e-02,9.373695e-04
63,2.092800e-02,2.984902e-02,9.334687e-04
64,3.454000e-02,2.992231e-02,9.217564e-04
65,2.029200e-02,2.977415e-02,9.194056e-04
66,2.870800e-02,2.975800e-02,9.056171e-04
67,3.353600e-02,2.981439e-02,8.938542e-04
68,4.113200e-02,2.998082e-02,8.960705e-04
69,3.377600e-02,3.003583e-02,8.847704e-04
70,2.908400e-02,3.002223e-02,8.722353e-04
71,2.456400e-02,2.994535e-02,8.633315e-04
72,3.102800e-02,2.996039e-02,8.514717e-04
73,2.825200e-02,2.993699e-02,8.401293e-04
74,2.810000e-02,2.991216e-02,8.291428e-04
75,2.668800e-02,2.986917e-02,8.192013e-04
76,3.368000e-02,2.991932e-02,8.099554e-04
77,3.088000e-02,2.993179e-02,7.995326e-04
78,3.508000e-02,2.999779e-02,7.920018e-04
79,3.492400e-02,3.006015e-02,7.844274e-04
80,2.507600e-02,2.999785e-02,7.770923e-04
81,3.744800e-02,3.008983e-02,7.729226e-04
82,3.562000e-02,3.015727e-02,7.664334e-04
83,3.341600e-02,3.019653e-02,7.582042e-04
84,3.267600e-02,3.022605e-02,7.497523e-04
85,3.366000e-02,3.026645e-02,7.420193e-04
86,3.316000e-02,3.030009e-02,7.341536e-04
87,3.571200e-02,3.036230e-02,7.283457e-04
88,3.040000e-02,3.036273e-02,7.200692e-04
89,2.311200e-02,3.028126e-02,7.165724e-04
90,2.800000e-02,3.025591e-02,7.090586e-04
91,2.682000e-02,3.021815e-02,7.022713e-04
92,2.969200e-02,3.021243e-02,6.946612e-04
93,3.949600e-02,3.031226e-02,6.943271e-04
94,4.448800e-02,3.046306e-02,7.031272e-04
95,3.409600e-02,3.050131e-02,6.967650e-04
96,2.797600e-02,3.047500e-02,6.900034e-04
97,4.396000e-02,3.061402e-02,6.967540e-04
98,2.765600e-02,3.058384e-02,6.902978e-04
99,3.458400e-02,3.062424e-02,6.845066e-04
100,3.287600e-02,3.064676e-02,6.780318e-04
