BLOCK,ACTUAL_M,M_AVE,ERROR
1,1.496680e-01,1.496680e-01,0.000000e+00
2,1.585640e-01,1.541160e-01,3.145211e-03
3,1.798360e-01,1.626893e-01,7.307391e-03
4,1.637480e-01,1.629540e-01,5.485334e-03
5,1.939960e-01,1.691624e-01,7.077590e-03
6,1.205800e-01,1.610653e-01,9.456305e-03
7,2.117840e-01,1.683109e-01,1.052119e-02
8,2.118400e-01,1.737520e-01,1.051934e-02
9,1.506840e-01,1.711889e-01,9.657739e-03
10,2.162800e-01,1.756980e-01,9.687576e-03
11,1.356560e-01,1.720578e-01,9.466127e-03
12,1.198200e-01,1.677047e-01,9.626319e-03
13,1.698600e-01,1.678705e-01,8.887260e-03
14,1.240280e-01,1.647389e-01,8.786892e-03
15,1.601720e-01,1.644344e-01,8.206373e-03
16,1.576200e-01,1.640085e-01,7.704518e-03
17,9.731600e-02,1.600854e-01,8.189433e-03
18,1.394280e-01,1.589378e-01,7.814463e-03
19,1.525920e-01,1.586038e-01,7.410309e-03
20,1.649440e-01,1.589208e-01,7.046571e-03
21,1.558040e-01,1.587724e-01,6.712583e-03
22,1.601640e-01,1.588356e-01,6.407764e-03
23,1.583600e-01,1.588150e-01,6.129199e-03
24,1.810720e-01,1.597423e-01,5.943559e-03
25,1.694920e-01,1.601323e-01,5.718597e-03
26,1.575960e-01,1.600348e-01,5.499483e-03
27,1.960680e-01,1.613693e-01,5.455326e-03
28,2.061440e-01,1.629684e-01,5.489860e-03
29,1.712840e-01,1.632552e-01,5.308038e-03
30,2.175720e-01,1.650657e-01,5.431121e-03
31,1.388120e-01,1.642188e-01,5.321544e-03
32,1.648040e-01,1.642371e-01,5.155277e-03
33,1.706080e-01,1.644302e-01,5.002670e-03
34,1.491680e-01,1.639813e-01,4.875631e-03
35,1.451280e-01,1.634426e-01,4.765990e-03
36,1.416760e-01,1.628380e-01,4.671797e-03
37,1.915200e-01,1.636132e-01,4.609397e-03
38,1.749200e-01,1.639107e-01,4.497690e-03
39,1.221520e-01,1.628400e-01,4.508015e-03
40,2.035960e-01,1.638589e-01,4.508991e-03
41,1.115280e-01,1.625825e-01,4.576101e-03
42,1.770840e-01,1.629278e-01,4.480153e-03
43,1.622840e-01,1.629128e-01,4.375989e-03
44,1.569720e-01,1.627778e-01,4.278617e-03
45,1.691280e-01,1.629189e-01,4.185863e-03
46,1.869080e-01,1.634404e-01,4.127224e-03
47,1.369760e-01,1.628774e-01,4.077640e-03
48,1.373760e-01,1.623461e-01,4.027150e-03
49,2.259680e-01,1.636445e-01,4.148999e-03
50,1.216240e-01,1.628041e-01,4.150262e-03
51,1.087240e-01,1.617437e-01,4.202167e-03
52,1.656880e-01,1.618195e-01,4.122040e-03
53,1.332400e-01,1.612803e-01,4.079384e-03
54,1.753040e-01,1.615400e-01,4.012098e-03
55,1.480320e-01,1.612944e-01,3.946661e-03
56,1.818280e-01,1.616611e-01,3.893181e-03
57,1.878640e-01,1.621208e-01,3.851924e-03
58,1.485960e-01,1.618876e-01,3.792563e-03
59,1.477400e-01,1.616478e-01,3.735855e-03
60,1.606880e-01,1.616318e-01,3.673625e-03
61,1.088400e-01,1.607664e-01,3.713944e-03
62,9.186000e-02,1.596550e-01,3.816712e-03
63,1.510840e-01,1.595189e-01,3.758553e-03
64,1.166000e-01,1.588483e-01,3.759176e-03
65,1.519200e-01,1.587417e-01,3.702853e-03
66,1.850400e-01,1.591402e-01,3.668125e-03
67,2.178440e-01,1.600164e-01,3.716547e-03
68,1.663560e-01,1.601096e-01,3.663061e-03
69,1.675600e-01,1.602176e-01,3.611564e-03
70,1.549440e-01,1.601422e-01,3.560756e-03
71,1.916480e-01,1.605860e-01,3.538146e-03
72,1.610360e-01,1.605922e-01,3.489011e-03
73,1.462200e-01,1.603953e-01,3.446767e-03
74,1.607880e-01,1.604006e-01,3.400193e-03
75,1.503000e-01,1.602660e-01,3.357523e-03
76,1.413560e-01,1.600172e-01,3.322552e-03
77,1.676440e-01,1.601162e-01,3.280878e-03
78,1.949880e-01,1.605633e-01,3.269134e-03
79,1.405080e-01,1.603094e-01,3.237594e-03
80,1.204480e-01,1.598112e-01,3.235239e-03
81,1.477280e-01,1.596620e-01,3.198735e-03
82,1.542960e-01,1.595965e-01,3.160396e-03
83,1.875760e-01,1.599336e-01,3.140245e-03
84,2.090320e-01,1.605181e-01,3.156791e-03
85,1.499360e-01,1.603936e-01,3.122106e-03
86,2.282520e-01,1.611827e-01,3.183950e-03
87,2.030280e-01,1.616637e-01,3.183475e-03
88,1.747160e-01,1.618120e-01,3.150753e-03
89,1.127560e-01,1.612608e-01,3.163196e-03
90,1.203320e-01,1.608060e-01,3.160571e-03
91,1.751960e-01,1.609642e-01,3.129792e-03
92,1.676880e-01,1.610373e-01,3.096626e-03
93,2.363000e-01,1.618465e-01,3.167313e-03
94,1.685640e-01,1.619180e-01,3.134424e-03
95,1.719440e-01,1.620235e-01,3.103206e-03
96,1.809360e-01,1.622205e-01,3.077128e-03
97,2.254880e-01,1.628728e-01,3.113764e-03
98,1.258160e-01,1.624947e-01,3.104866e-03
99,1.367920e-01,1.622350e-01,3.084339e-03
100,1.651320e-01,1.622640e-01,3.053632e-03
