BLOCK,ACTUAL_M,M_AVE,ERROR
1,2.488800e-02,2.488800e-02,0.000000e+00
2,7.776000e-03,1.633200e-02,6.050006e-03
3,2.865600e-02,2.044000e-02,5.245784e-03
4,9.300000e-03,1.765500e-02,4.614779e-03
5,1.999200e-02,1.812240e-02,3.715418e-03
6,2.003200e-02,1.844067e-02,3.109783e-03
7,2.903600e-02,1.995429e-02,3.011444e-03
8,1.950400e-02,1.989800e-02,2.635539e-03
9,1.580400e-02,1.944311e-02,2.381634e-03
10,3.330400e-02,2.082920e-02,2.514674e-03
11,1.477600e-02,2.027891e-02,2.345505e-03
12,2.636400e-02,2.078600e-02,2.204181e-03
13,2.392000e-02,2.102708e-02,2.047770e-03
14,1.970000e-02,2.093229e-02,1.903693e-03
15,1.617200e-02,2.061493e-02,1.803038e-03
16,3.279200e-02,2.137600e-02,1.843990e-03
17,1.554400e-02,2.103294e-02,1.767143e-03
18,1.749200e-02,2.083622e-02,1.679882e-03
19,2.586800e-02,2.110105e-02,1.612207e-03
20,2.233200e-02,2.116260e-02,1.532771e-03
21,2.004000e-02,2.110914e-02,1.460714e-03
22,1.614400e-02,2.088345e-02,1.411645e-03
23,2.525600e-02,2.107357e-02,1.363011e-03
24,2.644400e-02,2.129733e-02,1.324459e-03
25,2.214800e-02,2.133136e-02,1.271918e-03
26,2.110800e-02,2.132277e-02,1.223027e-03
27,1.640000e-02,2.114044e-02,1.191243e-03
28,3.012400e-02,2.146129e-02,1.191121e-03
29,2.573600e-02,2.160869e-02,1.159133e-03
30,2.414400e-02,2.169320e-02,1.123572e-03
31,2.216000e-02,2.170826e-02,1.087429e-03
32,1.970000e-02,2.164550e-02,1.055256e-03
33,3.182000e-02,2.195382e-02,1.067370e-03
34,2.409600e-02,2.201682e-02,1.037834e-03
35,1.653600e-02,2.186023e-02,1.019928e-03
36,1.541600e-02,2.168122e-02,1.007182e-03
37,2.026800e-02,2.164303e-02,9.806852e-04
38,3.578400e-02,2.201516e-02,1.023049e-03
39,1.806800e-02,2.191395e-02,1.001810e-03
40,2.754000e-02,2.205460e-02,9.865892e-04
41,1.518000e-02,2.188693e-02,9.766704e-04
42,2.433600e-02,2.194524e-02,9.551554e-04
43,2.430400e-02,2.200009e-02,9.345164e-04
44,2.064800e-02,2.196936e-02,9.137824e-04
45,2.299200e-02,2.199209e-02,8.937587e-04
46,2.825200e-02,2.212817e-02,8.846288e-04
47,1.229200e-02,2.191889e-02,8.902179e-04
48,1.584000e-02,2.179225e-02,8.806339e-04
49,2.702400e-02,2.189902e-02,8.691102e-04
50,2.368400e-02,2.193472e-02,8.524609e-04
51,2.510000e-02,2.199678e-02,8.380023e-04
52,2.105200e-02,2.197862e-02,8.220838e-04
53,2.364400e-02,2.201004e-02,8.071731e-04
54,2.130400e-02,2.199696e-02,7.923313e-04
55,1.426400e-02,2.185636e-02,7.903015e-04
56,2.901200e-02,2.198414e-02,7.864511e-04
57,2.472400e-02,2.203221e-02,7.741212e-04
58,2.638000e-02,2.210717e-02,7.643952e-04
59,1.310800e-02,2.195464e-02,7.665061e-04
60,3.737200e-02,2.221160e-02,7.956358e-04
61,1.615600e-02,2.211233e-02,7.887614e-04
62,1.722800e-02,2.203355e-02,7.799637e-04
63,1.826400e-02,2.197371e-02,7.698749e-04
64,2.875600e-02,2.207969e-02,7.651045e-04
65,1.655600e-02,2.199471e-02,7.580383e-04
66,1.954800e-02,2.195764e-02,7.474588e-04
67,2.581600e-02,2.201522e-02,7.385178e-04
68,2.759600e-02,2.209729e-02,7.322032e-04
69,2.481600e-02,2.213670e-02,7.226509e-04
70,2.021600e-02,2.210926e-02,7.128480e-04
71,2.190000e-02,2.210631e-02,7.028140e-04
72,2.399600e-02,2.213256e-02,6.935426e-04
73,2.212000e-02,2.213238e-02,6.840420e-04
74,2.179200e-02,2.212778e-02,6.748137e-04
75,2.042800e-02,2.210512e-02,6.661966e-04
76,3.078000e-02,2.221926e-02,6.671376e-04
77,2.744400e-02,2.228712e-02,6.619152e-04
78,1.923600e-02,2.224800e-02,6.545839e-04
79,2.522000e-02,2.228562e-02,6.473782e-04
80,1.959200e-02,2.225195e-02,6.401609e-04
81,2.854000e-02,2.232958e-02,6.369473e-04
82,2.816400e-02,2.240073e-02,6.331412e-04
83,3.197600e-02,2.251610e-02,6.359365e-04
84,2.042400e-02,2.249119e-02,6.288533e-04
85,2.288800e-02,2.249586e-02,6.214724e-04
86,2.068000e-02,2.247474e-02,6.146045e-04
87,2.868800e-02,2.254616e-02,6.116753e-04
88,2.074800e-02,2.252573e-02,6.050657e-04
89,8.408000e-03,2.236710e-02,6.187109e-04
90,2.294800e-02,2.237356e-02,6.118700e-04
91,1.914000e-02,2.233802e-02,6.061771e-04
92,2.028400e-02,2.231570e-02,5.999992e-04
93,2.892800e-02,2.238680e-02,5.977454e-04
94,3.041600e-02,2.247221e-02,5.974583e-04
95,2.624800e-02,2.251196e-02,5.924898e-04
96,2.245600e-02,2.251138e-02,5.863183e-04
97,2.996800e-02,2.258825e-02,5.852914e-04
98,1.586800e-02,2.251967e-02,5.833224e-04
99,2.531600e-02,2.254792e-02,5.781137e-04
100,2.500800e-02,2.257252e-02,5.728557e-04
