BLOCK,ACTUAL_TE,TE_AVE,ERROR
1,-4.255098e-01,-4.255098e-01,0.000000e+00
2,-4.248353e-01,-4.251726e-01,2.384930e-04
3,-4.278714e-01,-4.260722e-01,7.515528e-04
4,-4.273950e-01,-4.264029e-01,6.322549e-04
5,-4.245672e-01,-4.260358e-01,6.030514e-04
6,-4.251533e-01,-4.258887e-01,5.201696e-04
7,-4.261610e-01,-4.259276e-01,4.473125e-04
8,-4.254599e-01,-4.258691e-01,3.951999e-04
9,-4.251748e-01,-4.257920e-01,3.587399e-04
10,-4.268193e-01,-4.258947e-01,3.372543e-04
11,-4.260098e-01,-4.259052e-01,3.067569e-04
12,-4.271036e-01,-4.260050e-01,2.970062e-04
13,-4.284317e-01,-4.261917e-01,3.276078e-04
14,-4.246650e-01,-4.260827e-01,3.218447e-04
15,-4.260182e-01,-4.260784e-01,3.004170e-04
16,-4.235860e-01,-4.259226e-01,3.194842e-04
17,-4.256576e-01,-4.259070e-01,3.010711e-04
18,-4.275944e-01,-4.260007e-01,2.985830e-04
19,-4.237770e-01,-4.258837e-01,3.049460e-04
20,-4.285286e-01,-4.260159e-01,3.170790e-04
21,-4.279390e-01,-4.261075e-01,3.149265e-04
22,-4.248043e-01,-4.260483e-01,3.061320e-04
23,-4.272631e-01,-4.261011e-01,2.973436e-04
24,-4.278961e-01,-4.261759e-01,2.942100e-04
25,-4.276556e-01,-4.262351e-01,2.883338e-04
26,-4.263850e-01,-4.262409e-01,2.773017e-04
27,-4.282624e-01,-4.263157e-01,2.769547e-04
28,-4.306076e-01,-4.264690e-01,3.065598e-04
29,-4.247587e-01,-4.264100e-01,3.016082e-04
30,-4.242060e-01,-4.263366e-01,3.003692e-04
31,-4.257754e-01,-4.263185e-01,2.912249e-04
32,-4.267354e-01,-4.263315e-01,2.824154e-04
33,-4.299749e-01,-4.264419e-01,2.946488e-04
34,-4.252134e-01,-4.264058e-01,2.881894e-04
35,-4.262534e-01,-4.264014e-01,2.799883e-04
36,-4.267401e-01,-4.264108e-01,2.723689e-04
37,-4.266378e-01,-4.264170e-01,2.650766e-04
38,-4.276778e-01,-4.264501e-01,2.601694e-04
39,-4.267136e-01,-4.264569e-01,2.535861e-04
40,-4.277360e-01,-4.264889e-01,2.492545e-04
41,-4.251557e-01,-4.264564e-01,2.452870e-04
42,-4.266155e-01,-4.264601e-01,2.394761e-04
43,-4.244563e-01,-4.264135e-01,2.383978e-04
44,-4.266590e-01,-4.264191e-01,2.330449e-04
45,-4.238506e-01,-4.263620e-01,2.347522e-04
46,-4.290215e-01,-4.264199e-01,2.366612e-04
47,-4.295750e-01,-4.264870e-01,2.409586e-04
48,-4.272744e-01,-4.265034e-01,2.364964e-04
49,-4.292302e-01,-4.265590e-01,2.381275e-04
50,-4.259347e-01,-4.265466e-01,2.336921e-04
51,-4.247714e-01,-4.265117e-01,2.316876e-04
52,-4.266671e-01,-4.265147e-01,2.272513e-04
53,-4.292281e-01,-4.265659e-01,2.286575e-04
54,-4.251998e-01,-4.265406e-01,2.258184e-04
55,-4.259973e-01,-4.265307e-01,2.219286e-04
56,-4.266045e-01,-4.265321e-01,2.179695e-04
57,-4.248471e-01,-4.265025e-01,2.161406e-04
58,-4.274653e-01,-4.265191e-01,2.130505e-04
59,-4.243712e-01,-4.264827e-01,2.125271e-04
60,-4.261003e-01,-4.264763e-01,2.090805e-04
61,-4.246635e-01,-4.264466e-01,2.077543e-04
62,-4.257272e-01,-4.264350e-01,2.047272e-04
63,-4.255734e-01,-4.264213e-01,2.019339e-04
64,-4.279930e-01,-4.264459e-01,2.002662e-04
65,-4.276106e-01,-4.264638e-01,1.979852e-04
66,-4.263751e-01,-4.264625e-01,1.949899e-04
67,-4.242222e-01,-4.264290e-01,1.949253e-04
68,-4.257467e-01,-4.264190e-01,1.923168e-04
69,-4.268043e-01,-4.264246e-01,1.896107e-04
70,-4.257234e-01,-4.264146e-01,1.871664e-04
71,-4.271635e-01,-4.264251e-01,1.848273e-04
72,-4.242762e-01,-4.263953e-01,1.846544e-04
73,-4.288940e-01,-4.264295e-01,1.852702e-04
74,-4.257055e-01,-4.264197e-01,1.830247e-04
75,-4.276546e-01,-4.264362e-01,1.813235e-04
76,-4.295793e-01,-4.264775e-01,1.835935e-04
77,-4.249474e-01,-4.264577e-01,1.822815e-04
78,-4.240865e-01,-4.264273e-01,1.824619e-04
79,-4.289092e-01,-4.264587e-01,1.828370e-04
80,-4.248338e-01,-4.264384e-01,1.816761e-04
81,-4.258227e-01,-4.264308e-01,1.795921e-04
82,-4.258745e-01,-4.264240e-01,1.775300e-04
83,-4.252326e-01,-4.264096e-01,1.759705e-04
84,-4.271902e-01,-4.264189e-01,1.741208e-04
85,-4.283392e-01,-4.264415e-01,1.735317e-04
86,-4.241150e-01,-4.264145e-01,1.736097e-04
87,-4.268513e-01,-4.264195e-01,1.716868e-04
88,-4.252922e-01,-4.264067e-01,1.702130e-04
89,-4.260179e-01,-4.264023e-01,1.683566e-04
90,-4.252526e-01,-4.263895e-01,1.669699e-04
91,-4.302876e-01,-4.264324e-01,1.705414e-04
92,-4.260655e-01,-4.264284e-01,1.687342e-04
93,-4.282818e-01,-4.264483e-01,1.680927e-04
94,-4.268285e-01,-4.264523e-01,1.663531e-04
95,-4.264861e-01,-4.264527e-01,1.646024e-04
96,-4.248958e-01,-4.264365e-01,1.636847e-04
97,-4.224095e-01,-4.263950e-01,1.671791e-04
98,-4.280470e-01,-4.264118e-01,1.663209e-04
99,-4.240052e-01,-4.263875e-01,1.664079e-04
100,-4.254396e-01,-4.263780e-01,1.650136e-04
