BLOCK,ACTUAL_X,X_AVE,ERROR
1,5.987800e+00,5.987800e+00,0.000000e+00
2,6.321277e+00,6.154538e+00,1.179019e-01
3,6.474200e+00,6.261092e+00,1.172489e-01
4,6.160685e+00,6.235990e+00,9.058388e-02
5,6.314977e+00,6.251788e+00,7.383174e-02
6,6.613862e+00,6.312133e+00,8.258431e-02
7,6.566254e+00,6.348436e+00,7.836049e-02
8,6.288631e+00,6.340961e+00,6.892110e-02
9,7.056231e+00,6.420435e+00,9.678622e-02
10,6.354162e+00,6.413808e+00,8.733420e-02
11,6.479462e+00,6.419776e+00,7.959841e-02
12,7.631669e+00,6.520767e+00,1.211329e-01
13,6.332115e+00,6.506256e+00,1.126809e-01
14,6.296462e+00,6.491270e+00,1.056240e-01
15,7.296654e+00,6.544963e+00,1.113964e-01
16,6.972223e+00,6.571666e+00,1.075872e-01
17,6.179215e+00,6.548581e+00,1.037057e-01
18,6.946062e+00,6.570663e+00,1.002678e-01
19,6.463592e+00,6.565028e+00,9.514874e-02
20,6.624362e+00,6.567995e+00,9.043754e-02
21,6.731046e+00,6.575759e+00,8.646364e-02
22,6.661377e+00,6.579651e+00,8.262101e-02
23,6.940908e+00,6.595358e+00,8.050794e-02
24,6.752323e+00,6.601898e+00,7.741864e-02
25,7.646915e+00,6.643698e+00,8.485960e-02
26,7.002338e+00,6.657492e+00,8.270926e-02
27,7.185531e+00,6.677049e+00,8.192550e-02
28,6.563085e+00,6.672979e+00,7.910063e-02
29,7.037262e+00,6.685541e+00,7.736400e-02
30,6.818915e+00,6.689986e+00,7.491283e-02
31,6.360808e+00,6.679368e+00,7.324500e-02
32,6.859315e+00,6.684991e+00,7.117163e-02
33,6.021715e+00,6.664892e+00,7.179692e-02
34,5.891515e+00,6.642145e+00,7.319982e-02
35,6.738877e+00,6.644909e+00,7.116055e-02
36,6.016454e+00,6.627452e+00,7.129300e-02
37,6.800923e+00,6.632141e+00,6.952015e-02
38,6.100754e+00,6.618157e+00,6.908278e-02
39,6.884923e+00,6.624997e+00,6.764921e-02
40,6.356100e+00,6.618274e+00,6.629115e-02
41,6.746331e+00,6.621398e+00,6.474783e-02
42,6.308085e+00,6.613938e+00,6.363450e-02
43,6.198869e+00,6.604285e+00,6.288248e-02
44,6.818377e+00,6.609151e+00,6.164130e-02
45,6.742915e+00,6.612123e+00,6.034312e-02
46,5.760092e+00,6.593601e+00,6.180872e-02
47,6.642608e+00,6.594644e+00,6.050243e-02
48,6.052031e+00,6.583339e+00,6.028879e-02
49,6.485500e+00,6.581343e+00,5.909147e-02
50,6.808315e+00,6.585882e+00,5.808374e-02
51,6.064977e+00,6.575668e+00,5.783590e-02
52,6.723392e+00,6.578509e+00,5.679340e-02
53,6.331754e+00,6.573853e+00,5.591233e-02
54,6.220754e+00,6.567314e+00,5.525795e-02
55,7.198592e+00,6.578792e+00,5.543249e-02
56,6.590223e+00,6.578996e+00,5.444300e-02
57,6.390054e+00,6.575682e+00,5.358867e-02
58,6.641823e+00,6.576822e+00,5.267686e-02
59,6.912531e+00,6.582512e+00,5.209044e-02
60,6.165931e+00,6.575569e+00,5.168290e-02
61,6.116569e+00,6.568044e+00,5.138048e-02
62,6.834492e+00,6.572342e+00,5.073117e-02
63,6.647338e+00,6.573532e+00,4.993988e-02
64,7.109408e+00,6.581905e+00,4.985655e-02
65,6.796346e+00,6.585204e+00,4.919856e-02
66,6.888854e+00,6.589805e+00,4.866777e-02
67,6.675392e+00,6.591083e+00,4.795814e-02
68,6.772500e+00,6.593750e+00,4.732703e-02
69,5.752269e+00,6.581555e+00,4.818679e-02
70,6.137931e+00,6.575218e+00,4.791334e-02
71,6.049177e+00,6.567809e+00,4.780792e-02
72,6.694915e+00,6.569574e+00,4.717650e-02
73,6.276992e+00,6.565566e+00,4.670019e-02
74,6.654531e+00,6.566768e+00,4.608458e-02
75,6.845262e+00,6.570481e+00,4.561947e-02
76,6.558569e+00,6.570325e+00,4.501948e-02
77,6.297038e+00,6.566776e+00,4.457450e-02
78,6.908431e+00,6.571156e+00,4.421772e-02
79,6.448931e+00,6.569609e+00,4.368506e-02
80,6.913277e+00,6.573904e+00,4.334970e-02
81,7.599677e+00,6.586568e+00,4.462596e-02
82,6.149192e+00,6.581234e+00,4.439936e-02
83,6.238215e+00,6.577102e+00,4.405635e-02
84,6.266562e+00,6.573405e+00,4.368670e-02
85,6.533077e+00,6.572930e+00,4.317532e-02
86,6.685746e+00,6.574242e+00,4.269320e-02
87,6.423538e+00,6.572510e+00,4.223761e-02
88,7.652823e+00,6.584786e+00,4.350511e-02
89,6.738631e+00,6.586515e+00,4.305061e-02
90,7.273354e+00,6.594146e+00,4.324340e-02
91,5.965054e+00,6.587233e+00,4.331726e-02
92,7.084162e+00,6.592635e+00,4.318187e-02
93,6.804754e+00,6.594915e+00,4.277774e-02
94,6.263862e+00,6.591394e+00,4.246738e-02
95,6.617908e+00,6.591673e+00,4.202128e-02
96,6.379262e+00,6.589460e+00,4.164177e-02
97,6.796638e+00,6.591596e+00,4.126721e-02
98,6.278285e+00,6.588399e+00,4.096977e-02
99,6.889046e+00,6.591436e+00,4.066833e-02
100,6.858138e+00,6.594103e+00,4.034900e-02
