BLOCK,ACTUAL_X,X_AVE,ERROR
1,3.37766,3.37766,0
2,3.33649,3.35708,0.0145555
3,3.75151,3.48855,0.107788
4,3.93674,3.6006,0.126297
5,3.60382,3.60124,0.10104
6,4.04868,3.67582,0.108276
7,3.09606,3.59299,0.120387
8,3.15188,3.53785,0.117288
9,3.33163,3.51494,0.106471
10,3.07877,3.47132,0.104376
11,3.72012,3.49394,0.0973072
12,3.38468,3.48484,0.0896233
13,3.00929,3.44826,0.0898849
14,3.98634,3.48669,0.0913128
15,3.33508,3.47658,0.0857829
16,3.81397,3.49767,0.0829727
17,2.87674,3.46114,0.0857553
18,3.40222,3.45787,0.0810536
19,3.93022,3.48273,0.0805099
20,3.34991,3.47609,0.0767578
21,3.60658,3.4823,0.0733538
22,3.56788,3.48619,0.0701226
23,4.37372,3.52478,0.0769624
24,3.04302,3.50471,0.0763285
25,3.49692,3.5044,0.073276
26,3.70665,3.51218,0.0708694
27,3.27243,3.5033,0.0687986
28,3.9184,3.51812,0.0679201
29,3.39058,3.51372,0.0657202
30,3.19797,3.5032,0.0643668
31,3.73471,3.51067,0.0627222
32,3.72338,3.51731,0.0611134
33,4.08228,3.53443,0.0616128
34,3.87514,3.54445,0.0606101
35,3.57286,3.54527,0.0588838
36,3.81323,3.55271,0.0577167
37,3.91963,3.56263,0.0570024
38,4.1104,3.57704,0.057296
39,3.43846,3.57349,0.0559369
40,4.03311,3.58498,0.0557062
41,3.57268,3.58468,0.0543483
42,3.7184,3.58786,0.0531475
43,3.32283,3.5817,0.0522677
44,3.33397,3.57607,0.0513821
45,3.77052,3.58039,0.0504217
46,4.19538,3.59376,0.0510673
47,3.7752,3.59762,0.0501264
48,3.24135,3.5902,0.0496286
49,3.06031,3.57938,0.04978
50,3.3624,3.57504,0.0489732
51,3.43126,3.57222,0.048094
52,3.31569,3.56729,0.0474215
53,2.8896,3.5545,0.0482198
54,3.33015,3.55035,0.0475055
55,3.61274,3.55148,0.0466553
56,3.42886,3.54929,0.0458735
57,3.42868,3.54718,0.0451175
58,3.57723,3.5477,0.0443426
59,3.66935,3.54976,0.043639
60,3.49969,3.54892,0.0429196
61,3.79606,3.55298,0.0424068
62,3.67354,3.55492,0.0417674
63,3.83957,3.55944,0.0413481
64,3.79237,3.56308,0.0408619
65,3.71698,3.56545,0.0403018
66,3.64671,3.56668,0.0397099
67,4.17631,3.57578,0.0401462
68,3.77631,3.57872,0.039664
69,3.9784,3.58452,0.0395098
70,3.5872,3.58456,0.0389454
71,3.39354,3.58187,0.0384897
72,3.29034,3.57782,0.0381675
73,3.53348,3.57721,0.0376495
74,3.96585,3.58246,0.0375052
75,3.68954,3.58389,0.0370323
76,3.41415,3.58166,0.0366123
77,3.09902,3.57539,0.0366694
78,4.11188,3.58227,0.0368387
79,3.49914,3.58121,0.0363875
80,3.45902,3.57969,0.0359647
81,3.47538,3.5784,0.0355437
82,3.57778,3.57839,0.0351102
83,3.57791,3.57838,0.0346872
84,3.37834,3.576,0.0343559
85,3.67292,3.57714,0.0339707
86,3.59415,3.57734,0.0335762
87,3.88462,3.58087,0.0333755
88,3.31305,3.57783,0.0331347
89,4.42825,3.58738,0.0341124
90,3.48185,3.58621,0.0337535
91,2.9064,3.57874,0.0341993
92,3.05803,3.57308,0.0342927
93,4.44468,3.58245,0.0351813
94,4.908,3.59656,0.0375269
95,3.53502,3.59591,0.0371375
96,3.90529,3.59913,0.0368902
97,3.59058,3.59904,0.03651
98,4.2368,3.60555,0.0367129
99,3.26308,3.60209,0.0365046
100,3.45557,3.60063,0.036169
