BLOCK,ACTUAL_M,M_AVE,ERROR
1,-0.00812,-0.00812,0
2,0.02336,0.00762,0.0111299
3,0.01792,0.0110533,0.00793181
4,-0.01076,0.0056,0.00759559
5,0.00424,0.005328,0.00608134
6,0.00836,0.00583333,0.00508874
7,0.01148,0.00664,0.00442525
8,0.00032,0.00585,0.00394198
9,0.0214,0.00757778,0.00386412
10,0.01256,0.008076,0.00350968
11,0.0244,0.00956,0.00349028
12,0.00656,0.00931,0.00320837
13,0.01712,0.00991077,0.00301729
14,0.00676,0.00968571,0.00281015
15,0.0202,0.0103867,0.00270882
16,0.01568,0.0107175,0.00255964
17,-0.01008,0.00949412,0.00268557
18,0.00672,0.00934,0.00254079
19,0.02188,0.01,0.00249131
20,0.0198,0.01049,0.00241445
21,0.0106,0.0104952,0.00229948
22,0.00952,0.0104509,0.00219539
23,0.00432,0.0101843,0.00211606
24,0.01952,0.0105733,0.00206333
25,0.03548,0.0115696,0.00220826
26,0.00568,0.0113431,0.00213491
27,0.01544,0.0114948,0.00206123
28,0.02548,0.0119943,0.00204723
29,0.00924,0.0118993,0.00197884
30,0.00952,0.01182,0.00191447
31,0.01348,0.0118735,0.00185346
32,0.00268,0.0115862,0.00181767
33,0.01804,0.0117818,0.00177308
34,0.00768,0.0116612,0.00172503
35,0.02524,0.0120491,0.00171881
36,0.01092,0.0120178,0.00167136
37,0.01936,0.0122162,0.00163792
38,0.0286,0.0126474,0.00165059
39,-0.00208,0.0122697,0.0016509
40,0.00744,0.012149,0.00161404
41,0.02148,0.0123766,0.00159063
42,0.01028,0.0123267,0.00155354
43,0.015,0.0123888,0.00151866
44,0.01,0.0123345,0.00148511
45,0.00388,0.0121467,0.00146395
46,0.02944,0.0125226,0.00147961
47,0.01464,0.0125677,0.00144881
48,0.01508,0.01262,0.00141957
49,-0.0028,0.0123053,0.00142506
50,0.03836,0.0128264,0.00148878
51,0.01828,0.0129333,0.00146343
52,0.01308,0.0129362,0.00143529
53,0.01204,0.0129192,0.0014083
54,0.01104,0.0128844,0.00138265
55,0.01924,0.013,0.00136234
56,0.02308,0.01318,0.00134985
57,0.01248,0.0131677,0.00132622
58,0.01356,0.0131745,0.00130337
59,0.01272,0.0131668,0.0012813
60,0.00704,0.0130647,0.00126401
61,0.00928,0.0130026,0.00124481
62,0.01836,0.013089,0.00122773
63,0.03144,0.0133803,0.00124232
64,0.00836,0.0133019,0.00122538
65,0.01224,0.0132855,0.00120664
66,0.02696,0.0134927,0.00120601
67,0.0104,0.0134466,0.00118889
68,0.0286,0.0136694,0.00119211
69,0.0224,0.0137959,0.00118153
70,0.03364,0.0140794,0.00119818
71,0.01836,0.0141397,0.00118282
72,0.02236,0.0142539,0.00117189
73,0.0266,0.014423,0.00116797
74,0.01492,0.0144297,0.00115221
75,0.02912,0.0146256,0.00115338
76,-0.00448,0.0143742,0.00116527
77,0.03112,0.0145917,0.00117026
78,0.02192,0.0146856,0.00115902
79,0.01612,0.0147038,0.00114449
80,-0.0068,0.014435,0.00116132
81,0.02524,0.0145684,0.00115462
82,0.00784,0.0144863,0.00114345
83,0.00812,0.0144096,0.00113224
84,0.00164,0.0142576,0.00112892
85,0.02272,0.0143572,0.00112002
86,0.00684,0.0142698,0.00111041
87,-0.0012,0.014092,0.00111179
88,0.02172,0.0141786,0.00110253
89,0.00616,0.0140885,0.00109382
90,0.01368,0.014084,0.00108167
91,0.02584,0.0142132,0.00107747
92,0.03108,0.0143965,0.00108125
93,0.0166,0.0144202,0.00106988
94,0.00132,0.0142809,0.00106754
95,0.03484,0.0144973,0.00107801
96,-0.00552,0.0142887,0.00108676
97,0.0178,0.0143249,0.00107616
98,0.01552,0.0143371,0.00106525
99,-0.01772,0.0140133,0.0011026
100,0.00744,0.0139476,0.00109354
