BLOCK,ACTUAL_M,M_AVE,ERROR
1,1.031200e-02,1.031200e-02,0.000000e+00
2,4.080000e-03,7.196000e-03,2.203345e-03
3,1.881600e-02,1.106933e-02,3.487042e-03
4,4.980000e-03,9.547000e-03,2.928792e-03
5,1.498400e-02,1.063440e-02,2.536879e-03
6,1.406400e-02,1.120600e-02,2.177510e-03
7,1.487600e-02,1.173029e-02,1.928521e-03
8,1.355200e-02,1.195800e-02,1.700847e-03
9,1.068800e-02,1.181689e-02,1.517706e-03
10,1.808000e-02,1.244320e-02,1.489570e-03
11,5.368000e-03,1.180000e-02,1.486550e-03
12,1.257200e-02,1.186433e-02,1.364062e-03
13,1.873600e-02,1.239292e-02,1.357694e-03
14,1.095600e-02,1.229029e-02,1.264590e-03
15,8.432000e-03,1.203307e-02,1.206159e-03
16,1.740400e-02,1.236875e-02,1.176559e-03
17,7.632000e-03,1.209012e-02,1.139865e-03
18,1.200000e-02,1.208511e-02,1.076550e-03
19,1.740000e-02,1.236484e-02,1.055607e-03
20,1.457200e-02,1.247520e-02,1.008579e-03
21,1.113200e-02,1.241124e-02,9.625774e-04
22,9.660000e-03,1.228618e-02,9.269118e-04
23,8.920000e-03,1.213983e-02,8.980915e-04
24,1.190000e-02,1.212983e-02,8.607266e-04
25,8.832000e-03,1.199792e-02,8.363448e-04
26,9.036000e-03,1.188400e-02,8.118993e-04
27,5.956000e-03,1.166444e-02,8.109721e-04
28,1.624800e-02,1.182814e-02,7.983595e-04
29,1.270400e-02,1.185834e-02,7.714009e-04
30,1.679600e-02,1.202293e-02,7.630441e-04
31,1.233200e-02,1.203290e-02,7.384949e-04
32,9.308000e-03,1.194775e-02,7.203096e-04
33,1.758800e-02,1.211867e-02,7.184737e-04
34,1.560000e-02,1.222106e-02,7.046004e-04
35,1.057600e-02,1.217406e-02,6.860349e-04
36,9.364000e-03,1.209600e-02,6.714044e-04
37,1.251600e-02,1.210735e-02,6.533542e-04
38,2.085600e-02,1.233758e-02,6.755075e-04
39,9.688000e-03,1.226964e-02,6.615943e-04
40,1.808800e-02,1.241510e-02,6.608514e-04
41,1.255600e-02,1.241854e-02,6.447420e-04
42,1.074400e-02,1.237867e-02,6.306226e-04
43,1.450800e-02,1.242819e-02,6.178981e-04
44,7.508000e-03,1.231636e-02,6.138900e-04
45,1.665200e-02,1.241271e-02,6.077616e-04
46,1.403600e-02,1.244800e-02,5.955730e-04
47,1.024800e-02,1.240119e-02,5.847378e-04
48,1.234400e-02,1.240000e-02,5.725570e-04
49,1.457600e-02,1.244441e-02,5.625917e-04
50,1.708000e-02,1.253712e-02,5.589268e-04
51,1.705600e-02,1.262573e-02,5.549463e-04
52,1.520800e-02,1.267538e-02,5.464916e-04
53,1.341200e-02,1.268928e-02,5.363571e-04
54,1.492000e-02,1.273059e-02,5.280130e-04
55,7.000000e-03,1.262640e-02,5.285929e-04
56,1.195600e-02,1.261443e-02,5.192893e-04
57,1.330800e-02,1.262660e-02,5.103215e-04
58,1.308400e-02,1.263448e-02,5.015838e-04
59,7.688000e-03,1.255064e-02,5.000400e-04
60,2.434800e-02,1.274727e-02,5.289527e-04
61,1.610000e-02,1.280223e-02,5.231291e-04
62,9.552000e-03,1.274981e-02,5.173115e-04
63,1.320400e-02,1.275702e-02,5.091504e-04
64,1.604400e-02,1.280837e-02,5.037787e-04
65,9.296000e-03,1.275434e-02,4.989179e-04
66,1.219200e-02,1.274582e-02,4.914312e-04
67,1.716800e-02,1.281182e-02,4.885087e-04
68,1.497200e-02,1.284359e-02,4.823565e-04
69,9.780000e-03,1.279919e-02,4.774049e-04
70,9.676000e-03,1.275457e-02,4.726651e-04
71,1.147200e-02,1.273651e-02,4.663529e-04
72,1.684400e-02,1.279356e-02,4.633520e-04
73,1.118800e-02,1.277156e-02,4.575264e-04
74,9.976000e-03,1.273378e-02,4.529006e-04
75,1.425200e-02,1.275403e-02,4.473141e-04
76,1.951200e-02,1.284295e-02,4.501798e-04
77,1.546800e-02,1.287704e-02,4.456223e-04
78,1.238000e-02,1.287067e-02,4.399548e-04
79,1.772800e-02,1.293215e-02,4.386611e-04
80,1.173600e-02,1.291720e-02,4.334326e-04
81,1.572400e-02,1.295185e-02,4.294645e-04
82,1.490400e-02,1.297566e-02,4.248864e-04
83,1.679200e-02,1.302164e-02,4.222479e-04
84,1.127200e-02,1.300081e-02,4.177346e-04
85,1.307200e-02,1.300165e-02,4.128209e-04
86,1.272400e-02,1.299842e-02,4.080333e-04
87,1.778400e-02,1.305343e-02,4.070340e-04
88,1.655200e-02,1.309318e-02,4.043456e-04
89,4.024000e-03,1.299128e-02,4.124428e-04
90,1.696000e-02,1.303538e-02,4.102107e-04
91,1.177200e-02,1.302149e-02,4.059377e-04
92,1.600400e-02,1.305391e-02,4.028178e-04
93,1.452400e-02,1.306972e-02,3.987964e-04
94,2.044000e-02,1.314813e-02,4.021879e-04
95,1.713200e-02,1.319006e-02,4.001346e-04
96,1.144400e-02,1.317187e-02,3.963797e-04
97,1.332800e-02,1.317348e-02,3.922966e-04
98,1.003600e-02,1.314147e-02,3.895977e-04
99,1.127200e-02,1.312259e-02,3.861198e-04
100,1.170000e-02,1.310836e-02,3.825205e-04
