BLOCK,ACTUAL_M,M_AVE,ERROR
1,2.092400e-02,2.092400e-02,0.000000e+00
2,8.860000e-03,1.489200e-02,4.265268e-03
3,2.612800e-02,1.863733e-02,4.175792e-03
4,7.448000e-03,1.584000e-02,3.959451e-03
5,1.964000e-02,1.660000e-02,3.239679e-03
6,2.176800e-02,1.746133e-02,2.811904e-03
7,2.648800e-02,1.875086e-02,2.689684e-03
8,1.732000e-02,1.857200e-02,2.359413e-03
9,1.675200e-02,1.836978e-02,2.105904e-03
10,3.124000e-02,1.965680e-02,2.254550e-03
11,1.332000e-02,1.908073e-02,2.121913e-03
12,2.442400e-02,1.952600e-02,1.991258e-03
13,2.428000e-02,1.989169e-02,1.871363e-03
14,1.630400e-02,1.963543e-02,1.755152e-03
15,1.571200e-02,1.937387e-02,1.657517e-03
16,3.025600e-02,2.005400e-02,1.687704e-03
17,1.510800e-02,1.976306e-02,1.613310e-03
18,1.659600e-02,1.958711e-02,1.533246e-03
19,2.247200e-02,1.973895e-02,1.460048e-03
20,2.225200e-02,1.986460e-02,1.392442e-03
21,2.082400e-02,1.991029e-02,1.326884e-03
22,1.551200e-02,1.971036e-02,1.281544e-03
23,2.450000e-02,1.991861e-02,1.242629e-03
24,2.333200e-02,2.006083e-02,1.198964e-03
25,1.970800e-02,2.004672e-02,1.151089e-03
26,1.994800e-02,2.004292e-02,1.106822e-03
27,1.584400e-02,1.988741e-02,1.076699e-03
28,2.769600e-02,2.016629e-02,1.073755e-03
29,2.444400e-02,2.031379e-02,1.046812e-03
30,2.269600e-02,2.039320e-02,1.014925e-03
31,1.936800e-02,2.036013e-02,9.827242e-04
32,1.839200e-02,2.029862e-02,9.539368e-04
33,2.876000e-02,2.055503e-02,9.588697e-04
34,2.280000e-02,2.062106e-02,9.329383e-04
35,1.623200e-02,2.049566e-02,9.146721e-04
36,1.590800e-02,2.036822e-02,8.980980e-04
37,1.729600e-02,2.028519e-02,8.776550e-04
38,3.294000e-02,2.061821e-02,9.155630e-04
39,1.890400e-02,2.057426e-02,8.931414e-04
40,2.520400e-02,2.069000e-02,8.782806e-04
41,1.260000e-02,2.049268e-02,8.787445e-04
42,2.224000e-02,2.053429e-02,8.588063e-04
43,2.148400e-02,2.055637e-02,8.391180e-04
44,2.192000e-02,2.058736e-02,8.206192e-04
45,2.283600e-02,2.063733e-02,8.039032e-04
46,2.679200e-02,2.077113e-02,7.974835e-04
47,1.014400e-02,2.054502e-02,8.119375e-04
48,1.569200e-02,2.044392e-02,8.012923e-04
49,2.549200e-02,2.054694e-02,7.915345e-04
50,2.248000e-02,2.058560e-02,7.766474e-04
51,2.616800e-02,2.069506e-02,7.690938e-04
52,2.105200e-02,2.070192e-02,7.543341e-04
53,2.260000e-02,2.073774e-02,7.409510e-04
54,1.856000e-02,2.069741e-02,7.283264e-04
55,1.418400e-02,2.057898e-02,7.246481e-04
56,2.982400e-02,2.074407e-02,7.302713e-04
57,2.336800e-02,2.079011e-02,7.189089e-04
58,2.250400e-02,2.081966e-02,7.071210e-04
59,1.100400e-02,2.065329e-02,7.144388e-04
60,3.422400e-02,2.087947e-02,7.374650e-04
61,1.625600e-02,2.080367e-02,7.292600e-04
62,1.635600e-02,2.073194e-02,7.210174e-04
63,1.958400e-02,2.071371e-02,7.098029e-04
64,2.563600e-02,2.079063e-02,7.028667e-04
65,1.264000e-02,2.066523e-02,7.031498e-04
66,2.003200e-02,2.065564e-02,6.925615e-04
67,2.249600e-02,2.068310e-02,6.827693e-04
68,2.534000e-02,2.075159e-02,6.761544e-04
69,2.213600e-02,2.077165e-02,6.666526e-04
70,1.683600e-02,2.071543e-02,6.594956e-04
71,2.049200e-02,2.071228e-02,6.502145e-04
72,2.445200e-02,2.076422e-02,6.432549e-04
73,1.921600e-02,2.074301e-02,6.347928e-04
74,2.139200e-02,2.075178e-02,6.262751e-04
75,1.651200e-02,2.069525e-02,6.204708e-04
76,2.945600e-02,2.081053e-02,6.229226e-04
77,2.639600e-02,2.088306e-02,6.190418e-04
78,1.727600e-02,2.083682e-02,6.128302e-04
79,2.258000e-02,2.085889e-02,6.054700e-04
80,1.934800e-02,2.084000e-02,5.981961e-04
81,2.637200e-02,2.090830e-02,5.946969e-04
82,2.660800e-02,2.097780e-02,5.914927e-04
83,2.913600e-02,2.107610e-02,5.924768e-04
84,1.934400e-02,2.105548e-02,5.857822e-04
85,2.228800e-02,2.106998e-02,5.790701e-04
86,1.952800e-02,2.105205e-02,5.726142e-04
87,2.468400e-02,2.109379e-02,5.675522e-04
88,1.958800e-02,2.107668e-02,5.613606e-04
89,6.696000e-03,2.091510e-02,5.778400e-04
90,2.356000e-02,2.094449e-02,5.721663e-04
91,1.700000e-02,2.090114e-02,5.675183e-04
92,2.186800e-02,2.091165e-02,5.614469e-04
93,2.647600e-02,2.097148e-02,5.585888e-04
94,2.955600e-02,2.106281e-02,5.600620e-04
95,2.447600e-02,2.109874e-02,5.553179e-04
96,1.990400e-02,2.108629e-02,5.496727e-04
97,2.547200e-02,2.113151e-02,5.458624e-04
98,1.308000e-02,2.104935e-02,5.464402e-04
99,2.405600e-02,2.107972e-02,5.417639e-04
100,2.170800e-02,2.108600e-02,5.363827e-04
