BLOCK,ACTUAL_TE,TE_AVE,ERROR
1,-9.792321e-01,-9.792321e-01,0.000000e+00
2,-9.800000e-01,-9.796160e-01,2.715007e-04
3,-9.800000e-01,-9.797440e-01,2.090014e-04
4,-9.800000e-01,-9.798080e-01,1.662596e-04
5,-9.800000e-01,-9.798464e-01,1.373697e-04
6,-9.800000e-01,-9.798720e-01,1.168353e-04
7,-9.800000e-01,-9.798903e-01,1.015651e-04
8,-9.800000e-01,-9.799040e-01,8.979042e-05
9,-9.800000e-01,-9.799147e-01,8.044466e-05
10,-9.800000e-01,-9.799232e-01,7.285129e-05
11,-9.800000e-01,-9.799302e-01,6.656209e-05
12,-9.800000e-01,-9.799360e-01,6.126895e-05
13,-9.800000e-01,-9.799409e-01,5.675336e-05
14,-9.800000e-01,-9.799451e-01,5.285616e-05
15,-9.800000e-01,-9.799488e-01,4.945875e-05
16,-9.800000e-01,-9.799520e-01,4.647096e-05
17,-9.800000e-01,-9.799548e-01,4.382305e-05
18,-9.800000e-01,-9.799573e-01,4.146023e-05
19,-9.800000e-01,-9.799596e-01,3.933887e-05
20,-9.800000e-01,-9.799616e-01,3.742379e-05
21,-9.800000e-01,-9.799634e-01,3.568634e-05
22,-9.800000e-01,-9.799651e-01,3.410292e-05
23,-9.800000e-01,-9.799666e-01,3.265394e-05
24,-9.800000e-01,-9.799680e-01,3.132298e-05
25,-9.800000e-01,-9.799693e-01,3.009620e-05
26,-9.800000e-01,-9.799705e-01,2.896183e-05
27,-9.800000e-01,-9.799716e-01,2.790982e-05
28,-9.800000e-01,-9.799726e-01,2.693152e-05
29,-9.800000e-01,-9.799735e-01,2.601944e-05
30,-9.800000e-01,-9.799744e-01,2.516710e-05
31,-9.800000e-01,-9.799752e-01,2.436880e-05
32,-9.800000e-01,-9.799760e-01,2.361956e-05
33,-9.800000e-01,-9.799767e-01,2.291501e-05
34,-9.800000e-01,-9.799774e-01,2.225126e-05
35,-9.800000e-01,-9.799781e-01,2.162486e-05
36,-9.800000e-01,-9.799787e-01,2.103276e-05
37,-9.800000e-01,-9.799792e-01,2.047221e-05
38,-9.800000e-01,-9.799798e-01,1.994075e-05
39,-9.800000e-01,-9.799803e-01,1.943618e-05
40,-9.800000e-01,-9.799808e-01,1.895651e-05
41,-9.800000e-01,-9.799813e-01,1.849993e-05
42,-9.800000e-01,-9.799817e-01,1.806483e-05
43,-9.800000e-01,-9.799821e-01,1.764972e-05
44,-9.800000e-01,-9.799825e-01,1.725326e-05
45,-9.800000e-01,-9.799829e-01,1.687421e-05
46,-9.800000e-01,-9.799833e-01,1.651146e-05
47,-9.800000e-01,-9.799837e-01,1.616397e-05
48,-9.800000e-01,-9.799840e-01,1.583081e-05
49,-9.800000e-01,-9.799843e-01,1.551110e-05
50,-9.800000e-01,-9.799846e-01,1.520404e-05
51,-9.800000e-01,-9.799849e-01,1.490890e-05
52,-9.800000e-01,-9.799852e-01,1.462501e-05
53,-9.800000e-01,-9.799855e-01,1.435172e-05
54,-9.800000e-01,-9.799858e-01,1.408845e-05
55,-9.800000e-01,-9.799860e-01,1.383467e-05
56,-9.800000e-01,-9.799863e-01,1.358987e-05
57,-9.800000e-01,-9.799865e-01,1.335358e-05
58,-9.800000e-01,-9.799868e-01,1.312537e-05
59,-9.800000e-01,-9.799870e-01,1.290482e-05
60,-9.800000e-01,-9.799872e-01,1.269156e-05
61,-9.800000e-01,-9.799874e-01,1.248524e-05
62,-9.800000e-01,-9.799876e-01,1.228551e-05
63,-9.800000e-01,-9.799878e-01,1.209208e-05
64,-9.800000e-01,-9.799880e-01,1.190464e-05
65,-9.800000e-01,-9.799882e-01,1.172292e-05
66,-9.800000e-01,-9.799884e-01,1.154667e-05
67,-9.800000e-01,-9.799885e-01,1.137564e-05
68,-9.800000e-01,-9.799887e-01,1.120960e-05
69,-9.800000e-01,-9.799889e-01,1.104833e-05
70,-9.800000e-01,-9.799890e-01,1.089164e-05
71,-9.800000e-01,-9.799892e-01,1.073934e-05
72,-9.800000e-01,-9.799893e-01,1.059123e-05
73,-9.800000e-01,-9.799895e-01,1.044715e-05
74,-9.800000e-01,-9.799896e-01,1.030694e-05
75,-9.800000e-01,-9.799898e-01,1.017044e-05
76,-9.800000e-01,-9.799899e-01,1.003752e-05
77,-9.800000e-01,-9.799900e-01,9.908016e-06
78,-9.800000e-01,-9.799902e-01,9.781815e-06
79,-9.800000e-01,-9.799903e-01,9.658788e-06
80,-9.800000e-01,-9.799904e-01,9.538818e-06
81,-9.800000e-01,-9.799905e-01,9.421791e-06
82,-9.800000e-01,-9.799906e-01,9.307600e-06
83,-9.800000e-01,-9.799907e-01,9.196144e-06
84,-9.800000e-01,-9.799909e-01,9.087326e-06
85,-9.800000e-01,-9.799910e-01,8.981053e-06
86,-9.800000e-01,-9.799911e-01,8.877236e-06
87,-9.800000e-01,-9.799912e-01,8.775792e-06
88,-9.800000e-01,-9.799913e-01,8.676640e-06
89,-9.800000e-01,-9.799914e-01,8.579704e-06
90,-9.800000e-01,-9.799915e-01,8.484910e-06
91,-9.800000e-01,-9.799916e-01,8.392187e-06
92,-9.800000e-01,-9.799917e-01,8.301469e-06
93,-9.800000e-01,-9.799917e-01,8.212691e-06
94,-9.800000e-01,-9.799918e-01,8.125792e-06
95,-9.800000e-01,-9.799919e-01,8.040712e-06
96,-9.800000e-01,-9.799920e-01,7.957396e-06
97,-9.800000e-01,-9.799921e-01,7.875788e-06
98,-9.800000e-01,-9.799922e-01,7.795837e-06
99,-9.800000e-01,-9.799922e-01,7.717493e-06
100,-9.800000e-01,-9.799923e-01,7.640708e-06
