BLOCK,ACTUAL_TE,TE_AVE,ERROR
1,-8.506000e-01,-8.506000e-01,0.000000e+00
2,-8.454400e-01,-8.480200e-01,1.824335e-03
3,-8.471920e-01,-8.477440e-01,1.236925e-03
4,-8.435120e-01,-8.466860e-01,1.303894e-03
5,-8.459920e-01,-8.465472e-01,1.050477e-03
6,-8.420560e-01,-8.457987e-01,1.110513e-03
7,-8.532480e-01,-8.468629e-01,1.369952e-03
8,-8.400720e-01,-8.460140e-01,1.437842e-03
9,-8.547440e-01,-8.469840e-01,1.571575e-03
10,-8.502000e-01,-8.473056e-01,1.446949e-03
11,-8.484160e-01,-8.474065e-01,1.318925e-03
12,-8.511440e-01,-8.477180e-01,1.245245e-03
13,-8.436960e-01,-8.474086e-01,1.187269e-03
14,-8.475680e-01,-8.474200e-01,1.102519e-03
15,-8.464400e-01,-8.473547e-01,1.030951e-03
16,-8.433600e-01,-8.471050e-01,9.962893e-04
17,-8.489680e-01,-8.472146e-01,9.436920e-04
18,-8.539840e-01,-8.475907e-01,9.632913e-04
19,-8.498320e-01,-8.477086e-01,9.197864e-04
20,-8.438400e-01,-8.475152e-01,8.939051e-04
21,-8.505360e-01,-8.476590e-01,8.628346e-04
22,-8.511760e-01,-8.478189e-01,8.382932e-04
23,-8.502560e-01,-8.479249e-01,8.085146e-04
24,-8.510320e-01,-8.480543e-01,7.851233e-04
25,-8.527120e-01,-8.482406e-01,7.755084e-04
26,-8.526320e-01,-8.484095e-01,7.638520e-04
27,-8.486160e-01,-8.484172e-01,7.355994e-04
28,-8.447600e-01,-8.482866e-01,7.208307e-04
29,-8.548960e-01,-8.485145e-01,7.311176e-04
30,-8.472400e-01,-8.484720e-01,7.079802e-04
31,-8.463600e-01,-8.484039e-01,6.884123e-04
32,-8.444800e-01,-8.482813e-01,6.777322e-04
33,-8.505280e-01,-8.483493e-01,6.606057e-04
34,-8.506560e-01,-8.484172e-01,6.446504e-04
35,-8.485680e-01,-8.484215e-01,6.262462e-04
36,-8.441200e-01,-8.483020e-01,6.201445e-04
37,-8.603680e-01,-8.486281e-01,6.837721e-04
38,-8.526880e-01,-8.487349e-01,6.740733e-04
39,-8.513360e-01,-8.488016e-01,6.600805e-04
40,-8.440960e-01,-8.486840e-01,6.539776e-04
41,-8.445600e-01,-8.485834e-01,6.457158e-04
42,-8.424720e-01,-8.484379e-01,6.465289e-04
43,-8.499440e-01,-8.484729e-01,6.324414e-04
44,-8.494320e-01,-8.484947e-01,6.184432e-04
45,-8.466640e-01,-8.484540e-01,6.060367e-04
46,-8.459840e-01,-8.484003e-01,5.952360e-04
47,-8.493440e-01,-8.484204e-01,5.829100e-04
48,-8.441040e-01,-8.483305e-01,5.776608e-04
