BLOCK,ACTUAL_CV,CV_AVE,ERROR
1,38.9065,38.9065,0
2,40.2493,39.5779,0.474779
3,38.6097,39.2552,0.41186
4,38.2477,39.0033,0.378142
5,41.0019,39.403,0.468329
6,39.9753,39.4984,0.399868
7,39.3761,39.4809,0.343125
8,39.0582,39.4281,0.304277
9,39.3908,39.4239,0.270496
10,40.3419,39.5157,0.258555
11,40.1416,39.5726,0.24123
12,39.0413,39.5284,0.225155
13,40.686,39.6174,0.224755
14,39.835,39.6329,0.209238
15,39.8929,39.6503,0.196005
16,39.6194,39.6483,0.183765
17,40.1903,39.6802,0.175698
18,39.5436,39.6726,0.166101
19,39.0808,39.6415,0.160253
20,39.085,39.6137,0.154637
21,38.6195,39.5663,0.15435
22,39.648,39.57,0.147379
23,40.3157,39.6025,0.144493
24,39.0206,39.5782,0.140492
25,39.1541,39.5612,0.135893
26,41.3116,39.6286,0.146396
27,40.8184,39.6726,0.147457
28,39.1592,39.6543,0.143326
29,39.2761,39.6413,0.138976
30,40.3329,39.6643,0.136243
31,40.7517,39.6994,0.136289
32,39.4837,39.6926,0.132196
33,39.6654,39.6918,0.128193
34,40.1408,39.705,0.125101
35,40.5925,39.7304,0.12407
36,40.8238,39.7608,0.124285
37,38.6503,39.7307,0.124497
38,40.3923,39.7482,0.122432
39,40.6536,39.7714,0.121474
40,39.6716,39.7689,0.118463
41,38.7775,39.7447,0.118015
42,39.5115,39.7391,0.115336
43,38.786,39.717,0.114764
44,38.8848,39.6981,0.113703
45,40.3099,39.7117,0.111986
46,39.0062,39.6963,0.110597
47,39.998,39.7027,0.10843
48,39.1045,39.6903,0.106885
49,40.5277,39.7074,0.106061
50,40.22,39.7176,0.104434
51,39.1471,39.7064,0.102984
52,40.4956,39.7216,0.102116
53,38.6041,39.7005,0.102343
54,40.6923,39.7189,0.102082
55,38.0911,39.6893,0.104429
56,39.9396,39.6938,0.102659
57,40.0887,39.7007,0.101092
58,41.0744,39.7244,0.102086
59,39.289,39.717,0.100622
60,39.777,39.718,0.0989496
61,41.1995,39.7423,0.100264
62,40.622,39.7565,0.0996455
63,39.1773,39.7473,0.0984869
64,40.5242,39.7594,0.0976934
65,38.9777,39.7474,0.0969278
66,37.8268,39.7183,0.099732
67,39.5879,39.7163,0.0982624
68,39.5768,39.7143,0.0968388
69,39.0266,39.7043,0.0959469
70,38.8908,39.6927,0.0952775
71,37.574,39.6629,0.0984979
72,39.7147,39.6636,0.0971325
73,38.2847,39.6447,0.0976213
74,41.2311,39.6661,0.0986278
75,42.1479,39.6992,0.102714
76,38.5327,39.6839,0.102503
77,39.9629,39.6875,0.101236
78,38.8992,39.6774,0.100441
79,38.8949,39.6675,0.0996569
80,39.791,39.669,0.0984231
81,39.9369,39.6723,0.0972636
82,39.7741,39.6736,0.0960853
83,40.0952,39.6787,0.0950618
84,38.322,39.6625,0.0952923
85,37.6695,39.6391,0.097013
86,39.9628,39.6428,0.0959579
87,39.1789,39.6375,0.095003
88,39.6196,39.6373,0.0939237
89,39.9827,39.6412,0.0929485
90,40.9627,39.6559,0.0930684
91,39.2797,39.6517,0.0921374
92,38.8731,39.6433,0.0915237
93,41.5266,39.6635,0.0927529
94,39.8448,39.6654,0.0917862
95,38.6722,39.655,0.0914135
96,39.7666,39.6561,0.0904687
97,40.0397,39.6601,0.0896224
98,39.8553,39.6621,0.08873
99,39.1892,39.6573,0.0879622
100,41.5576,39.6763,0.0891115
