BLOCK,ACTUAL_X,X_AVE,ERROR
1,1.639252e+01,1.639252e+01,0.000000e+00
2,1.745028e+01,1.692140e+01,3.739776e-01
3,1.583784e+01,1.656021e+01,3.861734e-01
4,1.785827e+01,1.688473e+01,4.035691e-01
5,1.900721e+01,1.730923e+01,4.983906e-01
6,1.628986e+01,1.713933e+01,4.433379e-01
7,1.906776e+01,1.741482e+01,4.576629e-01
8,1.494660e+01,1.710629e+01,4.936141e-01
9,2.062379e+01,1.749713e+01,5.729708e-01
10,1.922994e+01,1.767041e+01,5.412422e-01
11,1.782027e+01,1.768403e+01,4.922098e-01
12,1.905087e+01,1.779794e+01,4.641846e-01
13,1.383660e+01,1.749322e+01,5.189451e-01
14,1.960704e+01,1.764420e+01,5.033636e-01
15,1.860501e+01,1.770826e+01,4.738639e-01
16,1.885259e+01,1.777978e+01,4.496124e-01
17,1.582167e+01,1.766460e+01,4.376699e-01
18,1.950255e+01,1.776670e+01,4.250990e-01
19,1.629576e+01,1.768929e+01,4.097143e-01
20,1.815082e+01,1.771236e+01,3.898780e-01
21,1.594052e+01,1.762799e+01,3.803325e-01
22,1.846695e+01,1.766612e+01,3.649514e-01
23,1.799117e+01,1.768026e+01,3.493575e-01
24,1.881715e+01,1.772763e+01,3.379972e-01
25,1.872403e+01,1.776748e+01,3.268188e-01
26,2.127672e+01,1.790245e+01,3.409820e-01
27,1.896202e+01,1.794170e+01,3.306035e-01
28,1.591132e+01,1.786918e+01,3.266519e-01
29,2.217282e+01,1.801758e+01,3.474668e-01
30,1.660699e+01,1.797056e+01,3.390510e-01
31,1.891804e+01,1.800113e+01,3.294886e-01
32,1.900174e+01,1.803240e+01,3.206724e-01
33,1.976986e+01,1.808505e+01,3.152477e-01
34,1.867340e+01,1.810235e+01,3.064503e-01
35,1.804264e+01,1.810065e+01,2.976993e-01
36,1.619038e+01,1.804758e+01,2.941209e-01
37,2.098244e+01,1.812690e+01,2.966748e-01
38,1.843038e+01,1.813489e+01,2.889751e-01
39,1.852233e+01,1.814482e+01,2.817362e-01
40,1.623207e+01,1.809701e+01,2.787213e-01
41,1.792359e+01,1.809278e+01,2.719553e-01
42,1.435146e+01,1.800370e+01,2.796889e-01
43,1.990413e+01,1.804789e+01,2.766543e-01
44,1.910804e+01,1.807199e+01,2.714139e-01
45,1.631380e+01,1.803292e+01,2.681799e-01
46,1.919413e+01,1.805816e+01,2.635353e-01
47,1.658387e+01,1.802679e+01,2.597883e-01
48,1.758276e+01,1.801754e+01,2.545407e-01
49,1.978035e+01,1.805352e+01,2.518755e-01
50,2.096420e+01,1.811173e+01,2.534759e-01
51,1.901627e+01,1.812947e+01,2.491255e-01
52,1.742097e+01,1.811584e+01,2.447069e-01
53,1.527673e+01,1.806227e+01,2.458832e-01
54,1.742642e+01,1.805050e+01,2.416116e-01
55,1.711615e+01,1.803351e+01,2.378151e-01
56,1.800168e+01,1.803294e+01,2.335691e-01
57,1.610896e+01,1.799919e+01,2.318976e-01
58,1.744761e+01,1.798968e+01,2.280942e-01
59,1.938266e+01,1.801329e+01,2.254468e-01
60,1.969725e+01,1.804135e+01,2.234296e-01
61,1.428594e+01,1.797979e+01,2.280909e-01
62,1.948063e+01,1.800400e+01,2.256929e-01
63,1.492638e+01,1.795515e+01,2.273359e-01
64,1.728428e+01,1.794466e+01,2.240253e-01
65,1.385082e+01,1.788168e+01,2.292612e-01
66,1.897026e+01,1.789818e+01,2.263801e-01
67,1.700103e+01,1.788479e+01,2.233970e-01
68,1.851584e+01,1.789407e+01,2.203044e-01
69,1.704062e+01,1.788170e+01,2.174585e-01
70,1.790095e+01,1.788197e+01,2.143521e-01
71,1.924172e+01,1.790112e+01,2.121869e-01
72,1.676832e+01,1.788539e+01,2.098224e-01
73,1.941196e+01,1.790630e+01,2.079876e-01
74,1.782863e+01,1.790525e+01,2.051796e-01
75,1.877694e+01,1.791687e+01,2.027727e-01
76,1.648615e+01,1.789805e+01,2.009767e-01
77,1.668612e+01,1.788231e+01,1.989819e-01
78,1.888276e+01,1.789514e+01,1.968438e-01
79,1.496174e+01,1.785800e+01,1.978233e-01
80,1.949311e+01,1.787844e+01,1.964035e-01
81,1.891649e+01,1.789126e+01,1.943964e-01
82,2.217469e+01,1.794350e+01,1.989204e-01
83,1.622351e+01,1.792277e+01,1.976002e-01
84,1.852724e+01,1.792997e+01,1.953788e-01
85,1.995540e+01,1.795380e+01,1.945279e-01
86,1.613639e+01,1.793266e+01,1.934104e-01
87,1.833254e+01,1.793726e+01,1.912419e-01
88,1.836820e+01,1.794216e+01,1.891314e-01
89,1.868508e+01,1.795051e+01,1.871905e-01
90,1.734847e+01,1.794382e+01,1.852300e-01
91,1.553782e+01,1.791738e+01,1.850719e-01
92,1.632392e+01,1.790006e+01,1.838689e-01
93,1.811742e+01,1.790239e+01,1.819067e-01
94,1.765988e+01,1.789981e+01,1.799898e-01
95,1.810712e+01,1.790200e+01,1.781084e-01
96,1.713456e+01,1.789400e+01,1.764324e-01
97,2.008192e+01,1.791656e+01,1.760494e-01
98,2.051638e+01,1.794309e+01,1.762405e-01
99,2.100337e+01,1.797400e+01,1.771505e-01
100,1.811521e+01,1.797541e+01,1.753846e-01
