BLOCK,ACTUAL_TE,TE_AVE,ERROR
1,-0.39152,-0.39152,0
2,-0.40536,-0.39844,0.00489318
3,-0.41064,-0.402507,0.00465474
4,-0.40264,-0.40254,0.00349117
5,-0.40896,-0.403824,0.00301984
6,-0.39936,-0.40308,0.00260657
7,-0.4064,-0.403554,0.00227695
8,-0.40704,-0.40399,0.00203359
9,-0.40904,-0.404551,0.00188346
10,-0.40152,-0.404248,0.00171933
11,-0.3992,-0.403789,0.00162311
12,-0.4016,-0.403607,0.00149807
13,-0.39872,-0.403231,0.00142922
14,-0.4052,-0.403371,0.00133403
15,-0.40784,-0.403669,0.00127793
16,-0.41072,-0.40411,0.00127177
17,-0.40304,-0.404047,0.00119851
18,-0.4064,-0.404178,0.00113904
19,-0.40576,-0.404261,0.00108213
20,-0.40104,-0.4041,0.00103994
21,-0.40736,-0.404255,0.00100194
22,-0.4048,-0.40428,0.000956699
23,-0.41472,-0.404734,0.0010171
24,-0.39976,-0.404527,0.000995612
25,-0.40344,-0.404483,0.000956736
26,-0.40952,-0.404677,0.000939346
27,-0.41088,-0.404907,0.000932227
28,-0.4088,-0.405046,0.000909244
29,-0.4088,-0.405175,0.000887059
30,-0.4032,-0.405109,0.000859931
31,-0.40568,-0.405128,0.000832388
32,-0.40752,-0.405202,0.000809726
33,-0.39944,-0.405028,0.000803797
34,-0.40232,-0.404948,0.000784092
35,-0.40824,-0.405042,0.000767309
36,-0.40008,-0.404904,0.000758275
37,-0.41024,-0.405049,0.000751368
38,-0.406,-0.405074,0.000732012
39,-0.40784,-0.405145,0.000716671
40,-0.40312,-0.405094,0.000700539
41,-0.40536,-0.4051,0.000683483
42,-0.40512,-0.405101,0.00066721
43,-0.41184,-0.405258,0.000669847
44,-0.40872,-0.405336,0.000659229
45,-0.40672,-0.405367,0.000645296
46,-0.41136,-0.405497,0.000644285
47,-0.40272,-0.405438,0.000633281
48,-0.416,-0.405658,0.000657203
49,-0.41088,-0.405765,0.000652373
50,-0.41552,-0.40596,0.000667863
51,-0.40328,-0.405907,0.000656831
52,-0.40864,-0.40596,0.000646299
53,-0.41416,-0.406115,0.00065236
54,-0.40288,-0.406055,0.000643024
55,-0.40872,-0.406103,0.000633156
56,-0.39624,-0.405927,0.000645883
57,-0.40672,-0.405941,0.000634701
58,-0.39872,-0.405817,0.000635852
59,-0.41168,-0.405916,0.000632793
60,-0.4064,-0.405924,0.000622298
61,-0.4048,-0.405906,0.000612369
62,-0.41,-0.405972,0.000606043
63,-0.41168,-0.406062,0.000603158
64,-0.40352,-0.406022,0.000595041
65,-0.41192,-0.406113,0.000592763
66,-0.40456,-0.40609,0.000584249
67,-0.40728,-0.406107,0.000575799
68,-0.4116,-0.406188,0.000572968
69,-0.41512,-0.406318,0.000579102
70,-0.40064,-0.406237,0.000576482
71,-0.41,-0.40629,0.000570794
72,-0.40464,-0.406267,0.000563326
73,-0.40608,-0.406264,0.000555615
74,-0.40408,-0.406235,0.00054889
75,-0.40624,-0.406235,0.000541571
76,-0.40592,-0.406231,0.000534461
77,-0.41624,-0.406361,0.000543099
78,-0.41272,-0.406442,0.000542221
79,-0.40168,-0.406382,0.000538698
80,-0.40616,-0.406379,0.000531971
81,-0.41064,-0.406432,0.000527998
82,-0.40552,-0.40642,0.000521676
83,-0.41376,-0.406509,0.000522832
84,-0.41136,-0.406567,0.000519788
85,-0.4,-0.406489,0.000519382
86,-0.40952,-0.406525,0.000514537
87,-0.41488,-0.406621,0.000517508
88,-0.40376,-0.406588,0.000512647
89,-0.40848,-0.406609,0.000507327
90,-0.3996,-0.406532,0.000507633
91,-0.41296,-0.406602,0.000506946
92,-0.40624,-0.406598,0.000501451
93,-0.40432,-0.406574,0.000496657
94,-0.4084,-0.406593,0.000491754
95,-0.41536,-0.406685,0.00049516
96,-0.40712,-0.40669,0.000490023
97,-0.40832,-0.406707,0.000485259
98,-0.40568,-0.406696,0.000480421
99,-0.41208,-0.406751,0.000478636
100,-0.40248,-0.406708,0.000475751
