BLOCK,ACTUAL_CV,CV_AVE,ERROR
1,9.404847e-02,9.404847e-02,0.000000e+00
2,3.124688e-04,4.718047e-02,3.314068e-02
3,1.275997e-02,3.570697e-02,2.399784e-02
4,5.161800e-02,3.968473e-02,1.832508e-02
5,3.124688e-04,3.181028e-02,1.626416e-02
6,3.124688e-04,2.656064e-02,1.437575e-02
7,0.000000e+00,2.276626e-02,1.281304e-02
8,3.124688e-04,1.995954e-02,1.151471e-02
9,9.372187e-04,1.784595e-02,1.042748e-02
10,3.124688e-04,1.609260e-02,9.531001e-03
11,0.000000e+00,1.462964e-02,8.776107e-03
12,3.124688e-04,1.343654e-02,8.125460e-03
13,0.000000e+00,1.240296e-02,7.565876e-03
14,1.145262e-01,1.969748e-02,9.938125e-03
15,6.237500e-03,1.880015e-02,9.316006e-03
16,0.000000e+00,1.762514e-02,8.807545e-03
17,3.643988e-02,1.873189e-02,8.358701e-03
18,3.124688e-04,1.770859e-02,7.956720e-03
19,3.124688e-04,1.679300e-02,7.590441e-03
20,0.000000e+00,1.595335e-02,7.257211e-03
21,3.124688e-04,1.520855e-02,6.949744e-03
22,3.124688e-04,1.453145e-02,6.666749e-03
23,0.000000e+00,1.389965e-02,6.406758e-03
24,3.745500e-03,1.347656e-02,6.153764e-03
25,3.124688e-04,1.295000e-02,5.930099e-03
26,2.185969e-03,1.253600e-02,5.716451e-03
27,6.248750e-04,1.209484e-02,5.521727e-03
28,3.354460e-01,2.364310e-02,1.252796e-02
29,5.303469e-03,2.301070e-02,1.211191e-02
30,6.237500e-03,2.245159e-02,1.172108e-02
31,3.124688e-04,2.173742e-02,1.136472e-02
32,3.121875e-03,2.115569e-02,1.102445e-02
33,9.372188e-04,2.054301e-02,1.070739e-02
34,3.124688e-04,1.994799e-02,1.040898e-02
35,0.000000e+00,1.937805e-02,1.012717e-02
36,3.124688e-04,1.884845e-02,9.859701e-03
37,0.000000e+00,1.833903e-02,9.606374e-03
38,1.561719e-03,1.789752e-02,9.363715e-03
39,0.000000e+00,1.743861e-02,9.134858e-03
40,1.064185e-01,1.966311e-02,9.173341e-03
41,3.745500e-03,1.927488e-02,8.957812e-03
42,0.000000e+00,1.881595e-02,8.756279e-03
43,0.000000e+00,1.837837e-02,8.563571e-03
44,3.745500e-03,1.804580e-02,8.375400e-03
45,6.248750e-04,1.765867e-02,8.198222e-03
46,1.596375e-01,2.074517e-02,8.581361e-03
47,0.000000e+00,2.030378e-02,8.410123e-03
48,6.248750e-04,1.989380e-02,8.244899e-03
49,3.124688e-04,1.949419e-02,8.086314e-03
50,1.249500e-03,1.912929e-02,7.932816e-03
51,9.346875e-03,1.893748e-02,7.779590e-03
52,3.124688e-04,1.857931e-02,7.638223e-03
53,4.057219e-03,1.830530e-02,7.499018e-03
54,2.809969e-03,1.801835e-02,7.365636e-03
55,0.000000e+00,1.769075e-02,7.238997e-03
56,0.000000e+00,1.737484e-02,7.116619e-03
57,2.185969e-03,1.710837e-02,6.996753e-03
58,1.873875e-03,1.684571e-02,6.881048e-03
59,1.561719e-03,1.658666e-02,6.769294e-03
60,3.124688e-04,1.631542e-02,6.661905e-03
61,9.372188e-04,1.606332e-02,6.557461e-03
62,0.000000e+00,1.580423e-02,6.456812e-03
63,3.433719e-03,1.560787e-02,6.357308e-03
64,0.000000e+00,1.536400e-02,6.262651e-03
65,5.614875e-03,1.521401e-02,6.168098e-03
66,0.000000e+00,1.498350e-02,6.078948e-03
67,9.328550e-02,1.615219e-02,6.099524e-03
68,0.000000e+00,1.591465e-02,6.014448e-03
69,0.000000e+00,1.568401e-02,5.931703e-03
70,1.430888e-02,1.566436e-02,5.846997e-03
71,5.614875e-03,1.552282e-02,5.766358e-03
72,0.000000e+00,1.530723e-02,5.690299e-03
73,6.237500e-03,1.518298e-02,5.613706e-03
74,0.000000e+00,1.497781e-02,5.541593e-03
75,0.000000e+00,1.477810e-02,5.471302e-03
76,3.124688e-04,1.458777e-02,5.402621e-03
77,0.000000e+00,1.439831e-02,5.335778e-03
78,1.873875e-03,1.423774e-02,5.269786e-03
79,1.249500e-03,1.407334e-02,5.205644e-03
80,2.498000e-03,1.392864e-02,5.142584e-03
81,7.735887e-02,1.471173e-02,5.138372e-03
82,6.859875e-03,1.461598e-02,5.076601e-03
83,1.554688e-02,1.462720e-02,5.015449e-03
84,2.498000e-03,1.448280e-02,4.957820e-03
85,5.926219e-03,1.438213e-02,4.900514e-03
86,2.172188e-02,1.446748e-02,4.844275e-03
87,9.372188e-04,1.431196e-02,4.791089e-03
88,0.000000e+00,1.414932e-02,4.739405e-03
89,0.000000e+00,1.399034e-02,4.688819e-03
90,1.120950e-02,1.395944e-02,4.636822e-03
91,4.680469e-03,1.385748e-02,4.586989e-03
92,0.000000e+00,1.370685e-02,4.539603e-03
93,3.121875e-03,1.359304e-02,4.492217e-03
94,6.248750e-04,1.345508e-02,4.446545e-03
95,0.000000e+00,1.331344e-02,4.401994e-03
96,0.000000e+00,1.317476e-02,4.358324e-03
97,1.647472e-02,1.320878e-02,4.313526e-03
98,6.248750e-04,1.308038e-02,4.271421e-03
99,0.000000e+00,1.294825e-02,4.230318e-03
100,1.561719e-03,1.283439e-02,4.189547e-03
