BLOCK,ACTUAL_CV,CV_AVE,ERROR
1,9.958582e-02,9.958582e-02,0.000000e+00
2,1.017614e-01,1.006736e-01,7.691706e-04
3,9.927525e-02,1.002075e-01,6.385802e-04
4,1.001132e-01,1.001839e-01,4.793699e-04
5,1.002666e-01,1.002005e-01,3.837812e-04
6,1.002391e-01,1.002069e-01,3.198716e-04
7,9.935444e-02,1.000851e-01,2.964515e-04
8,1.005223e-01,1.001398e-01,2.643842e-04
9,1.003320e-01,1.001611e-01,2.358697e-04
10,9.777614e-02,9.992262e-02,3.102535e-04
11,9.914275e-02,9.985173e-02,2.900361e-04
12,1.007164e-01,9.992378e-02,2.746707e-04
13,1.009119e-01,9.999979e-02,2.638494e-04
14,1.002753e-01,1.000195e-01,2.457358e-04
15,9.850901e-02,9.991877e-02,2.491323e-04
16,1.017932e-01,1.000359e-01,2.596498e-04
17,9.972679e-02,1.000177e-01,2.450123e-04
18,1.008711e-01,1.000651e-01,2.359426e-04
19,9.792532e-02,9.995253e-02,2.489569e-04
20,1.007098e-01,9.999039e-02,2.393711e-04
21,9.770289e-02,9.988146e-02,2.515390e-04
22,9.914630e-02,9.984804e-02,2.423149e-04
23,9.925579e-02,9.982229e-02,2.331437e-04
24,1.000836e-01,9.983318e-02,2.236834e-04
25,1.001799e-01,9.984705e-02,2.151656e-04
26,9.990755e-02,9.984938e-02,2.069026e-04
27,9.934239e-02,9.983060e-02,2.000898e-04
28,1.007254e-01,9.986256e-02,1.954791e-04
29,9.956263e-02,9.985222e-02,1.890119e-04
30,9.996774e-02,9.985607e-02,1.827507e-04
31,9.968880e-02,9.985067e-02,1.769352e-04
32,1.008953e-01,9.988331e-02,1.743913e-04
33,1.017847e-01,9.994093e-02,1.783713e-04
34,9.802205e-02,9.988449e-02,1.818346e-04
35,9.897563e-02,9.985853e-02,1.784839e-04
36,9.986477e-02,9.985870e-02,1.735261e-04
37,1.000366e-01,9.986351e-02,1.689028e-04
38,9.776424e-02,9.980826e-02,1.732571e-04
39,9.849296e-02,9.977454e-02,1.720658e-04
40,9.960956e-02,9.977041e-02,1.678136e-04
41,9.914994e-02,9.975528e-02,1.644015e-04
42,9.693355e-02,9.968810e-02,1.736732e-04
43,9.846656e-02,9.965969e-02,1.719420e-04
44,9.858010e-02,9.963515e-02,1.697758e-04
45,9.953768e-02,9.963299e-02,1.660168e-04
46,1.008990e-01,9.966051e-02,1.646734e-04
47,9.995878e-02,9.966685e-02,1.612919e-04
48,9.866042e-02,9.964589e-02,1.592887e-04
49,9.981887e-02,9.964942e-02,1.560770e-04
50,9.985620e-02,9.965355e-02,1.530102e-04
51,9.943724e-02,9.964931e-02,1.500688e-04
52,1.009436e-01,9.967420e-02,1.492327e-04
53,9.790713e-02,9.964086e-02,1.500952e-04
54,9.958819e-02,9.963989e-02,1.473188e-04
55,1.023749e-01,9.968961e-02,1.528027e-04
56,9.692387e-02,9.964022e-02,1.578540e-04
57,1.011040e-01,9.966590e-02,1.571596e-04
58,1.005643e-01,9.968139e-02,1.552113e-04
59,9.860973e-02,9.966323e-02,1.536397e-04
60,9.812941e-02,9.963767e-02,1.531910e-04
61,9.794132e-02,9.960986e-02,1.531830e-04
62,1.009728e-01,9.963184e-02,1.522816e-04
63,9.872383e-02,9.961743e-02,1.505450e-04
64,9.906867e-02,9.960885e-02,1.484367e-04
65,9.865131e-02,9.959412e-02,1.468822e-04
66,1.022765e-01,9.963476e-02,1.501745e-04
67,9.778030e-02,9.960709e-02,1.504621e-04
68,1.001603e-01,9.961522e-02,1.484693e-04
69,1.001651e-01,9.962319e-02,1.465313e-04
70,9.950714e-02,9.962153e-02,1.444474e-04
71,1.008287e-01,9.963854e-02,1.434101e-04
72,9.963772e-02,9.963853e-02,1.414183e-04
73,1.009802e-01,9.965690e-02,1.406702e-04
74,1.013383e-01,9.967963e-02,1.405924e-04
75,1.000080e-01,9.968400e-02,1.387860e-04
76,9.955169e-02,9.968226e-02,1.369707e-04
77,9.939501e-02,9.967853e-02,1.352427e-04
78,9.827339e-02,9.966052e-02,1.347033e-04
79,9.841710e-02,9.964478e-02,1.339145e-04
80,9.873752e-02,9.963344e-02,1.327199e-04
81,9.852018e-02,9.961969e-02,1.317911e-04
82,9.793268e-02,9.959912e-02,1.317799e-04
83,9.999807e-02,9.960393e-02,1.302799e-04
84,1.009417e-01,9.961985e-02,1.296986e-04
85,9.809104e-02,9.960187e-02,1.294139e-04
86,1.003106e-01,9.961011e-02,1.281712e-04
87,9.834652e-02,9.959558e-02,1.275182e-04
88,9.922850e-02,9.959141e-02,1.261373e-04
89,9.949036e-02,9.959028e-02,1.247252e-04
90,9.907822e-02,9.958459e-02,1.234690e-04
91,9.899127e-02,9.957807e-02,1.222843e-04
92,9.988191e-02,9.958137e-02,1.209997e-04
93,1.005816e-01,9.959213e-02,1.201756e-04
94,1.013187e-01,9.961049e-02,1.202927e-04
95,1.008169e-01,9.962319e-02,1.196949e-04
96,9.953032e-02,9.962222e-02,1.184520e-04
97,9.750599e-02,9.960041e-02,1.192230e-04
98,1.006436e-01,9.961105e-02,1.184807e-04
99,1.001597e-01,9.961660e-02,1.174135e-04
100,1.000448e-01,9.962088e-02,1.163174e-04
