BLOCK,ACTUAL_X,X_AVE,ERROR
1,7.144600e-01,7.144600e-01,0.000000e+00
2,7.157143e-01,7.150871e-01,4.434570e-04
3,7.261457e-01,7.187733e-01,3.024247e-03
4,7.406971e-01,7.242543e-01,5.260731e-03
5,7.496171e-01,7.293269e-01,6.188455e-03
6,7.467286e-01,7.322271e-01,5.796968e-03
7,7.247143e-01,7.311539e-01,5.067209e-03
8,7.005543e-01,7.273289e-01,5.697377e-03
9,7.225600e-01,7.267990e-01,5.088916e-03
10,7.359486e-01,7.277140e-01,4.661550e-03
11,7.463057e-01,7.294042e-01,4.533834e-03
12,7.484743e-01,7.309933e-01,4.425775e-03
13,7.323857e-01,7.311004e-01,4.086627e-03
14,7.439771e-01,7.320202e-01,3.896855e-03
15,7.318657e-01,7.320099e-01,3.637078e-03
16,7.573143e-01,7.335914e-01,3.737828e-03
17,7.394229e-01,7.339345e-01,3.533661e-03
18,7.082200e-01,7.325059e-01,3.614601e-03
19,7.174714e-01,7.317146e-01,3.509903e-03
20,7.329229e-01,7.317750e-01,3.334927e-03
21,7.650514e-01,7.333596e-01,3.532578e-03
22,7.337686e-01,7.333782e-01,3.372055e-03
23,7.247657e-01,7.330037e-01,3.246169e-03
24,7.421229e-01,7.333837e-01,3.133070e-03
25,7.353943e-01,7.334641e-01,3.008779e-03
26,7.436629e-01,7.338564e-01,2.918515e-03
27,7.467771e-01,7.343349e-01,2.849385e-03
28,7.157743e-01,7.336720e-01,2.823675e-03
29,7.118857e-01,7.329208e-01,2.824477e-03
30,7.171829e-01,7.323962e-01,2.778618e-03
31,7.566314e-01,7.331780e-01,2.796803e-03
32,7.292143e-01,7.330541e-01,2.712144e-03
33,7.234000e-01,7.327616e-01,2.645689e-03
34,7.431600e-01,7.330674e-01,2.585491e-03
35,7.261971e-01,7.328711e-01,2.519061e-03
36,7.414829e-01,7.331103e-01,2.460419e-03
37,7.489029e-01,7.335371e-01,2.430661e-03
38,7.309686e-01,7.334695e-01,2.367636e-03
39,7.174857e-01,7.330597e-01,2.342131e-03
40,7.118943e-01,7.325306e-01,2.342587e-03
41,7.430857e-01,7.327880e-01,2.299553e-03
42,7.278029e-01,7.326693e-01,2.247863e-03
43,7.607886e-01,7.333233e-01,2.288731e-03
44,7.097257e-01,7.327869e-01,2.298691e-03
45,7.200457e-01,7.325038e-01,2.264979e-03
46,7.238371e-01,7.323154e-01,2.223563e-03
47,7.399771e-01,7.324784e-01,2.182220e-03
48,7.008800e-01,7.318201e-01,2.233845e-03
49,7.023600e-01,7.312189e-01,2.267722e-03
50,7.419429e-01,7.314334e-01,2.232487e-03
51,7.335514e-01,7.314749e-01,2.189099e-03
52,7.244343e-01,7.313395e-01,2.151184e-03
53,7.366771e-01,7.314402e-01,2.112952e-03
54,7.333229e-01,7.314751e-01,2.074111e-03
55,7.520286e-01,7.318488e-01,2.069791e-03
56,7.430771e-01,7.320493e-01,2.042519e-03
57,7.372343e-01,7.321403e-01,2.008710e-03
58,7.154543e-01,7.318526e-01,1.994573e-03
59,7.376857e-01,7.319514e-01,1.963215e-03
60,7.269143e-01,7.318675e-01,1.932289e-03
61,7.356400e-01,7.319293e-01,1.901602e-03
62,7.517400e-01,7.322488e-01,1.897586e-03
63,7.533086e-01,7.325831e-01,1.896681e-03
64,7.454114e-01,7.327836e-01,1.877607e-03
65,7.326657e-01,7.327818e-01,1.848721e-03
66,7.084371e-01,7.324129e-01,1.857143e-03
67,7.291743e-01,7.323646e-01,1.830053e-03
68,7.797229e-01,7.330610e-01,1.931119e-03
69,7.234571e-01,7.329218e-01,1.908141e-03
70,7.357257e-01,7.329619e-01,1.881302e-03
71,7.313886e-01,7.329397e-01,1.854936e-03
72,7.395571e-01,7.330316e-01,1.831448e-03
73,7.174886e-01,7.328187e-01,1.818694e-03
74,7.380143e-01,7.328889e-01,1.795472e-03
75,7.577314e-01,7.332202e-01,1.801827e-03
76,7.045600e-01,7.328430e-01,1.817153e-03
77,7.420257e-01,7.329623e-01,1.797462e-03
78,7.367571e-01,7.330110e-01,1.775076e-03
79,7.093514e-01,7.327115e-01,1.777692e-03
80,7.226400e-01,7.325856e-01,1.759923e-03
81,7.374171e-01,7.326452e-01,1.739206e-03
82,7.300286e-01,7.326133e-01,1.718289e-03
83,7.485486e-01,7.328053e-01,1.708279e-03
84,7.331486e-01,7.328094e-01,1.687947e-03
85,7.426800e-01,7.329255e-01,1.672079e-03
86,6.904914e-01,7.324321e-01,1.723902e-03
87,7.660771e-01,7.328188e-01,1.746926e-03
88,7.321143e-01,7.328108e-01,1.727093e-03
89,6.867000e-01,7.322927e-01,1.783706e-03
90,7.134257e-01,7.320831e-01,1.776163e-03
91,7.393171e-01,7.321626e-01,1.758422e-03
92,7.208114e-01,7.320392e-01,1.743632e-03
93,7.205086e-01,7.319152e-01,1.729286e-03
94,7.495143e-01,7.321024e-01,1.720995e-03
95,7.448343e-01,7.322365e-01,1.708089e-03
96,7.263286e-01,7.321749e-01,1.691405e-03
97,7.034829e-01,7.318791e-01,1.699635e-03
98,7.235971e-01,7.317946e-01,1.684392e-03
99,7.241000e-01,7.317169e-01,1.669170e-03
100,7.436914e-01,7.318366e-01,1.656768e-03
