BLOCK,ACTUAL_CV,CV_AVE,ERROR
1,2.235711e-01,2.235711e-01,0.000000e+00
2,2.350017e-01,2.292864e-01,4.041332e-03
3,2.232627e-01,2.272785e-01,3.153815e-03
4,2.366819e-01,2.296293e-01,3.120865e-03
5,2.359468e-01,2.308928e-01,2.740551e-03
6,2.365484e-01,2.318354e-01,2.440513e-03
7,2.334903e-01,2.320718e-01,2.103288e-03
8,2.263058e-01,2.313511e-01,1.959986e-03
9,2.313117e-01,2.313467e-01,1.742214e-03
10,2.284356e-01,2.310556e-01,1.592128e-03
11,2.255642e-01,2.305564e-01,1.523646e-03
12,2.289030e-01,2.304186e-01,1.402891e-03
13,2.305487e-01,2.304286e-01,1.295012e-03
14,2.303719e-01,2.304246e-01,1.202518e-03
15,2.290019e-01,2.303297e-01,1.126084e-03
16,2.292808e-01,2.302642e-01,1.057610e-03
17,2.286863e-01,2.301713e-01,9.994622e-04
18,2.349337e-01,2.304359e-01,9.783293e-04
19,2.289127e-01,2.303557e-01,9.301174e-04
20,2.306838e-01,2.303722e-01,8.837562e-04
21,2.232660e-01,2.300338e-01,9.041394e-04
22,2.342808e-01,2.302268e-01,8.834109e-04
23,2.294771e-01,2.301942e-01,8.456028e-04
24,2.267595e-01,2.300511e-01,8.223905e-04
25,2.379649e-01,2.303677e-01,8.482326e-04
26,2.340098e-01,2.305077e-01,8.270944e-04
27,2.350261e-01,2.306751e-01,8.132146e-04
28,2.296524e-01,2.306386e-01,7.849910e-04
29,2.303323e-01,2.306280e-01,7.579934e-04
30,2.312411e-01,2.306484e-01,7.330024e-04
31,2.307850e-01,2.306528e-01,7.093704e-04
32,2.306109e-01,2.306515e-01,6.872038e-04
33,2.250686e-01,2.304823e-01,6.868890e-04
34,2.278796e-01,2.304058e-01,6.709385e-04
35,2.258564e-01,2.302758e-01,6.642403e-04
36,2.309361e-01,2.302942e-01,6.460423e-04
37,2.286985e-01,2.302510e-01,6.300194e-04
38,2.279229e-01,2.301898e-01,6.164118e-04
39,2.359666e-01,2.303379e-01,6.181475e-04
40,2.311623e-01,2.303585e-01,6.030373e-04
41,2.272924e-01,2.302837e-01,5.929478e-04
42,2.273434e-01,2.302137e-01,5.829482e-04
43,2.280792e-01,2.301641e-01,5.715008e-04
44,2.272802e-01,2.300985e-01,5.622579e-04
45,2.321507e-01,2.301441e-01,5.516096e-04
46,2.205803e-01,2.299362e-01,5.774721e-04
47,2.336503e-01,2.300152e-01,5.705667e-04
48,2.334325e-01,2.300864e-01,5.631040e-04
49,2.304900e-01,2.300947e-01,5.516723e-04
50,2.336085e-01,2.301649e-01,5.450967e-04
51,2.345245e-01,2.302504e-01,5.410694e-04
52,2.286085e-01,2.302189e-01,5.315847e-04
53,2.294577e-01,2.302045e-01,5.217488e-04
54,2.292066e-01,2.301860e-01,5.124140e-04
55,2.249731e-01,2.300912e-01,5.117879e-04
56,2.250261e-01,2.300008e-01,5.105790e-04
57,2.331864e-01,2.300567e-01,5.046710e-04
58,2.280750e-01,2.300225e-01,4.971250e-04
59,2.317914e-01,2.300525e-01,4.896024e-04
60,2.297127e-01,2.300468e-01,4.814751e-04
61,2.261346e-01,2.299827e-01,4.778346e-04
62,2.348463e-01,2.300611e-01,4.765232e-04
63,2.322457e-01,2.300958e-01,4.702193e-04
64,2.249063e-01,2.300147e-01,4.698114e-04
65,2.338339e-01,2.300735e-01,4.662432e-04
66,2.320247e-01,2.301030e-01,4.601153e-04
67,2.318304e-01,2.301288e-01,4.539696e-04
68,2.308660e-01,2.301397e-01,4.474230e-04
69,2.266894e-01,2.300897e-01,4.437240e-04
70,2.324639e-01,2.301236e-01,4.386795e-04
71,2.267405e-01,2.300759e-01,4.350811e-04
72,2.320422e-01,2.301032e-01,4.298945e-04
73,2.322929e-01,2.301332e-01,4.250507e-04
74,2.403033e-01,2.302707e-01,4.409658e-04
75,2.309669e-01,2.302800e-01,4.351840e-04
76,2.283188e-01,2.302541e-01,4.302222e-04
77,2.307414e-01,2.302605e-01,4.246814e-04
78,2.228980e-01,2.301661e-01,4.295984e-04
79,2.292018e-01,2.301539e-01,4.243338e-04
80,2.314184e-01,2.301697e-01,4.193240e-04
81,2.308295e-01,2.301778e-01,4.142262e-04
82,2.221176e-01,2.300795e-01,4.206758e-04
83,2.340609e-01,2.301275e-01,4.183333e-04
84,2.321461e-01,2.301515e-01,4.140428e-04
85,2.322279e-01,2.301760e-01,4.098917e-04
86,2.310452e-01,2.301861e-01,4.052501e-04
87,2.290310e-01,2.301728e-01,4.008095e-04
88,2.281978e-01,2.301504e-01,3.968827e-04
89,2.258344e-01,2.301019e-01,3.953749e-04
90,2.347432e-01,2.301534e-01,3.943308e-04
91,2.245528e-01,2.300919e-01,3.947712e-04
92,2.329362e-01,2.301228e-01,3.916889e-04
93,2.238957e-01,2.300558e-01,3.931588e-04
94,2.269088e-01,2.300224e-01,3.903991e-04
95,2.331004e-01,2.300548e-01,3.876318e-04
96,2.303747e-01,2.300581e-01,3.836083e-04
97,2.273177e-01,2.300298e-01,3.806925e-04
98,2.343915e-01,2.300744e-01,3.794006e-04
99,2.334149e-01,2.301081e-01,3.770658e-04
100,2.342027e-01,2.301490e-01,3.755117e-04
