BLOCK,ACTUAL_TE,TE_AVE,ERROR
1,-9.927705e-01,-9.927705e-01,0.000000e+00
2,-1.016312e+00,-1.004541e+00,8.323043e-03
3,-1.017139e+00,-1.008740e+00,6.522575e-03
4,-1.017232e+00,-1.010863e+00,5.226013e-03
5,-1.016376e+00,-1.011966e+00,4.295559e-03
6,-1.014895e+00,-1.012454e+00,3.607274e-03
7,-1.017194e+00,-1.013131e+00,3.154868e-03
8,-1.014336e+00,-1.013282e+00,2.764102e-03
9,-1.015320e+00,-1.013508e+00,2.466238e-03
10,-1.012558e+00,-1.013413e+00,2.221444e-03
11,-1.017684e+00,-1.013802e+00,2.053133e-03
12,-9.883583e-01,-1.011681e+00,2.768210e-03
13,-1.018346e+00,-1.012194e+00,2.602317e-03
14,-1.014762e+00,-1.012377e+00,2.422891e-03
15,-1.013764e+00,-1.012470e+00,2.263128e-03
16,-1.008039e+00,-1.012193e+00,2.138561e-03
17,-1.008403e+00,-1.011970e+00,2.024353e-03
18,-1.013780e+00,-1.012071e+00,1.914385e-03
19,-1.017714e+00,-1.012368e+00,1.836525e-03
20,-1.016218e+00,-1.012560e+00,1.754763e-03
21,-1.009430e+00,-1.012411e+00,1.677520e-03
22,-1.018975e+00,-1.012709e+00,1.627586e-03
23,-1.016137e+00,-1.012858e+00,1.563628e-03
24,-1.016631e+00,-1.013016e+00,1.506356e-03
25,-1.015814e+00,-1.013128e+00,1.450255e-03
26,-1.009130e+00,-1.012974e+00,1.402601e-03
27,-1.017235e+00,-1.013132e+00,1.359501e-03
28,-1.014818e+00,-1.013192e+00,1.312280e-03
29,-1.011679e+00,-1.013140e+00,1.268066e-03
30,-1.018309e+00,-1.013312e+00,1.237450e-03
31,-1.018848e+00,-1.013491e+00,1.210352e-03
32,-1.017493e+00,-1.013616e+00,1.178975e-03
33,-1.014714e+00,-1.013649e+00,1.143718e-03
34,-1.011866e+00,-1.013596e+00,1.111281e-03
35,-1.014028e+00,-1.013609e+00,1.079599e-03
36,-1.018062e+00,-1.013732e+00,1.056674e-03
37,-1.018440e+00,-1.013860e+00,1.035748e-03
38,-1.017481e+00,-1.013955e+00,1.012865e-03
39,-1.010411e+00,-1.013864e+00,9.909624e-04
40,-1.014351e+00,-1.013876e+00,9.662631e-04
41,-1.016665e+00,-1.013944e+00,9.450865e-04
42,-1.015059e+00,-1.013971e+00,9.229569e-04
43,-1.018040e+00,-1.014065e+00,9.063300e-04
44,-1.018438e+00,-1.014165e+00,8.911617e-04
45,-1.017728e+00,-1.014244e+00,8.748689e-04
46,-1.016839e+00,-1.014300e+00,8.576674e-04
47,-1.012490e+00,-1.014262e+00,8.402833e-04
48,-1.005351e+00,-1.014076e+00,8.430363e-04
49,-1.018977e+00,-1.014176e+00,8.317440e-04
50,-1.016230e+00,-1.014217e+00,8.161224e-04
51,-1.016624e+00,-1.014265e+00,8.014830e-04
52,-1.016212e+00,-1.014302e+00,7.869442e-04
53,-1.008328e+00,-1.014189e+00,7.801259e-04
54,-1.015801e+00,-1.014219e+00,7.662499e-04
55,-1.016680e+00,-1.014264e+00,7.536237e-04
56,-1.018213e+00,-1.014334e+00,7.434584e-04
57,-1.015682e+00,-1.014358e+00,7.307913e-04
58,-1.013389e+00,-1.014341e+00,7.183824e-04
59,-1.011551e+00,-1.014294e+00,7.077610e-04
60,-1.008287e+00,-1.014194e+00,7.030105e-04
61,-9.966840e-01,-1.013907e+00,7.477960e-04
62,-1.017574e+00,-1.013966e+00,7.380706e-04
63,-1.014480e+00,-1.013974e+00,7.264002e-04
64,-1.012222e+00,-1.013947e+00,7.155662e-04
65,-1.017877e+00,-1.014007e+00,7.071075e-04
66,-1.016986e+00,-1.014052e+00,6.978330e-04
67,-1.017276e+00,-1.014101e+00,6.890743e-04
68,-1.017453e+00,-1.014150e+00,6.807023e-04
69,-1.015370e+00,-1.014168e+00,6.710666e-04
70,-1.014996e+00,-1.014179e+00,6.615842e-04
71,-1.012786e+00,-1.014160e+00,6.525572e-04
