BLOCK,ACTUAL_CV,CV_AVE,ERROR
1,2.850814e-01,2.850814e-01,0.000000e+00
2,2.925817e-01,2.888315e-01,2.651758e-03
3,2.803306e-01,2.859979e-01,2.911743e-03
4,2.903858e-01,2.870949e-01,2.381494e-03
5,2.903819e-01,2.877523e-01,1.993870e-03
6,2.886021e-01,2.878939e-01,1.666582e-03
7,2.901697e-01,2.882190e-01,1.459866e-03
8,2.851065e-01,2.878300e-01,1.328217e-03
9,2.999442e-01,2.891760e-01,1.733316e-03
10,2.857890e-01,2.888373e-01,1.592732e-03
11,2.885714e-01,2.888131e-01,1.448121e-03
12,2.897625e-01,2.888922e-01,1.329604e-03
13,2.905096e-01,2.890166e-01,1.233133e-03
14,2.899310e-01,2.890820e-01,1.146780e-03
15,2.924855e-01,2.893089e-01,1.092545e-03
16,2.894047e-01,2.893148e-01,1.024278e-03
17,2.847173e-01,2.890444e-01,9.990910e-04
18,2.943818e-01,2.893409e-01,9.866072e-04
19,2.876833e-01,2.892537e-01,9.385297e-04
20,2.863095e-01,2.891065e-01,9.030748e-04
21,2.903419e-01,2.891653e-01,8.619854e-04
22,2.964597e-01,2.894969e-01,8.842760e-04
23,2.902763e-01,2.895308e-01,8.464782e-04
24,2.859259e-01,2.893806e-01,8.244266e-04
25,3.031000e-01,2.899293e-01,9.568195e-04
26,2.867309e-01,2.898063e-01,9.278930e-04
27,2.939855e-01,2.899611e-01,9.063444e-04
28,2.886707e-01,2.899150e-01,8.751458e-04
29,2.882080e-01,2.898562e-01,8.469456e-04
30,2.887030e-01,2.898177e-01,8.195859e-04
31,2.887036e-01,2.897818e-01,7.939353e-04
32,2.850010e-01,2.896324e-01,7.830553e-04
33,2.799626e-01,2.893393e-01,8.123037e-04
34,2.929478e-01,2.894455e-01,7.953152e-04
35,2.868414e-01,2.893711e-01,7.760642e-04
36,2.883005e-01,2.893413e-01,7.550764e-04
37,2.907230e-01,2.893787e-01,7.355917e-04
38,2.818378e-01,2.891802e-01,7.425191e-04
39,2.910007e-01,2.892269e-01,7.249459e-04
40,2.935055e-01,2.893339e-01,7.146700e-04
41,2.869048e-01,2.892746e-01,6.996903e-04
42,2.867118e-01,2.892136e-01,6.856867e-04
43,2.852848e-01,2.891222e-01,6.758004e-04
44,2.893403e-01,2.891272e-01,6.604594e-04
45,2.837773e-01,2.890083e-01,6.563956e-04
46,2.803826e-01,2.888208e-01,6.683739e-04
47,2.884964e-01,2.888139e-01,6.541889e-04
48,2.863164e-01,2.887619e-01,6.426257e-04
49,2.961850e-01,2.889134e-01,6.471211e-04
50,2.954095e-01,2.890433e-01,6.470897e-04
51,3.028085e-01,2.893132e-01,6.883943e-04
52,2.876830e-01,2.892818e-01,6.758694e-04
53,2.895520e-01,2.892869e-01,6.631364e-04
54,2.897535e-01,2.892956e-01,6.509124e-04
55,2.882177e-01,2.892760e-01,6.393726e-04
56,2.914634e-01,2.893150e-01,6.291473e-04
57,2.963854e-01,2.894391e-01,6.302188e-04
58,2.877641e-01,2.894102e-01,6.200142e-04
59,2.977471e-01,2.895515e-01,6.254000e-04
60,2.808976e-01,2.894073e-01,6.313891e-04
61,2.865684e-01,2.893607e-01,6.227512e-04
62,2.861757e-01,2.893094e-01,6.148220e-04
63,2.911474e-01,2.893385e-01,6.057548e-04
64,2.823274e-01,2.892290e-01,6.061146e-04
65,2.947060e-01,2.893133e-01,6.026184e-04
66,2.882202e-01,2.892967e-01,5.937154e-04
67,2.869413e-01,2.892615e-01,5.858938e-04
68,3.006471e-01,2.894290e-01,6.007260e-04
69,2.894741e-01,2.894296e-01,5.920202e-04
70,2.910155e-01,2.894523e-01,5.839961e-04
71,2.829172e-01,2.893602e-01,5.829791e-04
72,2.890715e-01,2.893562e-01,5.748960e-04
73,2.864950e-01,2.893170e-01,5.683552e-04
74,2.993609e-01,2.894528e-01,5.766534e-04
75,2.938654e-01,2.895116e-01,5.719582e-04
76,2.820846e-01,2.894139e-01,5.727199e-04
77,2.912365e-01,2.894375e-01,5.657710e-04
78,2.870223e-01,2.894066e-01,5.593642e-04
79,2.847853e-01,2.893481e-01,5.553340e-04
80,2.819387e-01,2.892555e-01,5.560619e-04
81,2.857207e-01,2.892118e-01,5.509066e-04
82,2.828536e-01,2.891343e-01,5.496180e-04
83,2.974646e-01,2.892347e-01,5.520839e-04
84,2.963717e-01,2.893196e-01,5.520108e-04
85,2.960642e-01,2.893990e-01,5.511899e-04
86,2.830325e-01,2.893249e-01,5.497296e-04
87,2.894522e-01,2.893264e-01,5.434128e-04
88,2.886512e-01,2.893187e-01,5.372918e-04
89,2.849196e-01,2.892693e-01,5.335236e-04
90,2.887122e-01,2.892631e-01,5.276315e-04
91,2.901111e-01,2.892724e-01,5.219156e-04
92,2.917750e-01,2.892996e-01,5.169510e-04
93,2.849741e-01,2.892531e-01,5.134804e-04
94,2.812621e-01,2.891681e-01,5.150070e-04
95,2.894650e-01,2.891712e-01,5.095953e-04
96,2.889209e-01,2.891686e-01,5.042937e-04
97,2.814070e-01,2.890886e-01,5.054031e-04
98,2.883410e-01,2.890810e-01,5.003034e-04
99,2.919088e-01,2.891095e-01,4.960646e-04
100,2.901403e-01,2.891199e-01,4.912110e-04
