BLOCK,ACTUAL_X,X_AVE,ERROR
1,1.17291,1.17291,0
2,1.14777,1.16034,0.00888934
3,1.1792,1.16663,0.00783966
4,1.38853,1.2221,0.0484022
5,1.31615,1.24091,0.0422187
6,1.3523,1.25948,0.0390513
7,1.19364,1.25007,0.0345868
8,1.16419,1.23934,0.031886
9,1.26625,1.24233,0.028483
10,1.25116,1.24321,0.0256484
11,1.07989,1.22836,0.0272779
12,1.33817,1.23751,0.0264952
13,1.17349,1.23259,0.0249107
14,1.25787,1.23439,0.0231967
15,1.17855,1.23067,0.0219469
16,1.1669,1.22669,0.0209341
17,1.25539,1.22837,0.0197706
18,1.29345,1.23199,0.0189999
19,1.2861,1.23484,0.0182121
20,1.08503,1.22735,0.0187788
21,1.15131,1.22373,0.0182302
22,1.28884,1.22669,0.0176402
23,1.31695,1.23061,0.0173043
24,1.32046,1.23435,0.0169834
25,1.33478,1.23837,0.0167724
26,1.2968,1.24062,0.0162772
27,1.29825,1.24275,0.0158137
28,1.27269,1.24382,0.015285
29,1.23669,1.24358,0.0147599
30,1.09326,1.23857,0.0150944
31,1.31897,1.24116,0.0148287
32,1.17303,1.23903,0.0145173
33,1.22575,1.23863,0.014083
34,1.18046,1.23692,0.0137723
35,1.22648,1.23662,0.0133821
36,1.19657,1.23551,0.0130565
37,1.22655,1.23526,0.0127059
38,1.20545,1.23448,0.0123957
39,1.05002,1.22975,0.0129488
40,1.23703,1.22993,0.0126264
41,1.27851,1.23112,0.0123739
42,1.18724,1.23007,0.0121233
43,1.22613,1.22998,0.0118417
44,1.21002,1.22953,0.0115812
45,1.19486,1.22876,0.0113495
46,1.30461,1.2304,0.0112219
47,1.3339,1.23261,0.0111971
48,1.09531,1.22975,0.0113233
49,1.23181,1.22979,0.0110923
50,1.16297,1.22845,0.0109506
51,1.19341,1.22777,0.0107575
52,1.20857,1.2274,0.0105569
53,1.31375,1.22903,0.0104827
54,1.23078,1.22906,0.0102886
55,1.18533,1.22826,0.0101322
56,1.14194,1.22672,0.0100679
57,1.36686,1.22918,0.010187
58,1.11676,1.22724,0.0101941
59,1.3504,1.22933,0.0102328
60,1.19059,1.22868,0.0100826
61,1.2325,1.22875,0.00991749
62,1.15524,1.22756,0.00982815
63,1.28038,1.2284,0.00970784
64,1.23029,1.22843,0.0095562
65,1.3245,1.22991,0.00952279
66,1.13493,1.22847,0.0094866
67,1.38408,1.23079,0.00962511
68,1.22091,1.23064,0.00948466
69,1.31596,1.23188,0.00942746
70,1.34743,1.23353,0.00943618
71,1.23771,1.23359,0.00930346
72,1.16636,1.23266,0.00922099
73,1.28267,1.23334,0.00912008
74,1.2077,1.233,0.00900342
75,1.35638,1.23464,0.00903243
76,1.27303,1.23515,0.00892769
77,1.28785,1.23583,0.00883795
78,1.13394,1.23452,0.00882064
79,1.20484,1.23415,0.00871699
80,1.19749,1.23369,0.00862006
81,1.14175,1.23255,0.00858805
82,1.28312,1.23317,0.00850543
83,1.14731,1.23214,0.00846562
84,1.24659,1.23231,0.00836659
85,1.18907,1.2318,0.00828361
86,1.32305,1.23286,0.00825496
87,1.23074,1.23284,0.00816011
88,1.41882,1.23495,0.00833658
89,1.28491,1.23551,0.00826179
90,1.23669,1.23553,0.00817
91,1.28629,1.23608,0.00809924
92,1.39653,1.23783,0.00819683
93,1.2779,1.23826,0.00812001
94,1.31101,1.23903,0.00807043
95,1.32491,1.23994,0.00803595
96,1.26537,1.2402,0.00795661
97,1.20705,1.23986,0.00788192
98,1.13349,1.23877,0.00787587
99,1.07695,1.23714,0.00796413
100,1.25444,1.23731,0.00788637
