BLOCK,ACTUAL_M,M_AVE,ERROR
1,-1.576000e-03,-1.576000e-03,0.000000e+00
2,9.999960e-01,4.992100e-01,3.541092e-01
3,1.000000e+00,6.661400e-01,2.725939e-01
4,1.000000e+00,7.496050e-01,2.168473e-01
5,9.997960e-01,7.996432e-01,1.791581e-01
6,9.999880e-01,8.330340e-01,1.523782e-01
7,9.995120e-01,8.568166e-01,1.324529e-01
8,9.727880e-01,8.713130e-01,1.166868e-01
9,9.999640e-01,8.856076e-01,1.045935e-01
10,1.000000e+00,8.970468e-01,9.475767e-02
11,1.000000e+00,9.064062e-01,8.660433e-02
12,1.000000e+00,9.142057e-01,7.973773e-02
13,9.999960e-01,9.208049e-01,7.387664e-02
14,9.997800e-01,9.264460e-01,6.881477e-02
15,9.998440e-01,9.313392e-01,6.440085e-02
16,1.000000e+00,9.356305e-01,6.051861e-02
17,9.992600e-01,9.393734e-01,5.707431e-02
18,9.999960e-01,9.427413e-01,5.400280e-02
19,9.999960e-01,9.457547e-01,5.124455e-02
20,1.000000e+00,9.484670e-01,4.875405e-02
21,9.999960e-01,9.509208e-01,4.649413e-02
22,9.999960e-01,9.531515e-01,4.443424e-02
23,1.000000e+00,9.551883e-01,4.254898e-02
24,9.998720e-01,9.570502e-01,4.081682e-02
25,9.999960e-01,9.587680e-01,3.922028e-02
26,9.999920e-01,9.603535e-01,3.774384e-02
27,9.999920e-01,9.618216e-01,3.637446e-02
28,9.992880e-01,9.631597e-01,3.509998e-02
29,1.000000e+00,9.644301e-01,3.391261e-02
30,9.999960e-01,9.656156e-01,3.280291e-02
31,9.999680e-01,9.667237e-01,3.176346e-02
32,9.999320e-01,9.677615e-01,3.078780e-02
33,9.999960e-01,9.687383e-01,2.987033e-02
34,9.999320e-01,9.696558e-01,2.900588e-02
35,1.000000e+00,9.705227e-01,2.819009e-02
36,9.999160e-01,9.713392e-01,2.741886e-02
37,1.000000e+00,9.721138e-01,2.668875e-02
38,9.999960e-01,9.728476e-01,2.599649e-02
39,9.999960e-01,9.735437e-01,2.533924e-02
40,9.999920e-01,9.742049e-01,2.471438e-02
41,9.999600e-01,9.748331e-01,2.411957e-02
42,9.980200e-01,9.753851e-01,2.355161e-02
43,9.998280e-01,9.759536e-01,2.301076e-02
44,9.987600e-01,9.764719e-01,2.249363e-02
45,9.989040e-01,9.769704e-01,2.199929e-02
46,1.000000e+00,9.774710e-01,2.152674e-02
47,9.972400e-01,9.778917e-01,2.107283e-02
48,1.000000e+00,9.783522e-01,2.063885e-02
49,9.998640e-01,9.787913e-01,2.022232e-02
50,9.997080e-01,9.792096e-01,1.982220e-02
51,9.999960e-01,9.796172e-01,1.943772e-02
52,9.999480e-01,9.800082e-01,1.906785e-02
53,9.999760e-01,9.803849e-01,1.871180e-02
54,9.995120e-01,9.807391e-01,1.836863e-02
55,1.000000e+00,9.810893e-01,1.803800e-02
56,9.999000e-01,9.814252e-01,1.771902e-02
57,9.997920e-01,9.817474e-01,1.741109e-02
58,9.999600e-01,9.820614e-01,1.711373e-02
59,9.999920e-01,9.823654e-01,1.682636e-02
60,1.000000e+00,9.826593e-01,1.654849e-02
61,1.000000e+00,9.829435e-01,1.627964e-02
62,9.999760e-01,9.832183e-01,1.601939e-02
63,1.000000e+00,9.834846e-01,1.576733e-02
64,1.000000e+00,9.837427e-01,1.552307e-02
65,9.999960e-01,9.839927e-01,1.528627e-02
66,9.999920e-01,9.842352e-01,1.505658e-02
67,9.999960e-01,9.844704e-01,1.483369e-02
68,1.000000e+00,9.846988e-01,1.461731e-02
69,9.999240e-01,9.849194e-01,1.440713e-02
70,9.999960e-01,9.851348e-01,1.420292e-02
71,9.999520e-01,9.853435e-01,1.400442e-02
72,9.999960e-01,9.855470e-01,1.381139e-02
73,9.999960e-01,9.857449e-01,1.362361e-02
74,9.999920e-01,9.859375e-01,1.344087e-02
75,1.000000e+00,9.861250e-01,1.326296e-02
76,9.999880e-01,9.863074e-01,1.308971e-02
77,9.998760e-01,9.864836e-01,1.292090e-02
78,1.000000e+00,9.866569e-01,1.275640e-02
79,9.830400e-01,9.866111e-01,1.259501e-02
80,9.998160e-01,9.867761e-01,1.243866e-02
81,1.000000e+00,9.869394e-01,1.228616e-02
82,9.999720e-01,9.870983e-01,1.213736e-02
83,1.000000e+00,9.872538e-01,1.199212e-02
84,9.999800e-01,9.874053e-01,1.185032e-02
85,1.000000e+00,9.875535e-01,1.171183e-02
86,9.999920e-01,9.876981e-01,1.157654e-02
87,1.000000e+00,9.878395e-01,1.144434e-02
88,1.000000e+00,9.879777e-01,1.131512e-02
89,9.999920e-01,9.881127e-01,1.118879e-02
90,1.000000e+00,9.882448e-01,1.106525e-02
91,9.991800e-01,9.883649e-01,1.094431e-02
92,1.000000e+00,9.884914e-01,1.082608e-02
93,9.997560e-01,9.886125e-01,1.071035e-02
94,9.999920e-01,9.887336e-01,1.059709e-02
95,9.999920e-01,9.888521e-01,1.048620e-02
96,9.999800e-01,9.889680e-01,1.037761e-02
97,1.000000e+00,9.890817e-01,1.027125e-02
98,1.000000e+00,9.891931e-01,1.016705e-02
99,9.999600e-01,9.893019e-01,1.006493e-02
100,9.999920e-01,9.894088e-01,9.964849e-03
