BLOCK,ACTUAL_X,X_AVE,ERROR
1,6.323960e+01,6.323960e+01,0.000000e+00
2,6.737063e+01,6.530512e+01,1.460540e+00
3,7.448820e+01,6.836614e+01,2.682289e+00
4,7.357943e+01,6.966947e+01,2.306727e+00
5,6.985489e+01,6.970655e+01,1.845680e+00
6,7.380609e+01,7.038981e+01,1.659723e+00
7,7.237838e+01,7.067389e+01,1.446728e+00
8,6.740142e+01,7.026483e+01,1.322453e+00
9,6.700828e+01,6.990299e+01,1.224015e+00
10,6.099008e+01,6.901170e+01,1.388709e+00
11,7.730131e+01,6.976530e+01,1.452618e+00
12,7.693272e+01,7.036259e+01,1.449168e+00
13,7.350252e+01,7.060412e+01,1.357673e+00
14,7.939018e+01,7.123170e+01,1.398240e+00
15,7.793751e+01,7.167875e+01,1.374635e+00
16,6.442203e+01,7.122520e+01,1.361487e+00
17,6.494398e+01,7.085572e+01,1.330591e+00
18,7.338745e+01,7.099637e+01,1.264081e+00
19,6.541409e+01,7.070257e+01,1.231221e+00
20,6.306662e+01,7.032077e+01,1.227430e+00
21,7.758306e+01,7.066659e+01,1.216723e+00
22,7.201255e+01,7.072777e+01,1.162955e+00
23,5.955714e+01,7.024209e+01,1.209564e+00
24,8.072092e+01,7.067871e+01,1.235458e+00
25,7.701648e+01,7.093222e+01,1.211770e+00
26,7.212194e+01,7.097798e+01,1.166027e+00
27,7.849971e+01,7.125656e+01,1.155641e+00
28,6.699423e+01,7.110434e+01,1.124349e+00
29,7.940148e+01,7.139045e+01,1.121390e+00
30,7.415214e+01,7.148250e+01,1.087782e+00
31,7.826291e+01,7.170122e+01,1.074457e+00
32,6.968483e+01,7.163821e+01,1.042726e+00
33,7.037155e+01,7.159983e+01,1.011835e+00
34,6.891968e+01,7.152100e+01,9.851409e-01
35,7.554848e+01,7.163607e+01,9.636911e-01
36,7.008398e+01,7.159296e+01,9.378858e-01
37,7.030926e+01,7.155826e+01,9.131790e-01
38,6.767174e+01,7.145599e+01,8.948572e-01
39,6.745611e+01,7.135343e+01,8.777698e-01
40,6.091271e+01,7.109241e+01,8.937922e-01
41,8.084434e+01,7.133026e+01,9.030861e-01
42,7.026417e+01,7.130488e+01,8.819407e-01
43,7.004128e+01,7.127549e+01,8.619199e-01
44,7.029809e+01,7.125328e+01,8.426170e-01
45,7.501554e+01,7.133688e+01,8.280295e-01
46,7.441698e+01,7.140384e+01,8.127317e-01
47,6.788389e+01,7.132895e+01,7.988827e-01
48,6.787482e+01,7.125699e+01,7.854737e-01
49,6.211354e+01,7.107039e+01,7.912981e-01
50,7.418163e+01,7.113261e+01,7.779149e-01
51,7.073169e+01,7.112475e+01,7.627014e-01
52,6.486397e+01,7.100435e+01,7.574776e-01
53,7.994106e+01,7.117297e+01,7.617218e-01
54,7.173149e+01,7.118331e+01,7.476860e-01
55,7.233349e+01,7.120422e+01,7.343841e-01
56,6.282683e+01,7.105463e+01,7.363491e-01
57,6.710580e+01,7.098535e+01,7.266823e-01
58,7.734257e+01,7.109496e+01,7.223722e-01
59,6.998329e+01,7.107611e+01,7.103743e-01
60,7.991057e+01,7.122336e+01,7.136310e-01
61,6.652234e+01,7.114629e+01,7.060811e-01
62,7.248363e+01,7.116786e+01,6.950221e-01
63,7.483542e+01,7.122608e+01,6.864237e-01
64,6.517431e+01,7.113152e+01,6.821803e-01
65,6.359065e+01,7.101550e+01,6.814786e-01
66,7.794263e+01,7.112046e+01,6.791874e-01
67,6.992246e+01,7.110258e+01,6.692856e-01
68,6.776157e+01,7.105345e+01,6.612441e-01
69,7.160609e+01,7.106146e+01,6.517094e-01
70,7.362160e+01,7.109803e+01,6.434247e-01
71,6.604883e+01,7.102691e+01,6.382803e-01
72,6.064502e+01,7.088272e+01,6.454971e-01
73,6.967623e+01,7.086619e+01,6.368662e-01
74,6.605785e+01,7.080122e+01,6.315660e-01
75,5.143715e+01,7.054303e+01,6.738559e-01
76,6.931163e+01,7.052683e+01,6.651841e-01
77,7.337022e+01,7.056375e+01,6.575696e-01
78,8.030889e+01,7.068869e+01,6.609016e-01
79,7.882518e+01,7.079168e+01,6.605122e-01
80,7.408005e+01,7.083279e+01,6.535336e-01
81,7.093397e+01,7.083404e+01,6.454664e-01
82,5.986852e+01,7.070031e+01,6.513000e-01
83,6.211991e+01,7.059693e+01,6.516058e-01
84,7.398480e+01,7.063727e+01,6.450956e-01
85,7.110665e+01,7.064279e+01,6.375299e-01
86,7.352551e+01,7.067631e+01,6.309973e-01
87,6.748146e+01,7.063959e+01,6.248121e-01
88,7.764460e+01,7.071919e+01,6.227621e-01
89,7.857440e+01,7.080745e+01,6.219877e-01
90,6.565934e+01,7.075025e+01,6.177014e-01
91,6.077354e+01,7.064061e+01,6.205666e-01
92,6.827798e+01,7.061493e+01,6.143524e-01
93,6.897666e+01,7.059732e+01,6.079990e-01
94,6.334565e+01,7.052017e+01,6.064054e-01
95,6.194826e+01,7.042994e+01,6.066980e-01
96,6.933975e+01,7.041858e+01,6.004845e-01
97,7.896435e+01,7.050669e+01,6.007221e-01
98,7.322928e+01,7.053447e+01,5.952343e-01
99,6.819969e+01,7.051088e+01,5.896889e-01
100,7.580629e+01,7.056384e+01,5.861648e-01
