BLOCK,ACTUAL_CV,CV_AVE,ERROR
1,1.118021e-01,1.118021e-01,0.000000e+00
2,1.154659e-01,1.136340e-01,1.295356e-03
3,1.133154e-01,1.135278e-01,8.679117e-04
4,1.134245e-01,1.135020e-01,6.513181e-04
5,1.122507e-01,1.132517e-01,5.671002e-04
6,1.130736e-01,1.132220e-01,4.733598e-04
7,1.106125e-01,1.128492e-01,5.326732e-04
8,1.132910e-01,1.129045e-01,4.689430e-04
9,1.126625e-01,1.128776e-01,4.176079e-04
10,1.085223e-01,1.124420e-01,5.585502e-04
11,1.132983e-01,1.125199e-01,5.131678e-04
12,1.146432e-01,1.126968e-01,4.999784e-04
13,1.130792e-01,1.127262e-01,4.623827e-04
14,1.151663e-01,1.129005e-01,4.610342e-04
15,1.110225e-01,1.127753e-01,4.469750e-04
16,1.139497e-01,1.128487e-01,4.250227e-04
17,1.104402e-01,1.127070e-01,4.229770e-04
18,1.142187e-01,1.127910e-01,4.077305e-04
19,1.113226e-01,1.127137e-01,3.935272e-04
20,1.144922e-01,1.128027e-01,3.837660e-04
21,1.106698e-01,1.127011e-01,3.786924e-04
22,1.115362e-01,1.126482e-01,3.651620e-04
23,1.120440e-01,1.126219e-01,3.502289e-04
24,1.131351e-01,1.126433e-01,3.362883e-04
25,1.133726e-01,1.126724e-01,3.240996e-04
26,1.128809e-01,1.126805e-01,3.117334e-04
27,1.123998e-01,1.126701e-01,3.003610e-04
28,1.125051e-01,1.126642e-01,2.896916e-04
29,1.130374e-01,1.126770e-01,2.799879e-04
30,1.139480e-01,1.127194e-01,2.738414e-04
31,1.122577e-01,1.127045e-01,2.654125e-04
32,1.136235e-01,1.127332e-01,2.586673e-04
33,1.148750e-01,1.127981e-01,2.588432e-04
34,1.113001e-01,1.127541e-01,2.549526e-04
35,1.120533e-01,1.127341e-01,2.484531e-04
36,1.118542e-01,1.127096e-01,2.427508e-04
37,1.135686e-01,1.127328e-01,2.372976e-04
38,1.093398e-01,1.126435e-01,2.472820e-04
39,1.105716e-01,1.125904e-01,2.465824e-04
40,1.126693e-01,1.125924e-01,2.404258e-04
41,1.118226e-01,1.125736e-01,2.352937e-04
42,1.094314e-01,1.124988e-01,2.412923e-04
43,1.110386e-01,1.124648e-01,2.380583e-04
44,1.101325e-01,1.124118e-01,2.384765e-04
45,1.121573e-01,1.124062e-01,2.332441e-04
46,1.135418e-01,1.124309e-01,2.294764e-04
47,1.123698e-01,1.124296e-01,2.245976e-04
48,1.140708e-01,1.124638e-01,2.225058e-04
49,1.116800e-01,1.124478e-01,2.185391e-04
50,1.130022e-01,1.124588e-01,2.144494e-04
51,1.124404e-01,1.124585e-01,2.102448e-04
52,1.144181e-01,1.124962e-01,2.095519e-04
53,1.097887e-01,1.124451e-01,2.117332e-04
54,1.106361e-01,1.124116e-01,2.104457e-04
55,1.158887e-01,1.124748e-01,2.159068e-04
56,1.084169e-01,1.124023e-01,2.238812e-04
57,1.138174e-01,1.124272e-01,2.213256e-04
58,1.143357e-01,1.124601e-01,2.199422e-04
59,1.120414e-01,1.124530e-01,2.163288e-04
60,1.112304e-01,1.124326e-01,2.136808e-04
61,1.100875e-01,1.123942e-01,2.136083e-04
62,1.151627e-01,1.124388e-01,2.147795e-04
63,1.124491e-01,1.124390e-01,2.113704e-04
64,1.124779e-01,1.124396e-01,2.080686e-04
65,1.120205e-01,1.124331e-01,2.049674e-04
66,1.155739e-01,1.124807e-01,2.073125e-04
67,1.113856e-01,1.124644e-01,2.048617e-04
68,1.136781e-01,1.124822e-01,2.026251e-04
69,1.128258e-01,1.124872e-01,1.997497e-04
70,1.129734e-01,1.124942e-01,1.970169e-04
71,1.144202e-01,1.125213e-01,1.961007e-04
72,1.130107e-01,1.125281e-01,1.934949e-04
73,1.135770e-01,1.125425e-01,1.913771e-04
74,1.138002e-01,1.125594e-01,1.895442e-04
75,1.120345e-01,1.125524e-01,1.871461e-04
76,1.112703e-01,1.125356e-01,1.854424e-04
77,1.123058e-01,1.125326e-01,1.830581e-04
78,1.108091e-01,1.125105e-01,1.820399e-04
79,1.126240e-01,1.125119e-01,1.797413e-04
80,1.115493e-01,1.124999e-01,1.778969e-04
81,1.110857e-01,1.124824e-01,1.765552e-04
82,1.105159e-01,1.124585e-01,1.760233e-04
83,1.134588e-01,1.124705e-01,1.743147e-04
84,1.132701e-01,1.124800e-01,1.724993e-04
85,1.103916e-01,1.124555e-01,1.722107e-04
86,1.130184e-01,1.124620e-01,1.703326e-04
87,1.121596e-01,1.124585e-01,1.684103e-04
88,1.119725e-01,1.124530e-01,1.665870e-04
89,1.126459e-01,1.124552e-01,1.647294e-04
90,1.122697e-01,1.124531e-01,1.629119e-04
91,1.135097e-01,1.124647e-01,1.615349e-04
92,1.123809e-01,1.124638e-01,1.597817e-04
93,1.132398e-01,1.124722e-01,1.582813e-04
94,1.137016e-01,1.124852e-01,1.571369e-04
95,1.138610e-01,1.124997e-01,1.561487e-04
96,1.116041e-01,1.124904e-01,1.548006e-04
97,1.092174e-01,1.124566e-01,1.568390e-04
98,1.133078e-01,1.124653e-01,1.554789e-04
99,1.125392e-01,1.124661e-01,1.539102e-04
100,1.133038e-01,1.124745e-01,1.525989e-04
