BLOCK,ACTUAL_CV,CV_AVE,ERROR
1,1.994471e-01,1.994471e-01,0.000000e+00
2,2.078651e-01,2.036561e-01,2.976229e-03
3,2.020518e-01,2.031213e-01,2.031630e-03
4,2.063074e-01,2.039178e-01,1.672590e-03
5,2.065330e-01,2.044409e-01,1.417495e-03
6,2.091494e-01,2.052256e-01,1.381502e-03
7,2.033649e-01,2.049598e-01,1.209448e-03
8,1.998861e-01,2.043256e-01,1.213209e-03
9,2.016807e-01,2.040317e-01,1.113432e-03
10,2.001533e-01,2.036439e-01,1.067502e-03
11,2.047715e-01,2.037464e-01,9.753652e-04
12,2.035399e-01,2.037292e-01,8.942366e-04
13,1.987075e-01,2.033429e-01,9.050445e-04
14,2.032821e-01,2.033386e-01,8.404088e-04
15,1.980232e-01,2.029842e-01,8.558345e-04
16,2.020615e-01,2.029265e-01,8.042857e-04
17,2.039843e-01,2.029888e-01,7.593778e-04
18,2.108327e-01,2.034245e-01,8.328921e-04
19,2.020417e-01,2.033517e-01,7.922291e-04
20,2.048075e-01,2.034245e-01,7.559537e-04
21,1.950214e-01,2.030244e-01,8.190434e-04
22,2.041677e-01,2.030764e-01,7.834611e-04
23,2.035533e-01,2.030971e-01,7.496719e-04
24,2.017907e-01,2.030427e-01,7.204090e-04
25,2.105922e-01,2.033446e-01,7.522267e-04
26,2.049762e-01,2.034074e-01,7.259077e-04
27,2.058838e-01,2.034991e-01,7.047929e-04
28,2.020446e-01,2.034472e-01,6.815334e-04
29,2.011658e-01,2.033685e-01,6.625569e-04
30,2.044039e-01,2.034030e-01,6.413699e-04
31,2.083374e-01,2.035622e-01,6.401279e-04
32,2.031874e-01,2.035505e-01,6.202310e-04
33,1.975611e-01,2.033690e-01,6.274293e-04
34,2.041923e-01,2.033932e-01,6.094427e-04
35,2.009735e-01,2.033241e-01,5.959385e-04
36,2.019884e-01,2.032870e-01,5.805383e-04
37,2.028772e-01,2.032759e-01,5.649537e-04
38,1.980440e-01,2.031382e-01,5.666150e-04
39,2.076051e-01,2.032527e-01,5.635435e-04
40,2.028078e-01,2.032416e-01,5.495647e-04
41,2.048181e-01,2.032801e-01,5.375042e-04
42,1.976107e-01,2.031451e-01,5.413909e-04
43,2.008516e-01,2.030917e-01,5.314211e-04
44,1.966600e-01,2.029456e-01,5.390724e-04
45,2.045606e-01,2.029815e-01,5.282863e-04
46,1.992562e-01,2.029005e-01,5.229721e-04
47,2.069209e-01,2.029860e-01,5.187939e-04
48,2.057499e-01,2.030436e-01,5.111711e-04
49,2.036448e-01,2.030559e-01,5.008863e-04
50,2.048125e-01,2.030910e-01,4.920992e-04
51,2.053124e-01,2.031346e-01,4.843740e-04
52,2.080521e-01,2.032291e-01,4.842027e-04
53,2.032564e-01,2.032296e-01,4.750670e-04
54,2.016456e-01,2.032003e-01,4.671742e-04
55,2.009363e-01,2.031591e-01,4.604900e-04
56,1.961732e-01,2.030344e-01,4.688599e-04
57,2.053326e-01,2.030747e-01,4.623647e-04
58,1.982590e-01,2.029917e-01,4.617877e-04
59,2.036746e-01,2.030033e-01,4.541059e-04
60,2.007422e-01,2.029656e-01,4.480983e-04
61,1.994855e-01,2.029085e-01,4.443694e-04
62,2.058619e-01,2.029562e-01,4.397479e-04
63,2.023703e-01,2.029469e-01,4.328661e-04
64,2.011289e-01,2.029184e-01,4.270336e-04
65,2.051377e-01,2.029526e-01,4.218266e-04
66,2.037791e-01,2.029651e-01,4.156211e-04
67,2.039665e-01,2.029801e-01,4.096864e-04
68,2.058455e-01,2.030222e-01,4.058230e-04
69,2.012788e-01,2.029969e-01,4.007273e-04
70,2.080946e-01,2.030698e-01,4.015652e-04
71,2.020925e-01,2.030560e-01,3.961452e-04
72,2.013942e-01,2.030329e-01,3.913150e-04
73,2.034226e-01,2.030383e-01,3.859909e-04
74,2.103842e-01,2.031375e-01,3.933328e-04
75,2.038559e-01,2.031471e-01,3.882049e-04
76,2.022622e-01,2.031355e-01,3.832715e-04
77,2.023467e-01,2.031252e-01,3.784308e-04
78,1.977717e-01,2.030566e-01,3.797521e-04
79,2.040638e-01,2.030693e-01,3.751591e-04
80,2.051924e-01,2.030959e-01,3.714070e-04
81,2.012845e-01,2.030735e-01,3.674944e-04
82,1.983333e-01,2.030157e-01,3.675313e-04
83,2.076667e-01,2.030717e-01,3.673502e-04
84,2.057308e-01,2.031034e-01,3.643383e-04
85,2.036401e-01,2.031097e-01,3.601067e-04
86,2.036878e-01,2.031164e-01,3.559822e-04
87,2.038918e-01,2.031253e-01,3.520020e-04
88,2.032132e-01,2.031263e-01,3.480034e-04
89,2.007307e-01,2.030994e-01,3.451326e-04
90,2.062086e-01,2.031340e-01,3.430225e-04
91,1.983782e-01,2.030817e-01,3.432110e-04
92,2.039437e-01,2.030911e-01,3.396083e-04
93,1.969476e-01,2.030250e-01,3.423210e-04
94,2.014786e-01,2.030086e-01,3.390744e-04
95,2.035551e-01,2.030143e-01,3.355540e-04
96,2.031070e-01,2.030153e-01,3.320600e-04
97,2.000011e-01,2.029842e-01,3.300874e-04
98,2.068717e-01,2.030239e-01,3.290941e-04
99,2.092336e-01,2.030866e-01,3.316937e-04
100,2.120335e-01,2.031761e-01,3.402292e-04
