BLOCK,ACTUAL_M,M_AVE,ERROR
1,4.205440e-01,4.205440e-01,0.000000e+00
2,5.488280e-01,4.846860e-01,4.535524e-02
3,6.381880e-01,5.358533e-01,5.157192e-02
4,5.106480e-01,5.295520e-01,3.906201e-02
5,7.507240e-01,5.737864e-01,5.041710e-02
6,5.026240e-01,5.619260e-01,4.338688e-02
7,7.508360e-01,5.889131e-01,4.480252e-02
8,6.949360e-01,6.021660e-01,4.111564e-02
9,5.810680e-01,5.998218e-01,3.661401e-02
10,6.330040e-01,6.031400e-01,3.310262e-02
11,6.484200e-01,6.072564e-01,3.034815e-02
12,5.220080e-01,6.001523e-01,2.863854e-02
13,7.722040e-01,6.133871e-01,2.933470e-02
14,5.585120e-01,6.094674e-01,2.749999e-02
15,4.797360e-01,6.008187e-01,2.699243e-02
16,5.935680e-01,6.003655e-01,2.530921e-02
17,6.749600e-01,6.047534e-01,2.419781e-02
18,4.940600e-01,5.986038e-01,2.362200e-02
19,7.138240e-01,6.046680e-01,2.314405e-02
20,6.327560e-01,6.060724e-01,2.202942e-02
21,6.097840e-01,6.062491e-01,2.098111e-02
22,5.857360e-01,6.053167e-01,2.004813e-02
23,6.621000e-01,6.077856e-01,1.932789e-02
24,4.891720e-01,6.028433e-01,1.914401e-02
25,6.016760e-01,6.027966e-01,1.837831e-02
26,5.465680e-01,6.006340e-01,1.779824e-02
27,4.833280e-01,5.962893e-01,1.766136e-02
28,6.453560e-01,5.980417e-01,1.711732e-02
29,5.345160e-01,5.958512e-01,1.666664e-02
30,6.731920e-01,5.984292e-01,1.630925e-02
31,6.327560e-01,5.995365e-01,1.582069e-02
32,5.499480e-01,5.979869e-01,1.540201e-02
33,5.756960e-01,5.973114e-01,1.495008e-02
34,4.883560e-01,5.941068e-01,1.484986e-02
35,6.438360e-01,5.955277e-01,1.449339e-02
36,4.549840e-01,5.916237e-01,1.460713e-02
37,5.773440e-01,5.912377e-01,1.421744e-02
38,6.310760e-01,5.922861e-01,1.388190e-02
39,4.222080e-01,5.879251e-01,1.419443e-02
40,5.866560e-01,5.878934e-01,1.383960e-02
41,4.370080e-01,5.842133e-01,1.398279e-02
42,5.505360e-01,5.834114e-01,1.367284e-02
43,6.983280e-01,5.860839e-01,1.361354e-02
44,4.221920e-01,5.823591e-01,1.380431e-02
45,6.253440e-01,5.833143e-01,1.353056e-02
46,6.749680e-01,5.853068e-01,1.338232e-02
47,5.698200e-01,5.849773e-01,1.310164e-02
48,5.533640e-01,5.843187e-01,1.284524e-02
49,5.236920e-01,5.830814e-01,1.264254e-02
50,4.395280e-01,5.802103e-01,1.271151e-02
51,5.229280e-01,5.790871e-01,1.251179e-02
52,6.527920e-01,5.805045e-01,1.235120e-02
53,4.910200e-01,5.788162e-01,1.223301e-02
54,3.547400e-01,5.746666e-01,1.269076e-02
55,6.175800e-01,5.754468e-01,1.248398e-02
56,5.894520e-01,5.756969e-01,1.226356e-02
57,5.858560e-01,5.758752e-01,1.204971e-02
58,4.636440e-01,5.739401e-01,1.199631e-02
59,5.888400e-01,5.741927e-01,1.179565e-02
60,7.127280e-01,5.765016e-01,1.182287e-02
61,6.520480e-01,5.777401e-01,1.169374e-02
62,3.223920e-01,5.736215e-01,1.220887e-02
63,3.860080e-01,5.706436e-01,1.237295e-02
64,5.464280e-01,5.702652e-01,1.218541e-02
65,5.716400e-01,5.702863e-01,1.199796e-02
66,6.848800e-01,5.720226e-01,1.194114e-02
67,6.393800e-01,5.730279e-01,1.180516e-02
68,6.851680e-01,5.746771e-01,1.174617e-02
69,6.088480e-01,5.751723e-01,1.158637e-02
70,5.540640e-01,5.748707e-01,1.142478e-02
71,6.949800e-01,5.765624e-01,1.138842e-02
72,5.971280e-01,5.768481e-01,1.123383e-02
73,4.159360e-01,5.746438e-01,1.129413e-02
74,5.550120e-01,5.743785e-01,1.114462e-02
75,5.400160e-01,5.739203e-01,1.100544e-02
76,5.801560e-01,5.740024e-01,1.086094e-02
77,3.919640e-01,5.716382e-01,1.097418e-02
78,6.730440e-01,5.729383e-01,1.091022e-02
79,5.777960e-01,5.729998e-01,1.077229e-02
80,4.062480e-01,5.709154e-01,1.083742e-02
81,5.650800e-01,5.708434e-01,1.070386e-02
82,7.082720e-01,5.725193e-01,1.070373e-02
83,7.077320e-01,5.741484e-01,1.069802e-02
84,5.727960e-01,5.741323e-01,1.057068e-02
85,4.840800e-01,5.730728e-01,1.049927e-02
86,5.981320e-01,5.733642e-01,1.038123e-02
87,8.198000e-01,5.761968e-01,1.064134e-02
88,6.845800e-01,5.774285e-01,1.059145e-02
89,5.549440e-01,5.771758e-01,1.047546e-02
90,5.596160e-01,5.769807e-01,1.036088e-02
91,5.004960e-01,5.761402e-01,1.028106e-02
92,7.484400e-01,5.780130e-01,1.033848e-02
93,5.880120e-01,5.781206e-01,1.022787e-02
94,7.275240e-01,5.797100e-01,1.024181e-02
95,5.693720e-01,5.796011e-01,1.013458e-02
96,5.848320e-01,5.796556e-01,1.002916e-02
97,7.004280e-01,5.809007e-01,1.000276e-02
98,6.447640e-01,5.815524e-01,9.921891e-03
99,5.548920e-01,5.812831e-01,9.825324e-03
100,5.374840e-01,5.808451e-01,9.736828e-03
