BLOCK,ACTUAL_X,X_AVE,ERROR
1,1.831609e+00,1.831609e+00,0.000000e+00
2,1.854256e+00,1.842933e+00,8.006751e-03
3,1.848712e+00,1.844859e+00,5.564744e-03
4,1.875977e+00,1.852638e+00,7.925185e-03
5,1.849809e+00,1.852073e+00,6.360314e-03
6,1.810149e+00,1.845085e+00,8.293245e-03
7,1.873442e+00,1.849136e+00,8.037197e-03
8,1.810065e+00,1.844252e+00,8.386151e-03
9,1.804595e+00,1.839846e+00,8.533808e-03
10,1.921516e+00,1.848013e+00,1.090960e-02
11,1.775153e+00,1.841389e+00,1.175783e-02
12,1.849935e+00,1.842102e+00,1.079956e-02
13,1.883772e+00,1.845307e+00,1.043369e-02
14,1.797563e+00,1.841897e+00,1.023059e-02
15,1.959591e+00,1.849743e+00,1.219157e-02
16,1.858860e+00,1.850313e+00,1.144291e-02
17,1.797637e+00,1.847214e+00,1.118145e-02
18,1.900572e+00,1.850179e+00,1.094615e-02
19,1.780833e+00,1.846529e+00,1.096164e-02
20,1.776279e+00,1.843016e+00,1.096188e-02
21,1.824200e+00,1.842120e+00,1.047644e-02
22,1.924953e+00,1.845885e+00,1.065536e-02
23,1.865637e+00,1.846744e+00,1.022663e-02
24,1.899884e+00,1.848958e+00,1.003735e-02
25,1.922907e+00,1.851916e+00,1.006227e-02
26,1.795772e+00,1.849757e+00,9.904253e-03
27,1.937219e+00,1.852996e+00,1.005321e-02
28,1.841740e+00,1.852594e+00,9.702206e-03
29,1.781316e+00,1.850136e+00,9.673964e-03
30,1.902051e+00,1.851867e+00,9.505015e-03
31,1.760321e+00,1.848914e+00,9.646245e-03
32,1.817898e+00,1.847944e+00,9.393368e-03
33,1.855205e+00,1.848164e+00,9.111297e-03
34,1.975321e+00,1.851904e+00,9.580173e-03
35,1.803098e+00,1.850510e+00,9.407395e-03
36,1.895135e+00,1.851749e+00,9.227385e-03
37,1.802767e+00,1.850426e+00,9.072464e-03
38,1.785730e+00,1.848723e+00,8.992040e-03
39,1.857716e+00,1.848954e+00,8.764431e-03
40,1.785521e+00,1.847368e+00,8.687603e-03
41,1.860516e+00,1.847689e+00,8.481628e-03
42,1.772772e+00,1.845905e+00,8.465169e-03
43,1.948121e+00,1.848282e+00,8.595589e-03
44,1.782372e+00,1.846784e+00,8.529760e-03
45,1.790088e+00,1.845524e+00,8.432744e-03
46,1.893642e+00,1.846570e+00,8.314049e-03
47,1.977670e+00,1.849360e+00,8.592335e-03
48,1.775153e+00,1.847814e+00,8.551274e-03
49,1.875972e+00,1.848388e+00,8.396045e-03
50,1.911837e+00,1.849657e+00,8.323469e-03
51,1.900870e+00,1.850661e+00,8.220613e-03
52,1.851470e+00,1.850677e+00,8.062539e-03
53,1.872447e+00,1.851088e+00,7.920872e-03
54,1.838814e+00,1.850860e+00,7.777449e-03
55,1.897093e+00,1.851701e+00,7.681333e-03
56,1.875670e+00,1.852129e+00,7.556082e-03
57,1.904140e+00,1.853041e+00,7.478410e-03
58,1.850395e+00,1.852996e+00,7.349611e-03
59,1.891088e+00,1.853641e+00,7.253344e-03
60,1.887647e+00,1.854208e+00,7.154563e-03
61,1.825535e+00,1.853738e+00,7.052700e-03
62,1.863963e+00,1.853903e+00,6.940874e-03
63,1.892349e+00,1.854513e+00,6.857476e-03
64,1.901260e+00,1.855244e+00,6.789117e-03
65,1.852470e+00,1.855201e+00,6.684803e-03
66,1.896051e+00,1.855820e+00,6.612110e-03
67,1.887428e+00,1.856292e+00,6.530230e-03
68,1.919158e+00,1.857216e+00,6.499310e-03
69,1.895874e+00,1.857777e+00,6.429220e-03
70,1.917953e+00,1.858636e+00,6.394590e-03
71,1.753070e+00,1.857149e+00,6.475078e-03
72,1.852707e+00,1.857088e+00,6.385440e-03
73,1.902353e+00,1.857708e+00,6.328004e-03
74,1.869502e+00,1.857867e+00,6.244498e-03
75,1.938930e+00,1.858948e+00,6.254078e-03
76,1.702679e+00,1.856892e+00,6.501013e-03
77,1.908200e+00,1.857558e+00,6.450643e-03
78,1.926367e+00,1.858440e+00,6.427981e-03
79,1.845512e+00,1.858277e+00,6.348697e-03
80,1.854298e+00,1.858227e+00,6.269533e-03
81,1.883819e+00,1.858543e+00,6.200087e-03
82,1.840098e+00,1.858318e+00,6.128555e-03
83,1.817000e+00,1.857820e+00,6.074901e-03
84,1.892628e+00,1.858234e+00,6.016697e-03
85,1.904056e+00,1.858774e+00,5.970013e-03
86,1.673972e+00,1.856625e+00,6.275420e-03
87,1.920814e+00,1.857363e+00,6.246511e-03
88,1.900093e+00,1.857848e+00,6.194372e-03
89,1.866963e+00,1.857951e+00,6.125619e-03
90,1.857437e+00,1.857945e+00,6.057559e-03
91,1.871758e+00,1.858097e+00,5.992894e-03
92,1.814191e+00,1.857619e+00,5.946726e-03
93,1.797219e+00,1.856970e+00,5.918142e-03
94,1.835181e+00,1.856738e+00,5.859721e-03
95,1.897288e+00,1.857165e+00,5.813565e-03
96,1.876688e+00,1.857368e+00,5.756563e-03
97,1.836437e+00,1.857153e+00,5.701260e-03
98,1.885381e+00,1.857441e+00,5.650356e-03
99,1.834000e+00,1.857204e+00,5.598240e-03
100,1.923981e+00,1.857872e+00,5.581943e-03
