BLOCK,ACTUAL_TE,TE_AVE,ERROR
1,-3.611362e-01,-3.611362e-01,0.000000e+00
2,-3.608727e-01,-3.610045e-01,9.316839e-05
3,-3.640972e-01,-3.620354e-01,8.440203e-04
4,-3.629666e-01,-3.622682e-01,6.643492e-04
5,-3.608019e-01,-3.619749e-01,5.926800e-04
6,-3.607934e-01,-3.617780e-01,5.255957e-04
7,-3.622908e-01,-3.618513e-01,4.555868e-04
8,-3.621719e-01,-3.618914e-01,4.003976e-04
9,-3.611594e-01,-3.618100e-01,3.640741e-04
10,-3.632164e-01,-3.619507e-01,3.537884e-04
11,-3.602636e-01,-3.617973e-01,3.533089e-04
12,-3.648695e-01,-3.620533e-01,4.061683e-04
13,-3.637808e-01,-3.621862e-01,3.960657e-04
14,-3.606006e-01,-3.620729e-01,3.836278e-04
15,-3.625446e-01,-3.621044e-01,3.593387e-04
16,-3.616716e-01,-3.620773e-01,3.378966e-04
17,-3.629705e-01,-3.621299e-01,3.220788e-04
18,-3.621792e-01,-3.621326e-01,3.041972e-04
19,-3.621122e-01,-3.621315e-01,2.881887e-04
20,-3.630555e-01,-3.621777e-01,2.774576e-04
21,-3.630070e-01,-3.622172e-01,2.670409e-04
22,-3.611142e-01,-3.621671e-01,2.595671e-04
23,-3.629890e-01,-3.622028e-01,2.507291e-04
24,-3.633725e-01,-3.622516e-01,2.449728e-04
25,-3.626313e-01,-3.622667e-01,2.356443e-04
26,-3.650114e-01,-3.623723e-01,2.491058e-04
27,-3.624554e-01,-3.623754e-01,2.398987e-04
28,-3.649492e-01,-3.624673e-01,2.483180e-04
29,-3.622069e-01,-3.624583e-01,2.399177e-04
30,-3.606456e-01,-3.623979e-01,2.394086e-04
31,-3.642415e-01,-3.624574e-01,2.389582e-04
32,-3.644806e-01,-3.625206e-01,2.397096e-04
33,-3.642100e-01,-3.625718e-01,2.378495e-04
34,-3.602538e-01,-3.625036e-01,2.404267e-04
35,-3.615043e-01,-3.624751e-01,2.352466e-04
36,-3.628207e-01,-3.624847e-01,2.289078e-04
37,-3.618526e-01,-3.624676e-01,2.233575e-04
38,-3.641184e-01,-3.625110e-01,2.216642e-04
39,-3.614650e-01,-3.624842e-01,2.175970e-04
40,-3.633490e-01,-3.625058e-01,2.132283e-04
41,-3.619937e-01,-3.624933e-01,2.083932e-04
42,-3.603003e-01,-3.624411e-01,2.098709e-04
43,-3.602116e-01,-3.623893e-01,2.112980e-04
44,-3.606993e-01,-3.623509e-01,2.099576e-04
45,-3.619779e-01,-3.623426e-01,2.054554e-04
46,-3.653726e-01,-3.624084e-01,2.112847e-04
