BLOCK,ACTUAL_X,X_AVE,ERROR
1,3.330048e+00,3.330048e+00,0.000000e+00
2,3.491721e+00,3.410885e+00,5.715994e-02
3,3.400515e+00,3.407428e+00,3.821100e-02
4,3.697988e+00,3.480068e+00,6.912822e-02
5,3.285867e+00,3.441228e+00,6.530873e-02
6,3.381667e+00,3.431301e+00,5.517322e-02
7,3.608721e+00,3.456647e+00,5.279304e-02
8,3.358830e+00,3.444420e+00,4.758876e-02
9,3.509345e+00,3.451634e+00,4.284442e-02
10,3.506212e+00,3.457092e+00,3.890605e-02
11,3.375715e+00,3.449694e+00,3.606562e-02
12,3.715236e+00,3.471822e+00,3.926628e-02
13,3.491436e+00,3.473331e+00,3.627477e-02
14,3.246067e+00,3.457098e+00,3.713874e-02
15,3.616545e+00,3.467728e+00,3.615207e-02
16,3.342618e+00,3.459908e+00,3.472789e-02
17,3.503012e+00,3.462444e+00,3.277750e-02
18,3.567903e+00,3.468303e+00,3.147580e-02
19,3.309642e+00,3.459952e+00,3.090703e-02
20,3.491430e+00,3.461526e+00,2.940173e-02
21,3.461655e+00,3.461532e+00,2.800165e-02
22,3.499194e+00,3.463244e+00,2.678112e-02
23,3.397121e+00,3.460369e+00,2.577057e-02
24,3.522600e+00,3.462962e+00,2.482690e-02
25,3.714394e+00,3.473019e+00,2.579058e-02
26,3.748352e+00,3.483609e+00,2.688496e-02
27,3.527994e+00,3.485253e+00,2.593943e-02
28,3.397479e+00,3.482118e+00,2.520173e-02
29,3.490715e+00,3.482415e+00,2.433445e-02
30,3.582776e+00,3.485760e+00,2.375214e-02
31,3.364752e+00,3.481857e+00,2.330449e-02
32,3.306733e+00,3.476384e+00,2.320990e-02
33,3.510624e+00,3.477421e+00,2.252975e-02
34,3.710509e+00,3.484277e+00,2.288638e-02
35,3.470127e+00,3.483873e+00,2.223605e-02
36,3.436055e+00,3.482544e+00,2.165802e-02
37,3.284867e+00,3.477202e+00,2.172164e-02
38,3.235479e+00,3.470841e+00,2.206179e-02
39,3.510752e+00,3.471864e+00,2.151982e-02
40,3.286061e+00,3.467219e+00,2.147730e-02
41,3.657097e+00,3.471850e+00,2.144696e-02
42,3.549600e+00,3.473701e+00,2.101606e-02
43,3.345333e+00,3.470716e+00,2.073826e-02
44,3.366570e+00,3.468349e+00,2.040157e-02
45,3.243218e+00,3.463346e+00,2.055246e-02
46,3.325170e+00,3.460342e+00,2.032399e-02
47,3.485115e+00,3.460869e+00,1.989840e-02
48,3.232552e+00,3.456113e+00,2.004431e-02
49,3.348527e+00,3.453917e+00,1.975513e-02
50,3.526758e+00,3.455374e+00,1.941367e-02
51,3.371927e+00,3.453738e+00,1.910184e-02
52,3.493297e+00,3.454498e+00,1.874964e-02
53,3.516861e+00,3.455675e+00,1.843275e-02
54,3.428291e+00,3.455168e+00,1.809838e-02
55,3.585261e+00,3.457533e+00,1.792322e-02
56,3.359170e+00,3.455777e+00,1.768902e-02
57,3.436921e+00,3.455446e+00,1.738178e-02
58,3.474582e+00,3.455776e+00,1.708522e-02
59,3.614800e+00,3.458471e+00,1.700692e-02
60,3.399691e+00,3.457492e+00,1.675166e-02
61,3.462370e+00,3.457572e+00,1.647724e-02
62,3.430497e+00,3.457135e+00,1.621726e-02
63,3.642655e+00,3.460080e+00,1.622500e-02
64,3.405758e+00,3.459231e+00,1.599367e-02
65,3.216594e+00,3.455498e+00,1.617737e-02
66,3.590745e+00,3.457547e+00,1.606152e-02
67,3.317503e+00,3.455457e+00,1.595722e-02
68,3.590842e+00,3.457448e+00,1.584628e-02
69,3.602418e+00,3.459549e+00,1.575529e-02
70,3.236945e+00,3.456369e+00,1.584790e-02
71,3.251127e+00,3.453478e+00,1.588614e-02
72,3.599945e+00,3.455512e+00,1.579521e-02
73,3.587812e+00,3.457325e+00,1.568246e-02
74,3.589521e+00,3.459111e+00,1.557195e-02
75,3.672503e+00,3.461956e+00,1.562210e-02
76,3.404636e+00,3.461202e+00,1.543474e-02
77,3.392121e+00,3.460305e+00,1.526034e-02
78,3.614885e+00,3.462287e+00,1.519283e-02
79,3.203400e+00,3.459010e+00,1.534988e-02
80,3.373570e+00,3.457942e+00,1.519511e-02
81,3.525455e+00,3.458775e+00,1.503036e-02
82,3.377582e+00,3.457785e+00,1.487964e-02
83,3.715673e+00,3.460892e+00,1.502127e-02
84,3.291848e+00,3.458880e+00,1.497664e-02
85,3.401533e+00,3.458205e+00,1.481563e-02
86,3.281036e+00,3.456145e+00,1.478589e-02
87,3.484594e+00,3.456472e+00,1.461955e-02
88,3.331994e+00,3.455058e+00,1.452169e-02
89,3.411588e+00,3.454569e+00,1.436674e-02
90,3.677521e+00,3.457046e+00,1.441910e-02
91,3.511903e+00,3.457649e+00,1.427325e-02
92,3.534703e+00,3.458487e+00,1.414265e-02
93,3.309279e+00,3.456882e+00,1.408129e-02
94,3.424703e+00,3.456540e+00,1.393565e-02
95,3.521382e+00,3.457223e+00,1.380566e-02
96,3.591770e+00,3.458624e+00,1.373281e-02
97,3.576036e+00,3.459834e+00,1.364448e-02
98,3.657309e+00,3.461850e+00,1.365323e-02
99,3.579685e+00,3.463040e+00,1.356710e-02
100,3.629667e+00,3.464706e+00,1.353337e-02
