BLOCK,ACTUAL_M,M_AVE,ERROR
1,1.107600e-02,1.107600e-02,0.000000e+00
2,3.752000e-03,7.414000e-03,2.589425e-03
3,2.108800e-02,1.197200e-02,4.102474e-03
4,5.016000e-03,1.023300e-02,3.425658e-03
5,1.645600e-02,1.147760e-02,2.957991e-03
6,1.536800e-02,1.212600e-02,2.535062e-03
7,1.601200e-02,1.268114e-02,2.232867e-03
8,1.322800e-02,1.274950e-02,1.954805e-03
9,1.181200e-02,1.264533e-02,1.740377e-03
10,1.932800e-02,1.331360e-02,1.689776e-03
11,5.756000e-03,1.262655e-02,1.670005e-03
12,1.335600e-02,1.268733e-02,1.531944e-03
13,2.047200e-02,1.328615e-02,1.526659e-03
14,1.198400e-02,1.319314e-02,1.420442e-03
15,9.260000e-03,1.293093e-02,1.349731e-03
16,2.030000e-02,1.339150e-02,1.341653e-03
17,8.052000e-03,1.307741e-02,1.298977e-03
18,1.382400e-02,1.311889e-02,1.227473e-03
19,1.792400e-02,1.337179e-02,1.188637e-03
20,1.558400e-02,1.348240e-02,1.134340e-03
21,1.171200e-02,1.339810e-02,1.083452e-03
22,1.156800e-02,1.331491e-02,1.037393e-03
23,1.126400e-02,1.322574e-02,9.961138e-04
24,1.314400e-02,1.322233e-02,9.546148e-04
25,1.013600e-02,1.309888e-02,9.243784e-04
26,9.960000e-03,1.297815e-02,8.966743e-04
27,6.380000e-03,1.273378e-02,8.961463e-04
28,1.789600e-02,1.291814e-02,8.829022e-04
29,1.111600e-02,1.285600e-02,8.546415e-04
30,1.906400e-02,1.306293e-02,8.508370e-04
31,1.365200e-02,1.308194e-02,8.236028e-04
32,1.349200e-02,1.309475e-02,7.979649e-04
33,2.048800e-02,1.331879e-02,8.046203e-04
34,1.704000e-02,1.342824e-02,7.883636e-04
35,9.556000e-03,1.331760e-02,7.735630e-04
36,1.115200e-02,1.325744e-02,7.544105e-04
37,1.451600e-02,1.329146e-02,7.347874e-04
38,2.175600e-02,1.351421e-02,7.484533e-04
39,8.364000e-03,1.338215e-02,7.408206e-04
40,1.904800e-02,1.352380e-02,7.357169e-04
41,1.218800e-02,1.349122e-02,7.184937e-04
42,1.197600e-02,1.345514e-02,7.022918e-04
43,1.544400e-02,1.350140e-02,6.874808e-04
44,9.620000e-03,1.341318e-02,6.774922e-04
45,1.775600e-02,1.350969e-02,6.692751e-04
46,1.394400e-02,1.351913e-02,6.547922e-04
47,1.171600e-02,1.348077e-02,6.419834e-04
48,1.300800e-02,1.347092e-02,6.286843e-04
49,1.626400e-02,1.352792e-02,6.184327e-04
50,1.776400e-02,1.361264e-02,6.118397e-04
51,1.686000e-02,1.367631e-02,6.031470e-04
52,1.621200e-02,1.372508e-02,5.935159e-04
53,1.475200e-02,1.374445e-02,5.826337e-04
54,1.519200e-02,1.377126e-02,5.724605e-04
55,6.748000e-03,1.364356e-02,5.761183e-04
56,1.257600e-02,1.362450e-02,5.661458e-04
57,1.500400e-02,1.364870e-02,5.567305e-04
58,1.502000e-02,1.367234e-02,5.476335e-04
59,8.288000e-03,1.358108e-02,5.459026e-04
60,2.513200e-02,1.377360e-02,5.697396e-04
61,1.464800e-02,1.378793e-02,5.605799e-04
62,9.880000e-03,1.372490e-02,5.550706e-04
63,1.192000e-02,1.369625e-02,5.469988e-04
64,1.626000e-02,1.373631e-02,5.399167e-04
65,1.030800e-02,1.368357e-02,5.341803e-04
66,1.330000e-02,1.367776e-02,5.261183e-04
67,1.862000e-02,1.375152e-02,5.234113e-04
68,1.736000e-02,1.380459e-02,5.183972e-04
69,1.154400e-02,1.377183e-02,5.119184e-04
70,9.944000e-03,1.371714e-02,5.075175e-04
71,1.208800e-02,1.369420e-02,5.008878e-04
72,1.772400e-02,1.375017e-02,4.970482e-04
73,1.217600e-02,1.372860e-02,4.907069e-04
74,1.159600e-02,1.369978e-02,4.849212e-04
75,1.523200e-02,1.372021e-02,4.788858e-04
76,2.202000e-02,1.382942e-02,4.848769e-04
77,1.858800e-02,1.389122e-02,4.825021e-04
78,1.306000e-02,1.388056e-02,4.764338e-04
79,2.100800e-02,1.397078e-02,4.788692e-04
80,1.168400e-02,1.394220e-02,4.737357e-04
81,1.558400e-02,1.396247e-02,4.683206e-04
82,1.448800e-02,1.396888e-02,4.626532e-04
83,1.849600e-02,1.402342e-02,4.602830e-04
84,1.088800e-02,1.398610e-02,4.563144e-04
85,1.396400e-02,1.398584e-02,4.509461e-04
86,1.238800e-02,1.396726e-02,4.460851e-04
87,1.825600e-02,1.401655e-02,4.436731e-04
88,1.677200e-02,1.404786e-02,4.397349e-04
89,3.504000e-03,1.392939e-02,4.504702e-04
90,1.741600e-02,1.396813e-02,4.471277e-04
91,1.268000e-02,1.395398e-02,4.424382e-04
92,1.807200e-02,1.399874e-02,4.398875e-04
93,1.740000e-02,1.403531e-02,4.366752e-04
94,2.088800e-02,1.410821e-02,4.380727e-04
95,1.726800e-02,1.414147e-02,4.347223e-04
96,1.264000e-02,1.412583e-02,4.304752e-04
97,1.552400e-02,1.414025e-02,4.262785e-04
98,9.760000e-03,1.409555e-02,4.242655e-04
99,1.194000e-02,1.407378e-02,4.205384e-04
100,1.296800e-02,1.406272e-02,4.164783e-04
