BLOCK,ACTUAL_TE,TE_AVE,ERROR
1,-3.609440e-01,-3.609440e-01,0.000000e+00
2,-3.606640e-01,-3.608040e-01,9.899495e-05
3,-3.632880e-01,-3.616320e-01,6.792728e-04
4,-3.629280e-01,-3.619560e-01,5.816150e-04
5,-3.613840e-01,-3.618416e-01,4.764100e-04
6,-3.604160e-01,-3.616040e-01,4.523941e-04
7,-3.624320e-01,-3.617223e-01,4.029336e-04
8,-3.614160e-01,-3.616840e-01,3.543812e-04
9,-3.607920e-01,-3.615849e-01,3.285727e-04
10,-3.626240e-01,-3.616888e-01,3.117136e-04
11,-3.608720e-01,-3.616145e-01,2.920864e-04
12,-3.644480e-01,-3.618507e-01,3.504211e-04
13,-3.623520e-01,-3.618892e-01,3.255807e-04
14,-3.607040e-01,-3.618046e-01,3.131384e-04
15,-3.625200e-01,-3.618523e-01,2.958725e-04
16,-3.609840e-01,-3.617980e-01,2.823132e-04
17,-3.633280e-01,-3.618880e-01,2.796846e-04
18,-3.613600e-01,-3.618587e-01,2.656804e-04
19,-3.618800e-01,-3.618598e-01,2.516996e-04
20,-3.629520e-01,-3.619144e-01,2.449673e-04
21,-3.621600e-01,-3.619261e-01,2.335812e-04
22,-3.604720e-01,-3.618600e-01,2.321269e-04
23,-3.629040e-01,-3.619054e-01,2.264290e-04
24,-3.628640e-01,-3.619453e-01,2.204892e-04
25,-3.621040e-01,-3.619517e-01,2.117609e-04
26,-3.654080e-01,-3.620846e-01,2.417679e-04
27,-3.625920e-01,-3.621034e-01,2.335427e-04
28,-3.646160e-01,-3.621931e-01,2.418280e-04
29,-3.616640e-01,-3.621749e-01,2.341764e-04
30,-3.599600e-01,-3.621011e-01,2.377242e-04
31,-3.633360e-01,-3.621409e-01,2.333696e-04
32,-3.642400e-01,-3.622065e-01,2.351152e-04
33,-3.638400e-01,-3.622560e-01,2.331431e-04
34,-3.599840e-01,-3.621892e-01,2.356679e-04
35,-3.616720e-01,-3.621744e-01,2.293973e-04
36,-3.621520e-01,-3.621738e-01,2.230260e-04
37,-3.613920e-01,-3.621526e-01,2.179969e-04
38,-3.630960e-01,-3.621775e-01,2.136689e-04
39,-3.617200e-01,-3.621657e-01,2.085120e-04
40,-3.637120e-01,-3.622044e-01,2.068514e-04
41,-3.620560e-01,-3.622008e-01,2.018379e-04
42,-3.604960e-01,-3.621602e-01,2.010722e-04
43,-3.594960e-01,-3.620982e-01,2.057206e-04
44,-3.598400e-01,-3.620469e-01,2.073484e-04
45,-3.611040e-01,-3.620260e-01,2.037966e-04
46,-3.648800e-01,-3.620880e-01,2.085971e-04
47,-3.634480e-01,-3.621169e-01,2.061561e-04
48,-3.638880e-01,-3.621538e-01,2.051364e-04
49,-3.658480e-01,-3.622292e-01,2.143565e-04
50,-3.626800e-01,-3.622382e-01,2.102589e-04
51,-3.587040e-01,-3.621689e-01,2.172563e-04
52,-3.625840e-01,-3.621769e-01,2.132248e-04
53,-3.641840e-01,-3.622148e-01,2.125380e-04
54,-3.614720e-01,-3.622010e-01,2.090468e-04
55,-3.611920e-01,-3.621827e-01,2.060494e-04
56,-3.627920e-01,-3.621936e-01,2.026570e-04
57,-3.597120e-01,-3.621500e-01,2.037243e-04
58,-3.624320e-01,-3.621549e-01,2.002698e-04
59,-3.605520e-01,-3.621277e-01,1.987096e-04
60,-3.595600e-01,-3.620849e-01,1.999531e-04
61,-3.607920e-01,-3.620637e-01,1.977954e-04
62,-3.639840e-01,-3.620947e-01,1.970151e-04
63,-3.605120e-01,-3.620696e-01,1.954830e-04
64,-3.634880e-01,-3.620918e-01,1.936809e-04
65,-3.623680e-01,-3.620960e-01,1.907478e-04
66,-3.606160e-01,-3.620736e-01,1.891712e-04
67,-3.573600e-01,-3.620032e-01,1.990000e-04
68,-3.632960e-01,-3.620222e-01,1.969795e-04
69,-3.617760e-01,-3.620187e-01,1.941571e-04
70,-3.600160e-01,-3.619901e-01,1.934798e-04
71,-3.607120e-01,-3.619721e-01,1.915902e-04
72,-3.609200e-01,-3.619574e-01,1.894856e-04
73,-3.630480e-01,-3.619724e-01,1.874779e-04
74,-3.637600e-01,-3.619965e-01,1.864943e-04
75,-3.619760e-01,-3.619963e-01,1.840079e-04
76,-3.646480e-01,-3.620312e-01,1.848652e-04
77,-3.610880e-01,-3.620189e-01,1.828697e-04
78,-3.589360e-01,-3.619794e-01,1.847471e-04
79,-3.617920e-01,-3.619770e-01,1.824238e-04
80,-3.604080e-01,-3.619574e-01,1.811947e-04
81,-3.620240e-01,-3.619582e-01,1.789596e-04
82,-3.576320e-01,-3.619055e-01,1.843901e-04
83,-3.627280e-01,-3.619154e-01,1.824346e-04
84,-3.621840e-01,-3.619186e-01,1.802908e-04
85,-3.625680e-01,-3.619262e-01,1.783316e-04
86,-3.600720e-01,-3.619047e-01,1.775565e-04
87,-3.616480e-01,-3.619017e-01,1.755402e-04
88,-3.625200e-01,-3.619087e-01,1.736859e-04
89,-3.608880e-01,-3.618973e-01,1.721126e-04
90,-3.617520e-01,-3.618956e-01,1.702079e-04
91,-3.642800e-01,-3.619218e-01,1.703422e-04
92,-3.609920e-01,-3.619117e-01,1.687903e-04
93,-3.634720e-01,-3.619285e-01,1.678070e-04
94,-3.616800e-01,-3.619259e-01,1.660427e-04
95,-3.617360e-01,-3.619239e-01,1.643069e-04
96,-3.606640e-01,-3.619108e-01,1.631186e-04
97,-3.574640e-01,-3.618649e-01,1.677552e-04
98,-3.625440e-01,-3.618718e-01,1.661864e-04
99,-3.612800e-01,-3.618659e-01,1.646153e-04
100,-3.597840e-01,-3.618450e-01,1.642803e-04
