BLOCK,ACTUAL_M,M_AVE,ERROR
1,4.162800e-02,4.162800e-02,0.000000e+00
2,2.576800e-02,3.369800e-02,5.607357e-03
3,4.559200e-02,3.766267e-02,4.945046e-03
4,2.682000e-02,3.495200e-02,4.389290e-03
5,4.363200e-02,3.668800e-02,3.839415e-03
6,2.288400e-02,3.438733e-02,3.827241e-03
7,6.415200e-02,3.863943e-02,5.124358e-03
8,4.076800e-02,3.890550e-02,4.490715e-03
9,4.082000e-02,3.911822e-02,3.996782e-03
10,4.844800e-02,4.005120e-02,3.704397e-03
11,4.263600e-02,4.028618e-02,3.375078e-03
12,5.549600e-02,4.155367e-02,3.323308e-03
13,3.693200e-02,4.119815e-02,3.086626e-03
14,3.560000e-02,4.079829e-02,2.891938e-03
15,4.156000e-02,4.084907e-02,2.699588e-03
16,7.034400e-02,4.269250e-02,3.096954e-03
17,3.146400e-02,4.203200e-02,2.984383e-03
18,3.997200e-02,4.191756e-02,2.820778e-03
19,4.791200e-02,4.223305e-02,2.689902e-03
20,4.751600e-02,4.249720e-02,2.568343e-03
21,3.322400e-02,4.205562e-02,2.483712e-03
22,3.607200e-02,4.178364e-02,2.385662e-03
23,5.974400e-02,4.256452e-02,2.406347e-03
24,3.476000e-02,4.223933e-02,2.327952e-03
25,4.506400e-02,4.235232e-02,2.237574e-03
26,5.302400e-02,4.276277e-02,2.188835e-03
27,4.414400e-02,4.281393e-02,2.108365e-03
28,4.246000e-02,4.280129e-02,2.033104e-03
29,4.838400e-02,4.299379e-02,1.972090e-03
30,5.019200e-02,4.323373e-02,1.920894e-03
31,4.236800e-02,4.320581e-02,1.859133e-03
32,4.233200e-02,4.317850e-02,1.801236e-03
33,5.834800e-02,4.363818e-02,1.804356e-03
34,4.073200e-02,4.355271e-02,1.753310e-03
35,3.488400e-02,4.330503e-02,1.720620e-03
36,3.992400e-02,4.321111e-02,1.675387e-03
37,4.621200e-02,4.329222e-02,1.632068e-03
38,6.714400e-02,4.391989e-02,1.705553e-03
39,4.576400e-02,4.396718e-02,1.662476e-03
40,4.953600e-02,4.410640e-02,1.626733e-03
41,3.545600e-02,4.389541e-02,1.600680e-03
42,4.776800e-02,4.398762e-02,1.565222e-03
43,5.530400e-02,4.425079e-02,1.550788e-03
44,3.453600e-02,4.403000e-02,1.531180e-03
45,4.706000e-02,4.409733e-02,1.498633e-03
46,5.194000e-02,4.426783e-02,1.475721e-03
47,4.560400e-02,4.429626e-02,1.444596e-03
48,3.414400e-02,4.408475e-02,1.429900e-03
49,5.072000e-02,4.422016e-02,1.407116e-03
50,3.838000e-02,4.410336e-02,1.383813e-03
51,4.348400e-02,4.409122e-02,1.356732e-03
52,3.786000e-02,4.397138e-02,1.335923e-03
53,3.774800e-02,4.385396e-02,1.315867e-03
54,3.594400e-02,4.370748e-02,1.299627e-03
55,4.570000e-02,4.374371e-02,1.276502e-03
56,4.361600e-02,4.374143e-02,1.253709e-03
57,4.634800e-02,4.378716e-02,1.232548e-03
58,4.798400e-02,4.385952e-02,1.213419e-03
59,5.039200e-02,4.397024e-02,1.197894e-03
60,6.434400e-02,4.430980e-02,1.225111e-03
61,4.218000e-02,4.427489e-02,1.205525e-03
62,4.727600e-02,4.432329e-02,1.187052e-03
63,3.350000e-02,4.415149e-02,1.180577e-03
64,4.059600e-02,4.409594e-02,1.163437e-03
65,2.943200e-02,4.387034e-02,1.167205e-03
66,3.316800e-02,4.370818e-02,1.160730e-03
67,4.578800e-02,4.373922e-02,1.143820e-03
68,5.857200e-02,4.395735e-02,1.147610e-03
69,5.838800e-02,4.416649e-02,1.149877e-03
70,3.878000e-02,4.408954e-02,1.136022e-03
71,4.374800e-02,4.408473e-02,1.120032e-03
72,4.406000e-02,4.408439e-02,1.104476e-03
73,4.058000e-02,4.403638e-02,1.090389e-03
74,3.207600e-02,4.387476e-02,1.087567e-03
75,3.854800e-02,4.380373e-02,1.075382e-03
76,6.060800e-02,4.402484e-02,1.083725e-03
77,4.033600e-02,4.397694e-02,1.070709e-03
78,4.809600e-02,4.402974e-02,1.058284e-03
79,4.517600e-02,4.404425e-02,1.044987e-03
80,4.676400e-02,4.407825e-02,1.032478e-03
81,6.255600e-02,4.430637e-02,1.044628e-03
82,4.566400e-02,4.432293e-02,1.032020e-03
83,4.523200e-02,4.433388e-02,1.019644e-03
84,5.879600e-02,4.450605e-02,1.021937e-03
85,4.955600e-02,4.456546e-02,1.011640e-03
86,5.479200e-02,4.468437e-02,1.006841e-03
87,4.422400e-02,4.467908e-02,9.952824e-04
88,4.260800e-02,4.465555e-02,9.842506e-04
89,2.804800e-02,4.446894e-02,9.907224e-04
90,3.544000e-02,4.436862e-02,9.847806e-04
91,4.124000e-02,4.433424e-02,9.745588e-04
92,4.488400e-02,4.434022e-02,9.639841e-04
93,6.300400e-02,4.454090e-02,9.742845e-04
94,6.445600e-02,4.475277e-02,9.866862e-04
95,4.323600e-02,4.473680e-02,9.764292e-04
96,4.439200e-02,4.473321e-02,9.662646e-04
97,5.826800e-02,4.487274e-02,9.663254e-04
98,4.016400e-02,4.482469e-02,9.576587e-04
99,4.927600e-02,4.486966e-02,9.490403e-04
100,4.569600e-02,4.487792e-02,9.395859e-04
