BLOCK,ACTUAL_TE,TE_AVE,ERROR
1,-4.324098e-01,-4.324098e-01,0.000000e+00
2,-4.318675e-01,-4.321386e-01,1.917108e-04
3,-4.348051e-01,-4.330275e-01,7.368921e-04
4,-4.338740e-01,-4.332391e-01,5.822668e-04
5,-4.315518e-01,-4.329016e-01,5.550506e-04
6,-4.321366e-01,-4.327741e-01,4.769617e-04
7,-4.334767e-01,-4.328745e-01,4.192516e-04
8,-4.319901e-01,-4.327640e-01,3.811428e-04
9,-4.308361e-01,-4.325498e-01,3.944213e-04
10,-4.333701e-01,-4.326318e-01,3.634098e-04
11,-4.317115e-01,-4.325481e-01,3.398658e-04
12,-4.335993e-01,-4.326357e-01,3.226347e-04
13,-4.356384e-01,-4.328667e-01,3.714035e-04
14,-4.316500e-01,-4.327798e-01,3.548970e-04
15,-4.334354e-01,-4.328235e-01,3.339181e-04
16,-4.305118e-01,-4.326790e-01,3.428828e-04
17,-4.319509e-01,-4.326362e-01,3.253774e-04
18,-4.342858e-01,-4.327278e-01,3.199476e-04
19,-4.304774e-01,-4.326094e-01,3.242926e-04
20,-4.344786e-01,-4.327029e-01,3.212639e-04
21,-4.356728e-01,-4.328443e-01,3.356544e-04
22,-4.320269e-01,-4.328071e-01,3.224472e-04
23,-4.339531e-01,-4.328569e-01,3.122537e-04
24,-4.350729e-01,-4.329493e-01,3.125958e-04
25,-4.340670e-01,-4.329940e-01,3.032721e-04
26,-4.328942e-01,-4.329901e-01,2.916321e-04
27,-4.350400e-01,-4.330661e-01,2.905451e-04
28,-4.368025e-01,-4.331995e-01,3.092984e-04
29,-4.320507e-01,-4.331599e-01,3.011590e-04
30,-4.311229e-01,-4.330920e-01,2.986769e-04
31,-4.326512e-01,-4.330778e-01,2.893804e-04
32,-4.336660e-01,-4.330962e-01,2.809205e-04
33,-4.367724e-01,-4.332076e-01,2.936667e-04
34,-4.320419e-01,-4.331733e-01,2.870237e-04
35,-4.334187e-01,-4.331803e-01,2.789087e-04
36,-4.336043e-01,-4.331921e-01,2.714098e-04
37,-4.337734e-01,-4.332078e-01,2.645287e-04
