BLOCK,ACTUAL_M,M_AVE,ERROR
1,1.786720e-01,1.786720e-01,0.000000e+00
2,2.522000e-01,2.154360e-01,2.599607e-02
3,2.832320e-01,2.380347e-01,2.531443e-02
4,2.617520e-01,2.439640e-01,1.966797e-02
5,3.007360e-01,2.553184e-01,1.872721e-02
6,2.293800e-01,2.509953e-01,1.609726e-02
7,2.711000e-01,2.538674e-01,1.405153e-02
8,2.885440e-01,2.582020e-01,1.294640e-02
9,2.474840e-01,2.570111e-01,1.156255e-02
10,2.921440e-01,2.605244e-01,1.092703e-02
11,1.450800e-01,2.500295e-01,1.409994e-02
12,1.574760e-01,2.423167e-01,1.488570e-02
13,2.997800e-01,2.467369e-01,1.438197e-02
14,1.690440e-01,2.411874e-01,1.438558e-02
15,1.948680e-01,2.380995e-01,1.375397e-02
16,2.329040e-01,2.377748e-01,1.289818e-02
17,1.270960e-01,2.312642e-01,1.368430e-02
18,1.744360e-01,2.281071e-01,1.328326e-02
19,3.050760e-01,2.321581e-01,1.318740e-02
20,2.395120e-01,2.325258e-01,1.253315e-02
21,2.267120e-01,2.322490e-01,1.193939e-02
22,2.190240e-01,2.316478e-01,1.141182e-02
23,2.438640e-01,2.321790e-01,1.092800e-02
24,2.400680e-01,2.325077e-01,1.047761e-02
25,2.511280e-01,2.332525e-01,1.008495e-02
26,2.417760e-01,2.335803e-01,9.702392e-03
27,2.876440e-01,2.355827e-01,9.547430e-03
28,3.109760e-01,2.382753e-01,9.578621e-03
29,2.563960e-01,2.389001e-01,9.268682e-03
30,2.674080e-01,2.398504e-01,9.008307e-03
31,2.213000e-01,2.392520e-01,8.737569e-03
32,2.602360e-01,2.399078e-01,8.489091e-03
33,3.148560e-01,2.421789e-01,8.530249e-03
34,2.270800e-01,2.417348e-01,8.290910e-03
35,1.752760e-01,2.398360e-01,8.268607e-03
36,2.358400e-01,2.397250e-01,8.039669e-03
37,2.720920e-01,2.405998e-01,7.869829e-03
38,2.724840e-01,2.414388e-01,7.707327e-03
39,1.560480e-01,2.392493e-01,7.814517e-03
40,2.839440e-01,2.403667e-01,7.698623e-03
41,1.959800e-01,2.392841e-01,7.586589e-03
42,2.500360e-01,2.395401e-01,7.410274e-03
43,2.581000e-01,2.399717e-01,7.250502e-03
44,2.405400e-01,2.399846e-01,7.085729e-03
45,3.008760e-01,2.413378e-01,7.056288e-03
46,3.071040e-01,2.427675e-01,7.046241e-03
47,2.662240e-01,2.432666e-01,6.913973e-03
48,2.556160e-01,2.435238e-01,6.774717e-03
49,3.193360e-01,2.450710e-01,6.810837e-03
50,2.504000e-01,2.451776e-01,6.675454e-03
51,1.878720e-01,2.440540e-01,6.638457e-03
52,1.889440e-01,2.429942e-01,6.594849e-03
53,2.324760e-01,2.427957e-01,6.473403e-03
54,2.342680e-01,2.426378e-01,6.355451e-03
55,2.214040e-01,2.422517e-01,6.251613e-03
56,2.443640e-01,2.422894e-01,6.140091e-03
57,2.233360e-01,2.419569e-01,6.041367e-03
58,1.904840e-01,2.410694e-01,6.002035e-03
59,2.518640e-01,2.412524e-01,5.903093e-03
60,3.513840e-01,2.430879e-01,6.083391e-03
61,1.990040e-01,2.423652e-01,6.026437e-03
62,1.602680e-01,2.410411e-01,6.072967e-03
63,2.141760e-01,2.406147e-01,5.991524e-03
64,2.790800e-01,2.412157e-01,5.927974e-03
65,2.388360e-01,2.411791e-01,5.836888e-03
66,2.324160e-01,2.410463e-01,5.749960e-03
67,2.605400e-01,2.413373e-01,5.671496e-03
68,3.047720e-01,2.422701e-01,5.664292e-03
69,2.632800e-01,2.425746e-01,5.590379e-03
70,2.926960e-01,2.432906e-01,5.556181e-03
71,2.583760e-01,2.435031e-01,5.481986e-03
72,1.995240e-01,2.428923e-01,5.439771e-03
73,2.029400e-01,2.423450e-01,5.392715e-03
74,2.359240e-01,2.422582e-01,5.320538e-03
75,2.328480e-01,2.421327e-01,5.251077e-03
76,2.469440e-01,2.421961e-01,5.182365e-03
77,2.815640e-01,2.427073e-01,5.140220e-03
78,3.405280e-01,2.439614e-01,5.225070e-03
79,2.482720e-01,2.440160e-01,5.159214e-03
80,2.413720e-01,2.439830e-01,5.094830e-03
81,2.079960e-01,2.435387e-01,5.051265e-03
82,2.854640e-01,2.440500e-01,5.015473e-03
83,2.706200e-01,2.443701e-01,4.965252e-03
84,2.555480e-01,2.445031e-01,4.907924e-03
85,2.562480e-01,2.446413e-01,4.852129e-03
86,3.072720e-01,2.453696e-01,4.850054e-03
87,2.967440e-01,2.459601e-01,4.830121e-03
88,2.690120e-01,2.462220e-01,4.782331e-03
89,1.766720e-01,2.454406e-01,4.792019e-03
90,2.314240e-01,2.452848e-01,4.741305e-03
91,2.591200e-01,2.454369e-01,4.691639e-03
92,2.521680e-01,2.455100e-01,4.641214e-03
93,3.024960e-01,2.461228e-01,4.631581e-03
94,2.688560e-01,2.463646e-01,4.588618e-03
95,2.809120e-01,2.467283e-01,4.554704e-03
96,2.272720e-01,2.465256e-01,4.511766e-03
97,3.014960e-01,2.470923e-01,4.500703e-03
98,2.124400e-01,2.467387e-01,4.468646e-03
99,2.512360e-01,2.467842e-01,4.423739e-03
100,1.793640e-01,2.461100e-01,4.430580e-03
