BLOCK,ACTUAL_X,X_AVE,ERROR
1,2.810700e+00,2.810700e+00,0.000000e+00
2,2.833167e+00,2.821933e+00,7.943166e-03
3,2.806561e+00,2.816809e+00,6.748764e-03
4,2.954106e+00,2.851133e+00,3.015338e-02
5,2.735583e+00,2.828023e+00,3.176732e-02
6,2.724550e+00,2.810778e+00,3.080013e-02
7,2.809783e+00,2.810636e+00,2.640044e-02
8,2.732050e+00,2.800813e+00,2.486084e-02
9,2.749722e+00,2.795136e+00,2.273740e-02
10,2.877278e+00,2.803350e+00,2.189719e-02
11,2.688667e+00,2.792924e+00,2.225051e-02
12,2.891022e+00,2.801099e+00,2.184646e-02
13,2.805822e+00,2.801462e+00,2.016899e-02
14,2.643378e+00,2.790171e+00,2.165981e-02
15,2.817367e+00,2.791984e+00,2.029156e-02
16,2.694056e+00,2.785863e+00,1.992503e-02
17,2.670772e+00,2.779093e+00,1.986986e-02
18,2.864622e+00,2.783845e+00,1.932577e-02
19,2.589433e+00,2.773613e+00,2.084210e-02
20,2.734250e+00,2.771644e+00,1.989270e-02
21,2.833022e+00,2.774567e+00,1.915894e-02
22,2.901428e+00,2.780334e+00,1.913619e-02
23,2.660006e+00,2.775102e+00,1.900587e-02
24,2.747161e+00,2.773938e+00,1.824958e-02
25,2.931922e+00,2.780257e+00,1.858154e-02
26,2.873094e+00,2.783828e+00,1.820670e-02
27,2.725250e+00,2.781658e+00,1.766117e-02
28,2.768839e+00,2.781200e+00,1.703635e-02
29,2.694978e+00,2.778227e+00,1.670632e-02
30,2.865233e+00,2.781127e+00,1.639924e-02
31,2.884761e+00,2.784470e+00,1.620740e-02
32,2.771711e+00,2.784072e+00,1.570582e-02
33,2.730272e+00,2.782441e+00,1.531426e-02
34,3.001622e+00,2.788888e+00,1.616381e-02
35,2.854078e+00,2.790750e+00,1.580894e-02
36,2.846261e+00,2.792292e+00,1.544482e-02
37,2.738800e+00,2.790847e+00,1.509490e-02
38,2.667928e+00,2.787612e+00,1.504026e-02
39,2.742950e+00,2.786467e+00,1.469815e-02
40,2.573961e+00,2.781154e+00,1.526065e-02
41,2.891556e+00,2.783847e+00,1.512413e-02
42,2.795250e+00,2.784118e+00,1.476647e-02
43,2.817889e+00,2.784904e+00,1.444394e-02
44,2.723906e+00,2.783517e+00,1.418204e-02
45,2.651294e+00,2.780579e+00,1.416799e-02
46,2.720611e+00,2.779275e+00,1.391984e-02
47,2.772911e+00,2.779140e+00,1.362433e-02
48,2.596278e+00,2.775330e+00,1.386289e-02
49,2.839917e+00,2.776649e+00,1.364249e-02
50,2.870228e+00,2.778520e+00,1.349741e-02
51,2.815772e+00,2.779251e+00,1.325251e-02
52,2.766183e+00,2.778999e+00,1.300003e-02
53,2.867983e+00,2.780678e+00,1.286271e-02
54,2.808133e+00,2.781187e+00,1.263455e-02
55,2.852122e+00,2.782476e+00,1.247049e-02
56,2.700172e+00,2.781007e+00,1.233411e-02
57,2.797144e+00,2.781290e+00,1.212097e-02
58,2.853550e+00,2.782536e+00,1.197584e-02
59,2.791967e+00,2.782695e+00,1.177393e-02
60,2.696883e+00,2.781265e+00,1.166424e-02
61,2.821983e+00,2.781933e+00,1.149210e-02
62,2.771906e+00,2.781771e+00,1.130789e-02
63,2.863539e+00,2.783069e+00,1.120263e-02
64,2.795861e+00,2.783269e+00,1.102938e-02
65,2.619667e+00,2.780752e+00,1.114318e-02
66,2.816544e+00,2.781294e+00,1.098754e-02
67,2.796278e+00,2.781518e+00,1.082582e-02
68,2.930922e+00,2.783715e+00,1.088729e-02
69,2.837761e+00,2.784498e+00,1.075764e-02
70,2.748794e+00,2.783988e+00,1.061604e-02
71,2.722844e+00,2.783127e+00,1.050139e-02
72,2.849839e+00,2.784054e+00,1.039634e-02
73,2.901483e+00,2.785662e+00,1.037763e-02
74,2.796389e+00,2.785807e+00,1.023840e-02
75,2.883178e+00,2.787105e+00,1.018387e-02
76,2.651528e+00,2.785321e+00,1.020492e-02
77,2.744094e+00,2.784786e+00,1.008643e-02
78,2.793450e+00,2.784897e+00,9.957724e-03
79,2.667761e+00,2.783414e+00,9.941455e-03
80,2.699272e+00,2.782363e+00,9.872668e-03
81,2.808578e+00,2.782686e+00,9.756087e-03
82,2.766417e+00,2.782488e+00,9.639127e-03
83,2.912933e+00,2.784060e+00,9.650268e-03
84,2.679311e+00,2.782813e+00,9.615615e-03
85,2.684833e+00,2.781660e+00,9.571332e-03
86,2.530867e+00,2.778744e+00,9.894323e-03
87,2.922772e+00,2.780399e+00,9.918126e-03
88,2.766628e+00,2.780243e+00,9.806655e-03
89,2.864511e+00,2.781189e+00,9.742069e-03
90,2.786044e+00,2.781243e+00,9.633973e-03
91,2.753933e+00,2.780943e+00,9.532779e-03
92,2.755217e+00,2.780664e+00,9.433262e-03
93,2.721594e+00,2.780028e+00,9.353188e-03
94,2.820233e+00,2.780456e+00,9.263460e-03
95,2.791756e+00,2.780575e+00,9.166713e-03
96,2.868067e+00,2.781487e+00,9.116419e-03
97,2.842617e+00,2.782117e+00,9.044192e-03
98,2.892872e+00,2.783247e+00,9.022240e-03
99,2.727511e+00,2.782684e+00,8.948654e-03
100,2.815956e+00,2.783017e+00,8.865351e-03
