BLOCK,ACTUAL_CV,CV_AVE,ERROR
1,2.403082e-01,2.403082e-01,0.000000e+00
2,2.510515e-01,2.456799e-01,3.798315e-03
3,2.397548e-01,2.437048e-01,3.002101e-03
4,2.489947e-01,2.450273e-01,2.526123e-03
5,2.486932e-01,2.457605e-01,2.124636e-03
6,2.530103e-01,2.469688e-01,2.086007e-03
7,2.476487e-01,2.470659e-01,1.790266e-03
8,2.384314e-01,2.459866e-01,1.863646e-03
9,2.485953e-01,2.462765e-01,1.678963e-03
10,2.417974e-01,2.458285e-01,1.569675e-03
11,2.407186e-01,2.453640e-01,1.494138e-03
12,2.450593e-01,2.453386e-01,1.369842e-03
13,2.456221e-01,2.453604e-01,1.264643e-03
14,2.455671e-01,2.453752e-01,1.174398e-03
15,2.472962e-01,2.455032e-01,1.103065e-03
16,2.428962e-01,2.453403e-01,1.046089e-03
17,2.448541e-01,2.453117e-01,9.849457e-04
18,2.510555e-01,2.456308e-01,9.805548e-04
19,2.447651e-01,2.455852e-01,9.300046e-04
20,2.474221e-01,2.456771e-01,8.880280e-04
21,2.389196e-01,2.453553e-01,9.021590e-04
22,2.479263e-01,2.454722e-01,8.686882e-04
23,2.457129e-01,2.454826e-01,8.309822e-04
24,2.433182e-01,2.453924e-01,8.012368e-04
25,2.513704e-01,2.456316e-01,8.040774e-04
26,2.472080e-01,2.456922e-01,7.754341e-04
27,2.520632e-01,2.459282e-01,7.817916e-04
28,2.417057e-01,2.457774e-01,7.682772e-04
29,2.441067e-01,2.457197e-01,7.439417e-04
30,2.499131e-01,2.458595e-01,7.321571e-04
31,2.417376e-01,2.457266e-01,7.205119e-04
32,2.430784e-01,2.456438e-01,7.027321e-04
33,2.406290e-01,2.454918e-01,6.976743e-04
34,2.449649e-01,2.454763e-01,6.773266e-04
35,2.374602e-01,2.452473e-01,6.956201e-04
36,2.465526e-01,2.452836e-01,6.772416e-04
37,2.409322e-01,2.451660e-01,6.690712e-04
38,2.413031e-01,2.450643e-01,6.591412e-04
39,2.535103e-01,2.452809e-01,6.768822e-04
40,2.469860e-01,2.453235e-01,6.613012e-04
41,2.457881e-01,2.453348e-01,6.452690e-04
42,2.445386e-01,2.453159e-01,6.301839e-04
43,2.435651e-01,2.452752e-01,6.168423e-04
44,2.415052e-01,2.451895e-01,6.087449e-04
45,2.450090e-01,2.451855e-01,5.952304e-04
46,2.393399e-01,2.450584e-01,5.957012e-04
47,2.480697e-01,2.451225e-01,5.864620e-04
48,2.481655e-01,2.451859e-01,5.776604e-04
49,2.484592e-01,2.452527e-01,5.697211e-04
50,2.493643e-01,2.453349e-01,5.642301e-04
51,2.511299e-01,2.454485e-01,5.644921e-04
52,2.400210e-01,2.453441e-01,5.632035e-04
53,2.468645e-01,2.453728e-01,5.533071e-04
54,2.470137e-01,2.454032e-01,5.438944e-04
55,2.422606e-01,2.453461e-01,5.369984e-04
56,2.403528e-01,2.452569e-01,5.347607e-04
57,2.487240e-01,2.453177e-01,5.288269e-04
58,2.432321e-01,2.452818e-01,5.209304e-04
59,2.463515e-01,2.452999e-01,5.124165e-04
60,2.460774e-01,2.453129e-01,5.040401e-04
61,2.420836e-01,2.452599e-01,4.985494e-04
62,2.467236e-01,2.452835e-01,4.910669e-04
63,2.503810e-01,2.453644e-01,4.898927e-04
64,2.366986e-01,2.452290e-01,5.006011e-04
65,2.504368e-01,2.453092e-01,4.992697e-04
66,2.474739e-01,2.453420e-01,4.927812e-04
67,2.485226e-01,2.453894e-01,4.877075e-04
68,2.516006e-01,2.454808e-01,4.890138e-04
69,2.425016e-01,2.454376e-01,4.838290e-04
70,2.472607e-01,2.454636e-01,4.776176e-04
71,2.415042e-01,2.454079e-01,4.741350e-04
72,2.472973e-01,2.454341e-01,4.682755e-04
73,2.456765e-01,2.454374e-01,4.618725e-04
74,2.531292e-01,2.455414e-01,4.671806e-04
75,2.470389e-01,2.455613e-01,4.613780e-04
76,2.419451e-01,2.455138e-01,4.577543e-04
77,2.521885e-01,2.456004e-01,4.599439e-04
78,2.421976e-01,2.455568e-01,4.561116e-04
79,2.459043e-01,2.455612e-01,4.503592e-04
80,2.488471e-01,2.456023e-01,4.465987e-04
81,2.422664e-01,2.455611e-01,4.429800e-04
82,2.391723e-01,2.454832e-01,4.443767e-04
83,2.489500e-01,2.455250e-01,4.409814e-04
84,2.455031e-01,2.455247e-01,4.357317e-04
85,2.510825e-01,2.455901e-01,4.354838e-04
86,2.423687e-01,2.455526e-01,4.320280e-04
87,2.467730e-01,2.455667e-01,4.272898e-04
88,2.417270e-01,2.455230e-01,4.246562e-04
89,2.386572e-01,2.454459e-01,4.268344e-04
90,2.496938e-01,2.454931e-01,4.246933e-04
91,2.408342e-01,2.454419e-01,4.231009e-04
92,2.450509e-01,2.454376e-01,4.185233e-04
93,2.391651e-01,2.453702e-01,4.194225e-04
94,2.427148e-01,2.453419e-01,4.159108e-04
95,2.472140e-01,2.453616e-01,4.119993e-04
96,2.446544e-01,2.453543e-01,4.077735e-04
97,2.427749e-01,2.453277e-01,4.044358e-04
98,2.474299e-01,2.453491e-01,4.008774e-04
99,2.499807e-01,2.453959e-01,3.995487e-04
100,2.465505e-01,2.454075e-01,3.957200e-04
