BLOCK,ACTUAL_TE,TE_AVE,ERROR
1,-3.764800e-01,-3.764800e-01,0.000000e+00
2,-3.758080e-01,-3.761440e-01,2.375879e-04
3,-3.788800e-01,-3.770560e-01,7.613041e-04
4,-3.780400e-01,-3.773020e-01,6.094284e-04
5,-3.769520e-01,-3.772320e-01,4.915465e-04
6,-3.755120e-01,-3.769453e-01,4.860779e-04
7,-3.770880e-01,-3.769657e-01,4.170652e-04
8,-3.766720e-01,-3.769290e-01,3.665445e-04
9,-3.767840e-01,-3.769129e-01,3.261712e-04
10,-3.779280e-01,-3.770144e-01,3.089467e-04
11,-3.761680e-01,-3.769375e-01,2.902845e-04
12,-3.790400e-01,-3.771127e-01,3.145585e-04
13,-3.779520e-01,-3.771772e-01,2.969138e-04
14,-3.751280e-01,-3.770309e-01,3.096909e-04
15,-3.781120e-01,-3.771029e-01,2.973140e-04
16,-3.757040e-01,-3.770155e-01,2.913044e-04
17,-3.780960e-01,-3.770791e-01,2.810171e-04
18,-3.771120e-01,-3.770809e-01,2.654110e-04
19,-3.767600e-01,-3.770640e-01,2.519788e-04
20,-3.785680e-01,-3.771392e-01,2.503498e-04
21,-3.778880e-01,-3.771749e-01,2.409543e-04
22,-3.757840e-01,-3.771116e-01,2.381513e-04
23,-3.782960e-01,-3.771631e-01,2.332976e-04
24,-3.785680e-01,-3.772217e-01,2.308037e-04
25,-3.771200e-01,-3.772176e-01,2.216073e-04
26,-3.794880e-01,-3.773049e-01,2.296450e-04
27,-3.788320e-01,-3.773615e-01,2.279980e-04
28,-3.803440e-01,-3.774680e-01,2.434693e-04
29,-3.768880e-01,-3.774480e-01,2.358938e-04
30,-3.756480e-01,-3.773880e-01,2.355377e-04
31,-3.783040e-01,-3.774175e-01,2.297857e-04
32,-3.793680e-01,-3.774785e-01,2.305470e-04
33,-3.794320e-01,-3.775377e-01,2.310357e-04
34,-3.747920e-01,-3.774569e-01,2.379359e-04
35,-3.770000e-01,-3.774439e-01,2.314957e-04
36,-3.773440e-01,-3.774411e-01,2.250819e-04
37,-3.768800e-01,-3.774259e-01,2.195089e-04
38,-3.794320e-01,-3.774787e-01,2.199887e-04
39,-3.770160e-01,-3.774669e-01,2.146677e-04
40,-3.798480e-01,-3.775264e-01,2.173981e-04
41,-3.770160e-01,-3.775140e-01,2.124518e-04
42,-3.758720e-01,-3.774749e-01,2.109597e-04
43,-3.747760e-01,-3.774121e-01,2.151879e-04
44,-3.754080e-01,-3.773665e-01,2.150637e-04
45,-3.758800e-01,-3.773335e-01,2.128064e-04
46,-3.801120e-01,-3.773939e-01,2.165827e-04
47,-3.800640e-01,-3.774507e-01,2.192988e-04
48,-3.784240e-01,-3.774710e-01,2.156655e-04
49,-3.810320e-01,-3.775437e-01,2.231730e-04
50,-3.783840e-01,-3.775605e-01,2.193414e-04
51,-3.745840e-01,-3.775021e-01,2.226698e-04
52,-3.780320e-01,-3.775123e-01,2.186207e-04
53,-3.797760e-01,-3.775550e-01,2.186282e-04
54,-3.765040e-01,-3.775356e-01,2.154441e-04
55,-3.760320e-01,-3.775082e-01,2.132543e-04
56,-3.784000e-01,-3.775241e-01,2.100399e-04
57,-3.753440e-01,-3.774859e-01,2.098086e-04
58,-3.785120e-01,-3.775036e-01,2.069358e-04
59,-3.757360e-01,-3.774736e-01,2.055856e-04
60,-3.763680e-01,-3.774552e-01,2.029833e-04
61,-3.762400e-01,-3.774353e-01,2.006309e-04
62,-3.779200e-01,-3.774431e-01,1.975472e-04
63,-3.759440e-01,-3.774193e-01,1.958394e-04
64,-3.790080e-01,-3.774441e-01,1.943463e-04
65,-3.777680e-01,-3.774491e-01,1.914202e-04
66,-3.759440e-01,-3.774263e-01,1.898734e-04
67,-3.737840e-01,-3.773719e-01,1.946663e-04
68,-3.779840e-01,-3.773809e-01,1.920115e-04
69,-3.773280e-01,-3.773802e-01,1.892303e-04
70,-3.757440e-01,-3.773568e-01,1.879650e-04
71,-3.774800e-01,-3.773585e-01,1.853257e-04
72,-3.758640e-01,-3.773378e-01,1.839105e-04
73,-3.788320e-01,-3.773582e-01,1.825267e-04
74,-3.785120e-01,-3.773738e-01,1.807248e-04
75,-3.780800e-01,-3.773833e-01,1.785602e-04
76,-3.811520e-01,-3.774328e-01,1.829670e-04
77,-3.768720e-01,-3.774256e-01,1.807357e-04
78,-3.744480e-01,-3.773874e-01,1.824054e-04
79,-3.778960e-01,-3.773938e-01,1.802101e-04
80,-3.760320e-01,-3.773768e-01,1.787596e-04
81,-3.778880e-01,-3.773831e-01,1.766641e-04
82,-3.740560e-01,-3.773425e-01,1.791085e-04
83,-3.782720e-01,-3.773537e-01,1.773003e-04
84,-3.780080e-01,-3.773615e-01,1.753605e-04
85,-3.777200e-01,-3.773657e-01,1.733482e-04
86,-3.754880e-01,-3.773439e-01,1.727021e-04
87,-3.773520e-01,-3.773440e-01,1.707170e-04
88,-3.783600e-01,-3.773555e-01,1.691670e-04
89,-3.770160e-01,-3.773517e-01,1.673093e-04
90,-3.771200e-01,-3.773492e-01,1.654701e-04
91,-3.793360e-01,-3.773710e-01,1.650859e-04
92,-3.763120e-01,-3.773595e-01,1.636923e-04
93,-3.788400e-01,-3.773754e-01,1.627045e-04
94,-3.774080e-01,-3.773757e-01,1.609739e-04
95,-3.769520e-01,-3.773713e-01,1.593412e-04
96,-3.761520e-01,-3.773586e-01,1.581868e-04
97,-3.720400e-01,-3.773038e-01,1.657866e-04
98,-3.775600e-01,-3.773064e-01,1.641155e-04
99,-3.764160e-01,-3.772974e-01,1.627041e-04
100,-3.752480e-01,-3.772769e-01,1.623626e-04
