BLOCK,ACTUAL_M,M_AVE,ERROR
1,7.203200e-02,7.203200e-02,0.000000e+00
2,4.398400e-02,5.800800e-02,9.916465e-03
3,7.158800e-02,6.253467e-02,7.574001e-03
4,4.631200e-02,5.847900e-02,6.678654e-03
5,7.585200e-02,6.195360e-02,6.181027e-03
6,5.835600e-02,6.135400e-02,5.179857e-03
7,8.134000e-02,6.420914e-02,5.167185e-03
8,6.325600e-02,6.409000e-02,4.522661e-03
9,6.872000e-02,6.460444e-02,4.049296e-03
10,7.098400e-02,6.524240e-02,3.694278e-03
11,7.495200e-02,6.612509e-02,3.462282e-03
12,8.610400e-02,6.779000e-02,3.551573e-03
13,7.537600e-02,6.837354e-02,3.325969e-03
14,6.572000e-02,6.818400e-02,3.093795e-03
15,8.154000e-02,6.907440e-02,3.012949e-03
16,9.159600e-02,7.048200e-02,3.136254e-03
17,4.671600e-02,6.908400e-02,3.248442e-03
18,7.246000e-02,6.927156e-02,3.073383e-03
19,6.568800e-02,6.908295e-02,2.917408e-03
20,5.720400e-02,6.848900e-02,2.831352e-03
21,5.976000e-02,6.807333e-02,2.726867e-03
22,6.537600e-02,6.795073e-02,2.605673e-03
23,1.038160e-01,6.951009e-02,2.921960e-03
24,8.774000e-02,7.026967e-02,2.897259e-03
25,7.612000e-02,7.050368e-02,2.790803e-03
26,8.215600e-02,7.095185e-02,2.719211e-03
27,8.995200e-02,7.165556e-02,2.708026e-03
28,8.499600e-02,7.213200e-02,2.652892e-03
29,8.360800e-02,7.252772e-02,2.590760e-03
30,7.191600e-02,7.250733e-02,2.504481e-03
31,7.334800e-02,7.253445e-02,2.423838e-03
32,7.828400e-02,7.271413e-02,2.354743e-03
33,7.504800e-02,7.278485e-02,2.284449e-03
34,6.472400e-02,7.254776e-02,2.229528e-03
35,5.797600e-02,7.213143e-02,2.204357e-03
36,6.718000e-02,7.199389e-02,2.147412e-03
37,7.600800e-02,7.210238e-02,2.092112e-03
38,7.340000e-02,7.213653e-02,2.037336e-03
39,7.313200e-02,7.216205e-02,1.985256e-03
40,8.327600e-02,7.243990e-02,1.954971e-03
41,5.206400e-02,7.194293e-02,1.969444e-03
42,9.596800e-02,7.251495e-02,2.003904e-03
43,8.365600e-02,7.277405e-02,1.973980e-03
44,4.325600e-02,7.210318e-02,2.039932e-03
45,8.311200e-02,7.234782e-02,2.009216e-03
46,8.774000e-02,7.268243e-02,1.993206e-03
47,7.526000e-02,7.273728e-02,1.951551e-03
48,6.072800e-02,7.248708e-02,1.926865e-03
49,7.634800e-02,7.256588e-02,1.889152e-03
50,5.655200e-02,7.224560e-02,1.878322e-03
51,5.858400e-02,7.197773e-02,1.860495e-03
52,6.877200e-02,7.191608e-02,1.825737e-03
53,5.574800e-02,7.161102e-02,1.816596e-03
54,6.205600e-02,7.143407e-02,1.791553e-03
55,7.272800e-02,7.145760e-02,1.759133e-03
56,7.645600e-02,7.154686e-02,1.729983e-03
57,8.503600e-02,7.178351e-02,1.715743e-03
58,7.394800e-02,7.182083e-02,1.686567e-03
59,7.601600e-02,7.189193e-02,1.659479e-03
60,8.838400e-02,7.216680e-02,1.654428e-03
61,7.696800e-02,7.224551e-02,1.629178e-03
62,6.717200e-02,7.216368e-02,1.604954e-03
63,7.543600e-02,7.221562e-02,1.580319e-03
64,5.786400e-02,7.199138e-02,1.571456e-03
65,6.062800e-02,7.181655e-02,1.556974e-03
66,7.835200e-02,7.191558e-02,1.536529e-03
67,9.218800e-02,7.221815e-02,1.543099e-03
68,7.650800e-02,7.228124e-02,1.521696e-03
69,7.926800e-02,7.238249e-02,1.503007e-03
70,6.686800e-02,7.230371e-02,1.483599e-03
71,6.591200e-02,7.221369e-02,1.465432e-03
72,8.190000e-02,7.234822e-02,1.451241e-03
73,6.471200e-02,7.224362e-02,1.435126e-03
74,6.195200e-02,7.210454e-02,1.422455e-03
75,6.527200e-02,7.201344e-02,1.406403e-03
76,1.018360e-01,7.240584e-02,1.441601e-03
77,6.963200e-02,7.236982e-02,1.423329e-03
78,8.287200e-02,7.250446e-02,1.411435e-03
79,8.700400e-02,7.268800e-02,1.405452e-03
80,6.180000e-02,7.255190e-02,1.394458e-03
81,8.868000e-02,7.275101e-02,1.391385e-03
82,7.930400e-02,7.283093e-02,1.376710e-03
83,8.665600e-02,7.299749e-02,1.370163e-03
84,9.693600e-02,7.328248e-02,1.383171e-03
85,9.768000e-02,7.356951e-02,1.396362e-03
86,9.387200e-02,7.380558e-02,1.399939e-03
87,8.618800e-02,7.394791e-02,1.391064e-03
88,8.930000e-02,7.412236e-02,1.386153e-03
89,5.829200e-02,7.394449e-02,1.381943e-03
90,5.876400e-02,7.377582e-02,1.376843e-03
91,6.964800e-02,7.373046e-02,1.362460e-03
92,6.669600e-02,7.365400e-02,1.349794e-03
93,8.964400e-02,7.382594e-02,1.346186e-03
94,9.063200e-02,7.400472e-02,1.343685e-03
95,5.924000e-02,7.384931e-02,1.338499e-03
96,6.689200e-02,7.377683e-02,1.326517e-03
97,9.639600e-02,7.401002e-02,1.333180e-03
98,6.128800e-02,7.388020e-02,1.325881e-03
99,6.677200e-02,7.380840e-02,1.314431e-03
100,7.584400e-02,7.382876e-02,1.301445e-03
