BLOCK,ACTUAL_M,M_AVE,ERROR
1,0.86376,0.86376,0
2,0.9932,0.92848,0.045764
3,0.98104,0.946,0.0336965
4,0.97224,0.95256,0.025903
5,0.9812,0.958288,0.0213463
6,0.98648,0.962987,0.0182984
7,0.8214,0.94276,0.0244269
8,0.98648,0.948225,0.0219764
9,0.973,0.950978,0.0197062
10,0.98732,0.954612,0.0180676
11,0.77504,0.938287,0.0226286
12,0.92352,0.937057,0.0207763
13,0.73824,0.921763,0.0241599
14,0.96412,0.924789,0.0226229
15,0.91384,0.924059,0.0211265
16,0.92064,0.923845,0.0198071
17,0.96464,0.926245,0.0187868
18,0.76744,0.917422,0.0197061
19,0.90136,0.916577,0.018687
20,0.98272,0.919884,0.018043
21,0.9184,0.919813,0.0171839
22,0.915,0.919595,0.0164042
23,0.95636,0.921193,0.0157687
24,0.949,0.922352,0.0151542
25,0.99656,0.92532,0.0148359
26,0.99744,0.928094,0.0145222
27,0.98776,0.930304,0.0141515
28,0.99008,0.932439,0.0138062
29,0.7724,0.92692,0.0143909
30,0.83496,0.923855,0.0142339
31,0.7456,0.918105,0.014891
32,0.85256,0.916056,0.0145658
33,0.9926,0.918376,0.0143079
34,0.9514,0.919347,0.01392
35,0.90388,0.918905,0.0135293
36,0.97344,0.92042,0.013238
37,0.98892,0.922271,0.0130091
38,0.90804,0.921897,0.0126721
39,0.9954,0.923782,0.0124866
40,0.987,0.925362,0.012274
41,0.91808,0.925184,0.0119759
42,0.7354,0.920666,0.0125143
43,0.67028,0.914843,0.0135102
44,0.98292,0.91639,0.0132914
45,0.98508,0.917916,0.0130834
46,0.98608,0.919398,0.0128827
47,0.993,0.920964,0.0127034
48,0.97292,0.922047,0.0124848
49,0.95764,0.922773,0.0122511
50,0.96272,0.923572,0.0120321
51,0.86608,0.922445,0.0118488
52,0.9522,0.923017,0.0116348
53,0.99172,0.924313,0.0114872
54,0.932,0.924456,0.0112754
55,0.95184,0.924953,0.0110814
56,0.98292,0.925989,0.0109317
57,0.96588,0.926688,0.0107623
58,0.61248,0.921271,0.0118621
59,0.95832,0.921899,0.0116777
60,0.87828,0.921172,0.0115057
61,0.99432,0.922371,0.0113794
62,0.72456,0.919181,0.0116345
63,0.96364,0.919886,0.0114712
64,0.87488,0.919183,0.0113135
65,0.97532,0.920047,0.0111724
66,0.584,0.914955,0.0121078
67,0.35984,0.90667,0.0144872
68,0.87044,0.906137,0.0142839
69,0.83688,0.905133,0.0141121
70,0.8516,0.904369,0.0139312
71,0.98496,0.905504,0.0137812
72,0.98304,0.906581,0.0136318
73,0.89208,0.906382,0.0134465
74,0.98896,0.907498,0.013311
75,0.92352,0.907711,0.0131352
76,0.85384,0.907003,0.0129815
77,0.98596,0.908028,0.0128534
78,0.98476,0.909012,0.0127262
79,0.92632,0.909231,0.012567
80,0.19032,0.900244,0.0152889
81,0.99468,0.90141,0.0151445
82,0.97448,0.902301,0.0149861
83,0.8924,0.902182,0.014806
84,0.95312,0.902789,0.0146421
85,0.97104,0.903592,0.0144919
86,0.87924,0.903308,0.0143261
87,0.74372,0.901474,0.0142784
88,0.82524,0.900608,0.0141424
89,0.98236,0.901526,0.0140133
90,0.84128,0.900857,0.0138736
91,0.88836,0.90072,0.0137218
92,0.9786,0.901566,0.0135987
93,0.9176,0.901738,0.0134536
94,0.93064,0.902046,0.013314
95,0.98848,0.902956,0.0132049
96,0.7568,0.901433,0.0131548
97,0.97476,0.902189,0.0130409
98,0.92648,0.902437,0.0129102
99,0.99476,0.90337,0.0128134
100,0.99644,0.9043,0.012719
